apple_mobility_14d,google_mobility_14d,fb_movement_change,asbestosis_mortality,pneumoconiosis_mortality,diarrheal_mortality,other_pneumoconiosis_mortality,silicosis_mortality,COPD_mortality,chronic_respiratory_mortality,interstitial_lung_mortality,other_resp_mortality,POP_DENSITY,predicted,real_values
72.12142857142864,-12.440476190476188,-0.20085928571428568,0.08,0.15,1.28,0.06,0.0,28.08,32.77,3.37,0.44,754.5912045500712,3.694424,3.0
64.51571428571435,-17.333333333333332,-0.2466942857142857,0.08,0.15,1.28,0.06,0.0,28.08,32.77,3.37,0.44,754.5912045500712,5.9607186,4.0
58.64142857142864,-22.369047619047613,-0.2894014285714285,0.08,0.15,1.28,0.06,0.0,28.08,32.77,3.37,0.44,754.5912045500712,7.3801513,4.0
53.71500000000007,-26.29761904761905,-0.3201907142857142,0.08,0.15,1.28,0.06,0.0,28.08,32.77,3.37,0.44,754.5912045500712,7.3594403,5.0
51.99571428571435,-27.702380952380953,-0.3309114285714285,0.08,0.15,1.28,0.06,0.0,28.08,32.77,3.37,0.44,754.5912045500712,7.415175,5.0
49.80571428571435,-36.70238095238096,-0.3891328571428568,0.08,0.15,1.28,0.06,0.0,28.08,32.77,3.37,0.44,754.5912045500712,6.876493,5.0
51.7435714285715,-35.86904761904764,-0.3772014285714284,0.08,0.15,1.28,0.06,0.0,28.08,32.77,3.37,0.44,754.5912045500712,6.6219726,5.0
54.83857142857149,-34.357142857142875,-0.3572014285714284,0.08,0.15,1.28,0.06,0.0,28.08,32.77,3.37,0.44,754.5912045500712,6.306236,5.0
55.81142857142864,-33.702380952380985,-0.3489214285714284,0.08,0.15,1.28,0.06,0.0,28.08,32.77,3.37,0.44,754.5912045500712,6.1839404,6.0
60.3285714285715,-31.19047619047621,-0.3200157142857142,0.08,0.15,1.28,0.06,0.0,28.08,32.77,3.37,0.44,754.5912045500712,6.5539775,7.0
63.731428571428644,-29.285714285714306,-0.29773285714285697,0.08,0.15,1.28,0.06,0.0,28.08,32.77,3.37,0.44,754.5912045500712,6.678785,6.0
69.41928571428578,-27.869047619047645,-0.28010142857142845,0.08,0.15,1.28,0.06,0.0,28.08,32.77,3.37,0.44,754.5912045500712,6.8541446,6.0
68.92571428571434,-27.869047619047645,-0.27719714285714275,0.08,0.15,1.28,0.06,0.0,28.08,32.77,3.37,0.44,754.5912045500712,6.74077,6.0
69.65571428571432,-28.071428571428594,-0.27662714285714274,0.08,0.15,1.28,0.06,0.0,28.08,32.77,3.37,0.44,754.5912045500712,6.750398,7.0
78.37785714285722,-25.95238095238098,-0.2640678571428571,0.08,0.15,1.28,0.06,0.0,28.08,32.77,3.37,0.44,754.5912045500712,9.3292,7.0
76.51142857142865,-27.78571428571432,-0.2732535714285714,0.08,0.15,1.28,0.06,0.0,28.08,32.77,3.37,0.44,754.5912045500712,8.67887,7.0
80.0114285714287,-26.95238095238098,-0.2700907142857142,0.08,0.15,1.28,0.06,0.0,28.08,32.77,3.37,0.44,754.5912045500712,10.010011,8.0
86.41214285714298,-22.952380952380967,-0.2386671428571428,0.08,0.15,1.28,0.06,0.0,28.08,32.77,3.37,0.44,754.5912045500712,12.513942,9.0
87.41357142857157,-23.166666666666693,-0.2376299999999999,0.08,0.15,1.28,0.06,0.0,28.08,32.77,3.37,0.44,754.5912045500712,12.944921,11.0
93.22785714285726,-19.904761904761926,-0.20268785714285711,0.08,0.15,1.28,0.06,0.0,28.08,32.77,3.37,0.44,754.5912045500712,15.448312,16.0
101.53642857142859,2.630952380952382,-0.0642642857142857,0.15,0.26,2.97,0.07,0.0,59.59,65.69,4.45,0.54,721.7199411528688,0.8591159,0.0
88.40642857142862,-2.011904761904761,-0.1380135714285714,0.15,0.26,2.97,0.07,0.0,59.59,65.69,4.45,0.54,721.7199411528688,2.798392,0.0
67.66000000000007,-13.369047619047615,-0.2848678571428571,0.15,0.26,2.97,0.07,0.0,59.59,65.69,4.45,0.54,721.7199411528688,1.6757491,1.0
65.6985714285715,-14.797619047619042,-0.2979671428571428,0.15,0.26,2.97,0.07,0.0,59.59,65.69,4.45,0.54,721.7199411528688,1.7574704,1.0
61.37571428571434,-18.309523809523803,-0.32677071428571425,0.15,0.26,2.97,0.07,0.0,59.59,65.69,4.45,0.54,721.7199411528688,2.0013554,2.0
59.29071428571434,-21.15476190476189,-0.3492214285714285,0.15,0.26,2.97,0.07,0.0,59.59,65.69,4.45,0.54,721.7199411528688,1.3623326,2.0
57.20642857142862,-24.690476190476183,-0.3735278571428571,0.15,0.26,2.97,0.07,0.0,59.59,65.69,4.45,0.54,721.7199411528688,2.846823,2.0
57.13071428571433,-26.857142857142854,-0.3819407142857143,0.15,0.26,2.97,0.07,0.0,59.59,65.69,4.45,0.54,721.7199411528688,2.9201071,1.0
57.424285714285745,-27.26190476190476,-0.3830171428571429,0.15,0.26,2.97,0.07,0.0,59.59,65.69,4.45,0.54,721.7199411528688,2.8227608,1.0
60.61214285714293,-26.571428571428555,-0.37282642857142856,0.15,0.26,2.97,0.07,0.0,59.59,65.69,4.45,0.54,721.7199411528688,2.5059235,1.0
68.78500000000007,-22.535714285714274,-0.3343735714285714,0.15,0.26,2.97,0.07,0.0,59.59,65.69,4.45,0.54,721.7199411528688,1.9152157,1.0
75.3835714285715,-18.35714285714285,-0.288137857142857,0.15,0.26,2.97,0.07,0.0,59.59,65.69,4.45,0.54,721.7199411528688,1.2256663,1.0
82.09071428571436,-14.48809523809524,-0.24122785714285697,0.15,0.26,2.97,0.07,0.0,59.59,65.69,4.45,0.54,721.7199411528688,0.7373937,1.0
88.15500000000004,-13.16666666666667,-0.2167314285714284,0.15,0.26,2.97,0.07,0.0,59.59,65.69,4.45,0.54,721.7199411528688,1.6826966,1.0
96.46428571428578,-10.91666666666667,-0.19365357142857126,0.15,0.26,2.97,0.07,0.0,59.59,65.69,4.45,0.54,721.7199411528688,1.6698992,1.0
99.66428571428574,-11.226190476190476,-0.1962721428571427,0.15,0.26,2.97,0.07,0.0,59.59,65.69,4.45,0.54,721.7199411528688,1.3300083,1.0
106.66071428571432,-10.583333333333334,-0.18022071428571407,0.15,0.26,2.97,0.07,0.0,59.59,65.69,4.45,0.54,721.7199411528688,1.383734,1.0
107.12571428571434,-10.48809523809524,-0.17709857142857127,0.15,0.26,2.97,0.07,0.0,59.59,65.69,4.45,0.54,721.7199411528688,1.4336755,1.0
110.68785714285721,-11.321428571428573,-0.16524857142857122,0.15,0.26,2.97,0.07,0.0,59.59,65.69,4.45,0.54,721.7199411528688,3.7867138,3.0
116.54214285714292,-10.333333333333336,-0.15082714285714266,0.15,0.26,2.97,0.07,0.0,59.59,65.69,4.45,0.54,721.7199411528688,8.146209,11.0
118.13642857142864,-9.14285714285715,-0.1387999999999998,0.15,0.26,2.97,0.07,0.0,59.59,65.69,4.45,0.54,721.7199411528688,8.286739,15.0
108.13499999999998,5.726190476190474,-0.05574571428571429,0.19,0.29,3.33,0.08,0.01,42.48,48.48,4.33,0.54,3565.9232175502752,-0.078963935,0.0
83.56214285714283,-2.392857142857145,-0.16940428571428573,0.19,0.29,3.33,0.08,0.01,42.48,48.48,4.33,0.54,3565.9232175502752,0.5240486,1.0
78.96642857142855,-4.476190476190479,-0.1915342857142857,0.19,0.29,3.33,0.08,0.01,42.48,48.48,4.33,0.54,3565.9232175502752,0.73388654,1.0
47.30071428571426,-25.583333333333336,-0.3797735714285715,0.19,0.29,3.33,0.08,0.01,42.48,48.48,4.33,0.54,3565.9232175502752,4.2786326,3.0
49.67285714285711,-28.54761904761905,-0.3840014285714287,0.19,0.29,3.33,0.08,0.01,42.48,48.48,4.33,0.54,3565.9232175502752,3.0953205,2.0
54.232857142857114,-26.88095238095239,-0.3605578571428573,0.19,0.29,3.33,0.08,0.01,42.48,48.48,4.33,0.54,3565.9232175502752,2.5896041,1.0
54.91571428571425,-26.333333333333336,-0.3566757142857145,0.19,0.29,3.33,0.08,0.01,42.48,48.48,4.33,0.54,3565.9232175502752,2.5293083,1.0
62.938571428571386,-20.904761904761905,-0.3078157142857145,0.19,0.29,3.33,0.08,0.01,42.48,48.48,4.33,0.54,3565.9232175502752,3.0116339,2.0
67.01428571428566,-17.880952380952387,-0.2843557142857145,0.19,0.29,3.33,0.08,0.01,42.48,48.48,4.33,0.54,3565.9232175502752,2.4865475,2.0
69.54642857142854,-16.666666666666668,-0.2722550000000002,0.19,0.29,3.33,0.08,0.01,42.48,48.48,4.33,0.54,3565.9232175502752,2.3064346,2.0
77.08928571428571,-14.25,-0.2389864285714287,0.19,0.29,3.33,0.08,0.01,42.48,48.48,4.33,0.54,3565.9232175502752,3.1726167,2.0
85.02142857142852,-12.01190476190476,-0.223977142857143,0.19,0.29,3.33,0.08,0.01,42.48,48.48,4.33,0.54,3565.9232175502752,3.3652031,2.0
86.82214285714281,-11.535714285714285,-0.21964785714285728,0.19,0.29,3.33,0.08,0.01,42.48,48.48,4.33,0.54,3565.9232175502752,3.350696,2.0
97.47857142857141,-10.64285714285714,-0.20190000000000016,0.19,0.29,3.33,0.08,0.01,42.48,48.48,4.33,0.54,3565.9232175502752,4.3765545,2.0
99.82785714285713,-12.357142857142856,-0.189062142857143,0.19,0.29,3.33,0.08,0.01,42.48,48.48,4.33,0.54,3565.9232175502752,11.104119,6.0
103.25857142857141,-12.309523809523812,-0.1779250000000001,0.19,0.29,3.33,0.08,0.01,42.48,48.48,4.33,0.54,3565.9232175502752,15.259061,15.0
106.78785714285713,-10.05952380952381,-0.16559714285714294,0.19,0.29,3.33,0.08,0.01,42.48,48.48,4.33,0.54,3565.9232175502752,14.214629,21.0
118.2292857142857,2.8333333333333317,-0.05160142857142857,0.09,0.19,1.62,0.07,0.0,30.19,36.05,4.52,0.5,767.0645335250766,1.867965,0.0
83.21428571428571,-7.750000000000003,-0.16528714285714288,0.09,0.19,1.62,0.07,0.0,30.19,36.05,4.52,0.5,767.0645335250766,1.5821631,1.0
42.49071428571428,-34.32142857142857,-0.3876707142857144,0.09,0.19,1.62,0.07,0.0,30.19,36.05,4.52,0.5,767.0645335250766,3.5436594,2.0
42.764285714285705,-36.02380952380953,-0.3944314285714287,0.09,0.19,1.62,0.07,0.0,30.19,36.05,4.52,0.5,767.0645335250766,3.2429879,2.0
43.452857142857134,-35.95238095238096,-0.3900500000000001,0.09,0.19,1.62,0.07,0.0,30.19,36.05,4.52,0.5,767.0645335250766,3.1829655,2.0
48.584285714285706,-34.34523809523809,-0.3592650000000002,0.09,0.19,1.62,0.07,0.0,30.19,36.05,4.52,0.5,767.0645335250766,2.8640501,2.0
51.625714285714295,-32.642857142857146,-0.341047142857143,0.09,0.19,1.62,0.07,0.0,30.19,36.05,4.52,0.5,767.0645335250766,2.9408782,2.0
56.068571428571424,-29.273809523809533,-0.3075800000000001,0.09,0.19,1.62,0.07,0.0,30.19,36.05,4.52,0.5,767.0645335250766,3.2503521,2.0
58.49499999999999,-27.773809523809533,-0.2923292857142858,0.09,0.19,1.62,0.07,0.0,30.19,36.05,4.52,0.5,767.0645335250766,3.26141,2.0
74.75857142857146,-20.869047619047613,-0.2178042857142858,0.09,0.19,1.62,0.07,0.0,30.19,36.05,4.52,0.5,767.0645335250766,2.691479,3.0
80.63142857142861,-20.035714285714285,-0.20914714285714292,0.09,0.19,1.62,0.07,0.0,30.19,36.05,4.52,0.5,767.0645335250766,3.2510655,2.0
82.26500000000007,-20.80952380952381,-0.21109357142857152,0.09,0.19,1.62,0.07,0.0,30.19,36.05,4.52,0.5,767.0645335250766,3.7245286,2.0
88.80071428571432,-18.988095238095237,-0.1948135714285715,0.09,0.19,1.62,0.07,0.0,30.19,36.05,4.52,0.5,767.0645335250766,4.528239,2.0
89.27785714285717,-18.797619047619047,-0.19081214285714293,0.09,0.19,1.62,0.07,0.0,30.19,36.05,4.52,0.5,767.0645335250766,4.541773,2.0
90.03357142857145,-18.095238095238095,-0.18301214285714293,0.09,0.19,1.62,0.07,0.0,30.19,36.05,4.52,0.5,767.0645335250766,4.4450336,2.0
90.67285714285715,-19.619047619047613,-0.18566142857142864,0.09,0.19,1.62,0.07,0.0,30.19,36.05,4.52,0.5,767.0645335250766,4.991635,2.0
91.21571428571428,-19.678571428571427,-0.17881285714285725,0.09,0.19,1.62,0.07,0.0,30.19,36.05,4.52,0.5,767.0645335250766,5.041824,2.0
91.67428571428572,-19.666666666666668,-0.1781592857142858,0.09,0.19,1.62,0.07,0.0,30.19,36.05,4.52,0.5,767.0645335250766,5.1296434,3.0
93.96214285714287,-19.428571428571434,-0.17213285714285725,0.09,0.19,1.62,0.07,0.0,30.19,36.05,4.52,0.5,767.0645335250766,5.555934,4.0
98.29214285714286,-16.797619047619047,-0.15402714285714295,0.09,0.19,1.62,0.07,0.0,30.19,36.05,4.52,0.5,767.0645335250766,5.80846,7.0
97.98285714285713,2.8452380952380936,-0.06584999999999999,0.11,0.22,2.35,0.08,0.01,42.73,49.57,5.24,0.55,1514.5095500161872,0.5210026,1.0
93.80285714285714,1.4999999999999991,-0.08555571428571428,0.11,0.22,2.35,0.08,0.01,42.73,49.57,5.24,0.55,1514.5095500161872,0.8329168,1.0
82.63285714285712,-4.833333333333334,-0.15760285714285713,0.11,0.22,2.35,0.08,0.01,42.73,49.57,5.24,0.55,1514.5095500161872,2.2287664,1.0
64.06071428571428,-15.297619047619053,-0.2767942857142856,0.11,0.22,2.35,0.08,0.01,42.73,49.57,5.24,0.55,1514.5095500161872,1.4950054,3.0
59.381428571428565,-18.83333333333333,-0.3210464285714284,0.11,0.22,2.35,0.08,0.01,42.73,49.57,5.24,0.55,1514.5095500161872,2.4357896,3.0
57.356428571428566,-20.761904761904766,-0.33642999999999984,0.11,0.22,2.35,0.08,0.01,42.73,49.57,5.24,0.55,1514.5095500161872,3.1862488,3.0
49.952142857142846,-28.202380952380942,-0.4026871428571427,0.11,0.22,2.35,0.08,0.01,42.73,49.57,5.24,0.55,1514.5095500161872,3.6319978,3.0
57.82499999999999,-30.380952380952376,-0.3775607142857143,0.11,0.22,2.35,0.08,0.01,42.73,49.57,5.24,0.55,1514.5095500161872,1.736125,1.0
67.37214285714285,-25.57142857142857,-0.3190885714285713,0.11,0.22,2.35,0.08,0.01,42.73,49.57,5.24,0.55,1514.5095500161872,1.686182,1.0
71.09785714285714,-22.96428571428571,-0.2897549999999999,0.11,0.22,2.35,0.08,0.01,42.73,49.57,5.24,0.55,1514.5095500161872,1.922934,1.0
78.88999999999999,-20.86904761904762,-0.2548957142857141,0.11,0.22,2.35,0.08,0.01,42.73,49.57,5.24,0.55,1514.5095500161872,1.6324966,1.0
91.33714285714287,-19.119047619047613,-0.2359249999999998,0.11,0.22,2.35,0.08,0.01,42.73,49.57,5.24,0.55,1514.5095500161872,2.6563404,1.0
96.95642857142856,-17.904761904761894,-0.21386714285714276,0.11,0.22,2.35,0.08,0.01,42.73,49.57,5.24,0.55,1514.5095500161872,5.46531,3.0
99.86214285714284,-17.261904761904752,-0.20771357142857133,0.11,0.22,2.35,0.08,0.01,42.73,49.57,5.24,0.55,1514.5095500161872,6.872163,5.0
102.52642857142857,-15.94047619047618,-0.198147857142857,0.11,0.22,2.35,0.08,0.01,42.73,49.57,5.24,0.55,1514.5095500161872,8.195158,11.0
106.235,-14.38095238095237,-0.18662785714285698,0.11,0.22,2.35,0.08,0.01,42.73,49.57,5.24,0.55,1514.5095500161872,9.814078,20.0
117.62642857142859,2.125,-0.011963571428571436,0.07,0.39,1.85,0.29,0.01,86.28,95.96,7.1,0.99,503.4828660436137,0.19443446,0.0
110.82071428571429,0.8392857142857143,-0.04521285714285715,0.07,0.39,1.85,0.29,0.01,86.28,95.96,7.1,0.99,503.4828660436137,0.3267892,1.0
97.18785714285713,-3.446428571428572,-0.13523642857142856,0.07,0.39,1.85,0.29,0.01,86.28,95.96,7.1,0.99,503.4828660436137,1.9082863,2.0
86.93785714285715,-8.714285714285714,-0.2095692857142857,0.07,0.39,1.85,0.29,0.01,86.28,95.96,7.1,0.99,503.4828660436137,3.8996727,2.0
85.38857142857144,-10.428571428571429,-0.2225707142857143,0.07,0.39,1.85,0.29,0.01,86.28,95.96,7.1,0.99,503.4828660436137,3.8436177,2.0
77.61428571428571,-16.696428571428573,-0.2895521428571429,0.07,0.39,1.85,0.29,0.01,86.28,95.96,7.1,0.99,503.4828660436137,3.680814,4.0
77.58071428571428,-16.928571428571427,-0.29175214285714285,0.07,0.39,1.85,0.29,0.01,86.28,95.96,7.1,0.99,503.4828660436137,3.7930424,6.0
76.4392857142857,-18.821428571428573,-0.302825,0.07,0.39,1.85,0.29,0.01,86.28,95.96,7.1,0.99,503.4828660436137,4.6473365,6.0
76.7285714285714,-18.946428571428573,-0.3047021428571428,0.07,0.39,1.85,0.29,0.01,86.28,95.96,7.1,0.99,503.4828660436137,4.7664256,6.0
78.46714285714286,-18.732142857142858,-0.29840928571428565,0.07,0.39,1.85,0.29,0.01,86.28,95.96,7.1,0.99,503.4828660436137,4.5944324,5.0
81.44642857142857,-18.571428571428573,-0.2918914285714286,0.07,0.39,1.85,0.29,0.01,86.28,95.96,7.1,0.99,503.4828660436137,4.917171,6.0
107.00214285714287,-9.19047619047619,-0.183115,0.07,0.39,1.85,0.29,0.01,86.28,95.96,7.1,0.99,503.4828660436137,8.474186,11.0
108.21714285714287,-8.833333333333332,-0.17751928571428574,0.07,0.39,1.85,0.29,0.01,86.28,95.96,7.1,0.99,503.4828660436137,8.599361,10.0
110.63571428571431,-8.04761904761905,-0.164395,0.07,0.39,1.85,0.29,0.01,86.28,95.96,7.1,0.99,503.4828660436137,8.449148,9.0
116.90857142857143,-5.2678571428571415,-0.1249435714285714,0.07,0.39,1.85,0.29,0.01,86.28,95.96,7.1,0.99,503.4828660436137,8.226198,7.0
137.43642857142862,-3.1964285714285703,-0.08268928571428573,0.07,0.39,1.85,0.29,0.01,86.28,95.96,7.1,0.99,503.4828660436137,6.663543,6.0
152.73214285714292,-3.4285714285714275,-0.0731635714285714,0.07,0.39,1.85,0.29,0.01,86.28,95.96,7.1,0.99,503.4828660436137,7.4512677,7.0
158.48428571428582,-3.9107142857142847,-0.06868214285714283,0.07,0.39,1.85,0.29,0.01,86.28,95.96,7.1,0.99,503.4828660436137,7.3703485,7.0
128.91714285714278,9.35714285714286,0.0006828571428571433,0.09,0.49,2.76,0.33,0.02,60.3,72.06,7.8,1.15,613.6072144288577,-1.0055435,0.0
107.79285714285713,3.511904761904764,-0.08838285714285714,0.09,0.49,2.76,0.33,0.02,60.3,72.06,7.8,1.15,613.6072144288577,1.0512059,1.0
104.56214285714285,2.238095238095241,-0.10693785714285717,0.09,0.49,2.76,0.33,0.02,60.3,72.06,7.8,1.15,613.6072144288577,1.3589909,1.0
100.93857142857142,0.7261904761904789,-0.12726214285714285,0.09,0.49,2.76,0.33,0.02,60.3,72.06,7.8,1.15,613.6072144288577,1.4086525,1.0
85.0907142857143,-6.626190476190473,-0.1960864285714286,0.09,0.49,2.76,0.33,0.02,60.3,72.06,7.8,1.15,613.6072144288577,2.8359044,2.0
67.16142857142862,-17.747619047619047,-0.2762114285714285,0.09,0.49,2.76,0.33,0.02,60.3,72.06,7.8,1.15,613.6072144288577,6.665174,7.0
72.45357142857148,-17.973809523809532,-0.2661664285714285,0.09,0.49,2.76,0.33,0.02,60.3,72.06,7.8,1.15,613.6072144288577,7.262611,8.0
76.36642857142863,-16.86666666666667,-0.2566628571428571,0.09,0.49,2.76,0.33,0.02,60.3,72.06,7.8,1.15,613.6072144288577,6.9630485,9.0
78.50142857142862,-16.32380952380953,-0.2525835714285713,0.09,0.49,2.76,0.33,0.02,60.3,72.06,7.8,1.15,613.6072144288577,6.8185363,6.0
82.63857142857148,-13.561904761904767,-0.2322885714285713,0.09,0.49,2.76,0.33,0.02,60.3,72.06,7.8,1.15,613.6072144288577,5.81426,6.0
83.57928571428576,-12.83333333333334,-0.2261199999999999,0.09,0.49,2.76,0.33,0.02,60.3,72.06,7.8,1.15,613.6072144288577,5.4703574,7.0
85.42000000000007,-12.571428571428582,-0.22066357142857132,0.09,0.49,2.76,0.33,0.02,60.3,72.06,7.8,1.15,613.6072144288577,5.435415,7.0
100.97428571428577,-4.685714285714295,-0.14200428571428564,0.09,0.49,2.76,0.33,0.02,60.3,72.06,7.8,1.15,613.6072144288577,2.8161633,3.0
115.63357142857149,-0.5238095238095327,-0.09156285714285706,0.09,0.49,2.76,0.33,0.02,60.3,72.06,7.8,1.15,613.6072144288577,2.2021172,2.0
130.03357142857146,0.2333333333333241,-0.08380142857142847,0.09,0.49,2.76,0.33,0.02,60.3,72.06,7.8,1.15,613.6072144288577,3.03782,3.0
131.28857142857146,-0.10238095238096166,-0.08886714285714274,0.09,0.49,2.76,0.33,0.02,60.3,72.06,7.8,1.15,613.6072144288577,3.3602393,3.0
134.7907142857143,-3.728571428571438,-0.10863857142857136,0.09,0.49,2.76,0.33,0.02,60.3,72.06,7.8,1.15,613.6072144288577,4.3525586,4.0
137.07000000000002,-4.5428571428571525,-0.10847285714285708,0.09,0.49,2.76,0.33,0.02,60.3,72.06,7.8,1.15,613.6072144288577,4.458854,3.0
139.2342857142857,-4.659523809523819,-0.1048721428571428,0.09,0.49,2.76,0.33,0.02,60.3,72.06,7.8,1.15,613.6072144288577,4.423163,3.0
140.19214285714287,-4.5761904761904875,-0.09491999999999992,0.09,0.49,2.76,0.33,0.02,60.3,72.06,7.8,1.15,613.6072144288577,4.1106544,4.0
148.32428571428568,-0.7500000000000091,-0.06962214285714281,0.09,0.49,2.76,0.33,0.02,60.3,72.06,7.8,1.15,613.6072144288577,4.2646737,4.0
126.55142857142864,7.809523809523813,0.01363428571428572,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,-1.8564696,0.0
107.35642857142862,0.4761904761904798,-0.044670714285714286,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,0.5275391,0.0
97.41571428571432,-3.797619047619044,-0.08438714285714287,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,1.2666268,1.0
60.39928571428578,-22.392857142857146,-0.2342957142857143,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,2.3546064,3.0
58.055000000000064,-23.52380952380952,-0.243075,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,2.6392395,3.0
55.90142857142863,-24.690476190476183,-0.2573264285714286,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,2.9953048,3.0
54.05714285714293,-25.892857142857146,-0.2728678571428572,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,3.2900622,3.0
53.4171428571429,-26.61904761904761,-0.2784742857142858,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,3.341863,3.0
52.26000000000007,-28.48809523809524,-0.2986314285714287,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,1.9773657,2.0
52.40142857142863,-28.73809523809524,-0.2997435714285715,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,1.8793881,2.0
57.35142857142861,-27.511904761904763,-0.28185928571428576,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,2.198856,1.0
58.337142857142894,-26.892857142857146,-0.27683500000000005,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,2.272444,2.0
63.09642857142863,-24.857142857142854,-0.25494214285714284,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,1.7464483,1.0
64.44285714285719,-24.011904761904763,-0.24561285714285716,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,1.6297467,2.0
78.08928571428575,-17.714285714285708,-0.183045,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,2.814812,3.0
104.75000000000004,-10.511904761904756,-0.10754428571428568,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,3.10193,4.0
122.40285714285721,-8.202380952380947,-0.09013928571428567,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,3.2135675,4.0
124.71571428571433,-8.619047619047615,-0.0916485714285714,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,3.208508,3.0
129.00928571428577,-7.321428571428562,-0.08647,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,3.4786422,3.0
129.41714285714292,-7.0238095238095175,-0.08359571428571429,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,3.4523861,2.0
131.01714285714291,-6.2857142857142785,-0.07833714285714287,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,3.4803913,3.0
132.91928571428576,-5.9880952380952275,-0.06571214285714286,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,3.806933,4.0
139.58285714285722,-5.309523809523802,-0.057177142857142864,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,5.3012624,6.0
142.70357142857148,-4.7857142857142785,-0.053745714285714286,0.31,0.59,1.71,0.23,0.02,46.75,55.6,6.14,0.98,678.2246716697938,5.9898276,9.0
106.865,13.342857142857142,-0.03063285714285714,0.1,0.39,2.66,0.27,0.01,49.51,56.54,5.15,0.7,602.3915619815123,-0.20740193,1.0
90.23214285714286,10.9,-0.12773285714285712,0.1,0.39,2.66,0.27,0.01,49.51,56.54,5.15,0.7,602.3915619815123,1.0263741,1.0
73.08071428571431,2.557142857142857,-0.2689071428571429,0.1,0.39,2.66,0.27,0.01,49.51,56.54,5.15,0.7,602.3915619815123,1.2734845,3.0
68.38571428571431,-1.1428571428571437,-0.32481285714285724,0.1,0.39,2.66,0.27,0.01,49.51,56.54,5.15,0.7,602.3915619815123,2.1896355,3.0
67.83571428571433,-0.4714285714285714,-0.3384050000000002,0.1,0.39,2.66,0.27,0.01,49.51,56.54,5.15,0.7,602.3915619815123,2.9321434,4.0
67.99214285714291,-2.1,-0.34641000000000016,0.1,0.39,2.66,0.27,0.01,49.51,56.54,5.15,0.7,602.3915619815123,3.5205204,5.0
68.7185714285715,-3.614285714285714,-0.3539492857142859,0.1,0.39,2.66,0.27,0.01,49.51,56.54,5.15,0.7,602.3915619815123,4.094234,6.0
69.83214285714293,-5.525,-0.3513014285714288,0.1,0.39,2.66,0.27,0.01,49.51,56.54,5.15,0.7,602.3915619815123,4.2985377,6.0
71.85071428571435,-5.510714285714287,-0.3414935714285715,0.1,0.39,2.66,0.27,0.01,49.51,56.54,5.15,0.7,602.3915619815123,4.155683,5.0
76.23071428571434,-6.953571428571428,-0.3274278571428572,0.1,0.39,2.66,0.27,0.01,49.51,56.54,5.15,0.7,602.3915619815123,5.2273726,6.0
77.59214285714293,-6.310714285714284,-0.3221300000000001,0.1,0.39,2.66,0.27,0.01,49.51,56.54,5.15,0.7,602.3915619815123,5.56274,6.0
79.92785714285719,-3.3964285714285696,-0.30545642857142863,0.1,0.39,2.66,0.27,0.01,49.51,56.54,5.15,0.7,602.3915619815123,4.39681,6.0
81.17642857142864,-2.510714285714285,-0.2984535714285715,0.1,0.39,2.66,0.27,0.01,49.51,56.54,5.15,0.7,602.3915619815123,4.289558,5.0
83.13928571428579,-2.4535714285714283,-0.2911078571428572,0.1,0.39,2.66,0.27,0.01,49.51,56.54,5.15,0.7,602.3915619815123,4.5901904,6.0
97.8678571428572,6.7285714285714295,-0.22140285714285715,0.1,0.39,2.66,0.27,0.01,49.51,56.54,5.15,0.7,602.3915619815123,5.7097907,6.0
