apple_mobility_7d,google_mobility_7d,fb_movement_change,asbestosis_mortality,pneumoconiosis_mortality,diarrheal_mortality,other_pneumoconiosis_mortality,silicosis_mortality,COPD_mortality,chronic_respiratory_mortality,interstitial_lung_mortality,other_resp_mortality,POP_DENSITY,predicted,real_values
60.65857142857146,-25.16666666666667,-0.4029571428571428,0.16,0.27,2.37,0.09,0.02,32.77,40.34,5.47,0.57,1605.9969282323373,73.27409,106.0
68.65714285714289,-21.190476190476183,-0.3480885714285714,0.16,0.27,2.37,0.09,0.02,32.77,40.34,5.47,0.57,1605.9969282323373,64.20831,94.0
75.32285714285719,-20.595238095238106,-0.32669285714285723,0.16,0.27,2.37,0.09,0.02,32.77,40.34,5.47,0.57,1605.9969282323373,84.892685,99.0
78.6371428571429,-20.166666666666668,-0.3232157142857144,0.16,0.27,2.37,0.09,0.02,32.77,40.34,5.47,0.57,1605.9969282323373,111.03732,101.0
79.1085714285715,-20.404761904761926,-0.3267171428571429,0.16,0.27,2.37,0.09,0.02,32.77,40.34,5.47,0.57,1605.9969282323373,113.09236,107.0
82.20571428571436,-21.42857142857144,-0.3215828571428572,0.16,0.27,2.37,0.09,0.02,32.77,40.34,5.47,0.57,1605.9969282323373,132.15501,112.0
85.44000000000008,-19.714285714285733,-0.3110542857142857,0.16,0.27,2.37,0.09,0.02,32.77,40.34,5.47,0.57,1605.9969282323373,106.87392,116.0
88.50857142857149,-18.523809523809547,-0.30224428571428563,0.16,0.27,2.37,0.09,0.02,32.77,40.34,5.47,0.57,1605.9969282323373,89.38786,115.0
92.33714285714292,-17.071428571428594,-0.29315571428571424,0.16,0.27,2.37,0.09,0.02,32.77,40.34,5.47,0.57,1605.9969282323373,65.47052,171.0
94.35714285714293,-17.452380952380974,-0.2884357142857143,0.16,0.27,2.37,0.09,0.02,32.77,40.34,5.47,0.57,1605.9969282323373,73.244415,208.0
93.55142857142866,-18.904761904761926,-0.2968457142857143,0.16,0.27,2.37,0.09,0.02,32.77,40.34,5.47,0.57,1605.9969282323373,81.05823,170.0
99.30285714285722,-16.500000000000025,-0.2519257142857144,0.16,0.27,2.37,0.09,0.02,32.77,40.34,5.47,0.57,1605.9969282323373,150.42557,159.0
104.28142857142866,-14.595238095238118,-0.2341657142857143,0.16,0.27,2.37,0.09,0.02,32.77,40.34,5.47,0.57,1605.9969282323373,158.99382,173.0
107.80142857142866,-13.619047619047643,-0.2193314285714286,0.16,0.27,2.37,0.09,0.02,32.77,40.34,5.47,0.57,1605.9969282323373,184.45146,183.0
108.58857142857151,-13.428571428571455,-0.21817000000000006,0.16,0.27,2.37,0.09,0.02,32.77,40.34,5.47,0.57,1605.9969282323373,183.65332,193.0
94.24142857142851,-4.666666666666666,-0.1181957142857143,0.02,0.12,1.39,0.1,0.0,29.29,34.94,4.16,0.29,2490.5774491682073,-83.36512,2.0
71.92714285714284,-12.023809523809526,-0.24826714285714285,0.02,0.12,1.39,0.1,0.0,29.29,34.94,4.16,0.29,2490.5774491682073,76.20262,6.0
43.30285714285709,-30.523809523809533,-0.4524385714285714,0.02,0.12,1.39,0.1,0.0,29.29,34.94,4.16,0.29,2490.5774491682073,114.91373,17.0
42.392857142857096,-33.071428571428584,-0.4671442857142857,0.02,0.12,1.39,0.1,0.0,29.29,34.94,4.16,0.29,2490.5774491682073,147.34789,69.0
41.022857142857106,-35.76190476190477,-0.4897085714285714,0.02,0.12,1.39,0.1,0.0,29.29,34.94,4.16,0.29,2490.5774491682073,146.43613,94.0
44.08142857142851,-34.09523809523809,-0.4657257142857144,0.02,0.12,1.39,0.1,0.0,29.29,34.94,4.16,0.29,2490.5774491682073,162.8454,129.0
45.1428571428571,-33.666666666666664,-0.4551785714285715,0.02,0.12,1.39,0.1,0.0,29.29,34.94,4.16,0.29,2490.5774491682073,172.59991,138.0
52.38999999999994,-31.452380952380942,-0.4113157142857144,0.02,0.12,1.39,0.1,0.0,29.29,34.94,4.16,0.29,2490.5774491682073,222.06204,445.0
54.63857142857137,-30.642857142857128,-0.3937371428571429,0.02,0.12,1.39,0.1,0.0,29.29,34.94,4.16,0.29,2490.5774491682073,233.42683,349.0
55.48285714285709,-30.11904761904761,-0.3865671428571428,0.02,0.12,1.39,0.1,0.0,29.29,34.94,4.16,0.29,2490.5774491682073,235.23152,355.0
60.832857142857094,-26.90476190476189,-0.3556314285714285,0.02,0.12,1.39,0.1,0.0,29.29,34.94,4.16,0.29,2490.5774491682073,309.0539,340.0
67.40428571428565,-24.642857142857128,-0.3226357142857144,0.02,0.12,1.39,0.1,0.0,29.29,34.94,4.16,0.29,2490.5774491682073,395.93542,369.0
77.44999999999993,-22.452380952380942,-0.29719857142857153,0.02,0.12,1.39,0.1,0.0,29.29,34.94,4.16,0.29,2490.5774491682073,570.6355,470.0
77.45999999999992,-21.809523809523807,-0.30657571428571434,0.02,0.12,1.39,0.1,0.0,29.29,34.94,4.16,0.29,2490.5774491682073,537.41473,325.0
78.69857142857136,-21.714285714285715,-0.3006271428571429,0.02,0.12,1.39,0.1,0.0,29.29,34.94,4.16,0.29,2490.5774491682073,565.1294,887.0
77.46857142857141,-23.690476190476183,-0.2955128571428573,0.02,0.12,1.39,0.1,0.0,29.29,34.94,4.16,0.29,2490.5774491682073,586.0047,500.0
93.18999999999994,-17.47619047619047,-0.2268357142857145,0.02,0.12,1.39,0.1,0.0,29.29,34.94,4.16,0.29,2490.5774491682073,848.8393,784.0
94.31428571428566,-17.119047619047613,-0.22158428571428587,0.02,0.12,1.39,0.1,0.0,29.29,34.94,4.16,0.29,2490.5774491682073,868.3279,817.0
90.92285714285715,-6.166666666666669,-0.13079285714285713,0.05,0.15,1.67,0.1,0.0,29.2,35.15,4.72,0.33,4028.7910976226613,1.6298164,2.0
73.17142857142859,-10.833333333333336,-0.2240142857142857,0.05,0.15,1.67,0.1,0.0,29.2,35.15,4.72,0.33,4028.7910976226613,18.96181,4.0
45.457142857142884,-26.5,-0.4260771428571428,0.05,0.15,1.67,0.1,0.0,29.2,35.15,4.72,0.33,4028.7910976226613,-66.82973,42.0
45.004285714285736,-27.26190476190475,-0.43267857142857136,0.05,0.15,1.67,0.1,0.0,29.2,35.15,4.72,0.33,4028.7910976226613,-59.08415,59.0
44.56000000000002,-28.214285714285698,-0.43654285714285707,0.05,0.15,1.67,0.1,0.0,29.2,35.15,4.72,0.33,4028.7910976226613,-41.816654,56.0
44.524285714285725,-28.642857142857128,-0.4356857142857142,0.05,0.15,1.67,0.1,0.0,29.2,35.15,4.72,0.33,4028.7910976226613,-29.50025,45.0
43.35428571428573,-32.476190476190474,-0.4539385714285713,0.05,0.15,1.67,0.1,0.0,29.2,35.15,4.72,0.33,4028.7910976226613,23.171083,31.0
42.848571428571454,-33.26190476190476,-0.4623385714285713,0.05,0.15,1.67,0.1,0.0,29.2,35.15,4.72,0.33,4028.7910976226613,23.50146,37.0
53.124285714285726,-30.809523809523807,-0.4004328571428569,0.05,0.15,1.67,0.1,0.0,29.2,35.15,4.72,0.33,4028.7910976226613,69.405,36.0
55.5814285714286,-29.690476190476193,-0.38646571428571397,0.05,0.15,1.67,0.1,0.0,29.2,35.15,4.72,0.33,4028.7910976226613,83.49712,163.0
74.15714285714286,-22.714285714285715,-0.3027114285714284,0.05,0.15,1.67,0.1,0.0,29.2,35.15,4.72,0.33,4028.7910976226613,141.73378,149.0
76.60000000000002,-22.666666666666664,-0.30012999999999984,0.05,0.15,1.67,0.1,0.0,29.2,35.15,4.72,0.33,4028.7910976226613,163.98904,162.0
78.17285714285717,-22.26190476190476,-0.2957114285714285,0.05,0.15,1.67,0.1,0.0,29.2,35.15,4.72,0.33,4028.7910976226613,175.50542,166.0
81.14571428571429,-21.452380952380945,-0.2858857142857141,0.05,0.15,1.67,0.1,0.0,29.2,35.15,4.72,0.33,4028.7910976226613,208.56764,174.0
81.90571428571431,-21.190476190476176,-0.2811342857142856,0.05,0.15,1.67,0.1,0.0,29.2,35.15,4.72,0.33,4028.7910976226613,216.43106,167.0
86.07714285714289,-18.428571428571427,-0.2715114285714285,0.05,0.15,1.67,0.1,0.0,29.2,35.15,4.72,0.33,4028.7910976226613,204.23624,356.0
97.14571428571432,-15.976190476190464,-0.2293628571428568,0.05,0.15,1.67,0.1,0.0,29.2,35.15,4.72,0.33,4028.7910976226613,296.1298,275.0
101.47571428571432,-14.404761904761894,-0.21385142857142825,0.05,0.15,1.67,0.1,0.0,29.2,35.15,4.72,0.33,4028.7910976226613,288.2492,280.0
104.23571428571432,-13.619047619047608,-0.2025085714285711,0.05,0.15,1.67,0.1,0.0,29.2,35.15,4.72,0.33,4028.7910976226613,295.08917,301.0
105.10428571428574,-13.571428571428564,-0.1973028571428568,0.05,0.15,1.67,0.1,0.0,29.2,35.15,4.72,0.33,4028.7910976226613,322.32306,318.0
112.28571428571428,4.642857142857146,-0.03303428571428571,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,-34.733425,2.0
91.07142857142857,-3.619047619047616,-0.1437642857142857,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,95.303696,4.0
85.13571428571429,-6.904761904761902,-0.1819271428571428,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,99.4695,4.0
67.41000000000001,-14.66666666666666,-0.2880128571428571,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,-34.266125,7.0
57.258571428571436,-21.02380952380952,-0.3657514285714285,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,-34.94903,10.0
53.32,-24.309523809523807,-0.3999342857142857,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,-34.900158,52.0
53.271428571428565,-24.571428571428555,-0.4030342857142857,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,-32.379276,61.0
53.69714285714285,-25.071428571428555,-0.4079714285714285,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,-21.59342,40.0
54.57285714285713,-27.0,-0.4086800000000001,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,7.611216,35.0
54.53142857142856,-28.42857142857142,-0.4176457142857144,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,6.2821603,49.0
54.734285714285704,-28.73809523809524,-0.4222528571428573,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,-3.5013251,51.0
57.581428571428575,-25.11904761904761,-0.3897128571428573,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,2.5634332,54.0
65.07285714285716,-23.523809523809515,-0.3514771428571429,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,12.5487995,67.0
69.20857142857146,-22.16666666666665,-0.33025714285714297,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,13.200838,81.0
69.87285714285716,-21.85714285714284,-0.3239971428571429,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,14.538271,79.0
71.33285714285716,-21.16666666666665,-0.31599285714285724,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,13.2193775,79.0
72.41000000000003,-20.52380952380951,-0.3075928571428572,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,13.028292,77.0
73.44857142857144,-19.61904761904761,-0.2989785714285715,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,10.537539,45.0
77.26857142857145,-17.499999999999982,-0.2801400000000001,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,2.3501153,77.0
79.34571428571431,-16.785714285714278,-0.26465285714285713,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,6.431643,79.0
83.67000000000007,-18.452380952380945,-0.2821385714285714,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,-0.37307513,81.0
96.14000000000007,-14.428571428571415,-0.2337685714285713,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,46.003635,86.0
99.3885714285715,-15.333333333333313,-0.2351214285714285,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,54.285618,144.0
104.94571428571436,-12.904761904761884,-0.2059785714285713,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,81.46176,97.0
110.94142857142865,-10.690476190476172,-0.18680714285714276,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,89.9917,117.0
116.33428571428577,-10.261904761904743,-0.17106285714285704,0.1,0.21,4.16,0.1,0.01,41.44,49.15,5.35,0.64,1597.6931052358734,124.41252,136.0
117.12999999999998,0.09523809523809446,-0.025697142857142856,0.13,0.25,2.48,0.11,0.01,32.06,38.91,5.33,0.41,794.6767446282562,18.027851,1.0
104.89999999999996,-3.952380952380953,-0.07745857142857142,0.13,0.25,2.48,0.11,0.01,32.06,38.91,5.33,0.41,794.6767446282562,-18.661947,2.0
47.96857142857139,-30.357142857142854,-0.4132842857142857,0.13,0.25,2.48,0.11,0.01,32.06,38.91,5.33,0.41,794.6767446282562,-5.626537,56.0
46.688571428571386,-33.428571428571445,-0.4265114285714286,0.13,0.25,2.48,0.11,0.01,32.06,38.91,5.33,0.41,794.6767446282562,15.824156,62.0
43.21999999999995,-41.071428571428584,-0.4891728571428571,0.13,0.25,2.48,0.11,0.01,32.06,38.91,5.33,0.41,794.6767446282562,4.6761994,56.0
47.685714285714255,-38.95238095238097,-0.4521957142857142,0.13,0.25,2.48,0.11,0.01,32.06,38.91,5.33,0.41,794.6767446282562,85.26234,64.0
49.479999999999954,-38.35714285714288,-0.4315385714285714,0.13,0.25,2.48,0.11,0.01,32.06,38.91,5.33,0.41,794.6767446282562,122.4314,70.0
52.08714285714281,-37.5714285714286,-0.4148571428571429,0.13,0.25,2.48,0.11,0.01,32.06,38.91,5.33,0.41,794.6767446282562,132.44028,82.0
53.38428571428568,-37.59523809523811,-0.4139071428571429,0.13,0.25,2.48,0.11,0.01,32.06,38.91,5.33,0.41,794.6767446282562,142.3772,85.0
59.02714285714281,-33.97619047619049,-0.3784771428571429,0.13,0.25,2.48,0.11,0.01,32.06,38.91,5.33,0.41,794.6767446282562,135.51,151.0
67.32571428571426,-28.952380952380967,-0.32988285714285714,0.13,0.25,2.48,0.11,0.01,32.06,38.91,5.33,0.41,794.6767446282562,116.9075,161.0
68.39857142857139,-28.595238095238106,-0.3257342857142857,0.13,0.25,2.48,0.11,0.01,32.06,38.91,5.33,0.41,794.6767446282562,117.939316,164.0
69.83285714285711,-28.095238095238106,-0.3160842857142857,0.13,0.25,2.48,0.11,0.01,32.06,38.91,5.33,0.41,794.6767446282562,110.45461,165.0
75.23285714285711,-27.88095238095239,-0.3121585714285714,0.13,0.25,2.48,0.11,0.01,32.06,38.91,5.33,0.41,794.6767446282562,127.3297,177.0
81.07428571428571,-26.833333333333343,-0.29779571428571433,0.13,0.25,2.48,0.11,0.01,32.06,38.91,5.33,0.41,794.6767446282562,196.99097,200.0
86.01285714285711,-24.857142857142872,-0.28444428571428565,0.13,0.25,2.48,0.11,0.01,32.06,38.91,5.33,0.41,794.6767446282562,241.6373,142.0
86.94857142857141,-24.547619047619072,-0.28031857142857136,0.13,0.25,2.48,0.11,0.01,32.06,38.91,5.33,0.41,794.6767446282562,245.47723,284.0
93.11285714285714,-22.90476190476193,-0.24621999999999994,0.13,0.25,2.48,0.11,0.01,32.06,38.91,5.33,0.41,794.6767446282562,232.67969,225.0
93.6557142857143,-22.42857142857145,-0.2426428571428571,0.13,0.25,2.48,0.11,0.01,32.06,38.91,5.33,0.41,794.6767446282562,230.29321,247.0
