date,region,mean,median,lower_90,upper_90,lower_50,upper_50,new_cases
2020-04-24,IL,0.8952699658899751,0.8947933766470563,0.8557941065872379,0.9434949256983908,0.8750682663219709,0.9103878640644724,2724.0
2020-04-25,IL,0.8943042922776147,0.8944671129649693,0.8487972909627937,0.9348701089893996,0.877614405704286,0.9123378762040404,2119.0
2020-04-26,IL,0.8940145308835905,0.8946026310418994,0.8560343069155435,0.9433123066938486,0.8798104231090831,0.9150181795283736,2126.0
2020-04-27,IL,0.8935256561724815,0.8939677766321072,0.8586625886900925,0.9438939940537282,0.8756759313345298,0.9101703762255916,1980.0
2020-04-28,IL,0.8933599760730458,0.8937540672165429,0.8534861184143869,0.9342665310768946,0.8800339562177051,0.9146010568402608,2219.0
2020-04-29,IL,0.8930326203865478,0.893245796646218,0.8494005855658203,0.9336945343816102,0.8778092530886049,0.9133881774295576,2253.0
2020-04-30,IL,0.8925780306218295,0.8932297540976915,0.857578476719249,0.9424994207467582,0.8758077750520902,0.9096310323618064,2563.0
2020-05-01,IL,0.891979987885736,0.8921123405008722,0.8505605907183144,0.9352133671906502,0.8757564052903133,0.9106824370064188,3137.0
2020-05-02,IL,0.8914216926554704,0.8919270173044741,0.8478179752020288,0.9339836543172421,0.8712171284998088,0.9069262456263018,2450.0
2020-05-03,IL,0.8911853733502817,0.8902228581549733,0.8540629979620992,0.9363601819176371,0.8676662954299529,0.9032863395790314,2994.0
2020-05-04,IL,0.8906674961600616,0.890562947065434,0.8516846607071826,0.9358201118126948,0.8713428769619617,0.9051633236611988,2341.0
2020-05-05,IL,0.8902610261959727,0.8900487195318421,0.8541357194321316,0.9368915476200496,0.8696723575557324,0.9039771234286172,2122.0
2020-05-06,IL,0.8899564356137142,0.8895643311048538,0.8549507821669419,0.9380389368354975,0.866735045039172,0.9017774986105376,2270.0
2020-05-07,IL,0.8897142615004568,0.8873497510952346,0.8539281473744227,0.9378698430271952,0.8693579096315043,0.9038111240769018,2641.0
