date,target,correlation,R2,MAE,MSE,model
2020-11-01,1 wk ahead inc case,0.9217086407640528,0.6425452501825604,194.6440280061612,88046.16995141178,Google_Harvard
2020-11-01,2 wk ahead inc case,0.9437320530526055,0.601078881191383,247.84921079084185,115337.14453843664,Google_Harvard
2020-11-01,3 wk ahead inc case,0.9038727058050076,0.592553632564526,217.62037622157322,88352.45315199358,Google_Harvard
2020-11-01,4 wk ahead inc case,0.872615854539975,0.4641083390819073,266.43552345007646,116222.09265858828,Google_Harvard
2020-11-08,1 wk ahead inc case,0.9522378862684262,0.7942833830407142,269.10323453913156,127732.66566990917,Google_Harvard
2020-11-08,2 wk ahead inc case,0.8840430350466203,0.6908017523269683,307.50049418024105,151233.05255590126,Google_Harvard
2020-11-08,3 wk ahead inc case,0.8065642889699712,0.5227569032743374,377.1078007019144,202993.58814496134,Google_Harvard
2020-11-08,4 wk ahead inc case,0.7133722246733586,0.3820943766547713,402.32252777905387,221732.169947318,Google_Harvard
2020-11-15,1 wk ahead inc case,0.9151655711982266,0.8311504761683987,183.44301146587304,66819.34565840877,Google_Harvard
2020-11-15,2 wk ahead inc case,0.7887671762710997,0.5888729508542956,305.23507368029175,154604.5519350881,Google_Harvard
2020-11-15,3 wk ahead inc case,0.6516629682600342,0.39875235613759874,365.48557207585225,221384.11132450253,Google_Harvard
2020-11-15,4 wk ahead inc case,0.5254648173809839,0.26633459008971416,391.7698642275893,285572.91973711306,Google_Harvard
2020-11-22,1 wk ahead inc case,0.8269557856402248,0.6799287854168174,172.9673152412521,68286.33778146301,Google_Harvard
2020-11-22,2 wk ahead inc case,0.5640967623606105,0.31195793346468703,255.79322935684735,128949.79232993111,Google_Harvard
2020-11-22,3 wk ahead inc case,0.5206306935185683,0.2546663473190217,317.27603533132196,192957.36695607155,Google_Harvard
2020-11-22,4 wk ahead inc case,0.5196721191975476,0.23825747980135836,384.5828592686676,287744.46096585854,Google_Harvard
2020-11-29,1 wk ahead inc case,0.847947564733847,0.6699722314190508,208.33712297715908,74863.62448973906,Google_Harvard
2020-11-29,2 wk ahead inc case,0.7042230425300464,0.47805558043233465,262.58725466080847,118610.21121233981,Google_Harvard
2020-11-29,3 wk ahead inc case,0.6320904716779279,0.39910498815932094,262.61818243908834,129249.40864115708,Google_Harvard
2020-11-29,4 wk ahead inc case,0.631047381831245,0.39794720644773385,303.72666563189574,166075.78212624797,Google_Harvard
2020-12-06,1 wk ahead inc case,0.9190564269773733,0.7679210242760455,178.0171427642898,64691.16088321295,Google_Harvard
2020-12-06,2 wk ahead inc case,0.8583526670457942,0.6989115370579159,195.53913702692955,66201.9421893164,Google_Harvard
2020-12-06,3 wk ahead inc case,0.84035763308251,0.6592846623251711,250.6540130816524,100443.30123172188,Google_Harvard
2020-12-06,4 wk ahead inc case,0.8496909185906778,0.6458800076404805,343.4038576787373,179312.11694765912,Google_Harvard
2020-12-13,1 wk ahead inc case,0.9615602102433402,0.9168808009959354,200.49384532594848,105012.87568366383,Google_Harvard
2020-12-13,2 wk ahead inc case,0.905742180838128,0.8068878765126116,179.46218954702533,61153.16139348747,Google_Harvard
2020-12-13,3 wk ahead inc case,0.857375095492723,0.7193899634796836,208.77041196849981,90878.04208161792,Google_Harvard
2020-12-13,4 wk ahead inc case,0.794757742327611,0.6256149056341143,200.09270676626136,88041.81138951151,Google_Harvard
2020-12-20,1 wk ahead inc case,0.8614559818952813,-28.734747177566565,188.97481446695014,108880.00806160913,Google_Harvard
2020-12-20,2 wk ahead inc case,0.850609372998501,-16.941828068199605,210.37607488260153,133270.0956857819,Google_Harvard
2020-12-20,3 wk ahead inc case,0.8675596880652503,-9.440886268495818,200.64076310774024,122522.48055916453,Google_Harvard
2020-12-20,4 wk ahead inc case,0.5485505631220798,-48.90209426618041,205.82595423082472,260773.8725453798,Google_Harvard
2020-12-27,1 wk ahead inc case,0.9505557221745626,0.8445160236754915,228.85072896668692,101255.54765336188,Google_Harvard
2020-12-27,2 wk ahead inc case,0.9493907574672884,0.8885313196492711,156.23045303051913,48591.98381137012,Google_Harvard
2020-12-27,3 wk ahead inc case,0.9016050065083736,0.536384666207226,139.2568300773533,46235.929370461134,Google_Harvard
2020-12-27,4 wk ahead inc case,0.8589180537381074,0.07619099323171885,137.41130810774663,46994.747737650956,Google_Harvard
2021-01-03,1 wk ahead inc case,0.9190676770167565,0.7536481292955699,294.4798875839725,190482.548341272,Google_Harvard
2021-01-03,2 wk ahead inc case,0.9307747729717608,0.4153434390462094,291.72707656633145,267162.4731834387,Google_Harvard
2021-01-03,3 wk ahead inc case,0.9006271111892665,-0.34154060677079334,387.7649108908496,703231.5189112716,Google_Harvard
2021-01-03,4 wk ahead inc case,0.8592179909394319,-2.604035651113329,505.4653036687772,1399649.2769429921,Google_Harvard
2021-01-11,1 wk ahead inc case,0.9777739224229386,0.3030597361243955,251.9885564327818,127406.87809703303,Google_Harvard
2021-01-11,2 wk ahead inc case,0.9582516148191533,-1.3399787481568821,337.5272391881787,167974.80899215664,Google_Harvard
2021-01-11,3 wk ahead inc case,0.9341008892042073,-9.550636642056162,467.30275245528804,363061.3656808074,Google_Harvard
2021-01-11,4 wk ahead inc case,0.8834539509368696,-31.175675570191444,551.7216856074755,441787.8702782896,Google_Harvard
