state_code,state_fips,state_name,state_population,last_updated,date,weekday,covid,grade_total,n_grade_total,daily_distance_diff,grade_distance,n_grade_distance,daily_visitation_diff,grade_visitation,n_grade_visitation,encounters_rate,grade_encounters,n_grade_encounters
ME,23,Maine,1338404,2020-05-27 15:42:26.283975 UTC,2020-03-21,7,Post,C,3,-0.375633944215885,D,2,-0.57545728604025437,D,2,-0.96646597285244129,A,5
OR,41,Oregon,4190713,2020-05-27 15:42:26.283975 UTC,2020-04-23,5,Post,C-,2.7,-0.378817255111258,D,2,-0.551650364780588,D,2,-0.92396805570489937,B,4
OR,41,Oregon,4190713,2020-05-27 15:42:26.283975 UTC,2020-04-21,3,Post,C+,3.3,-0.29049275045815781,D,2,-0.65959898291145214,B,4,-0.93176523403859479,B,4
ID,16,Idaho,1754208,2020-05-27 15:42:26.283975 UTC,2020-04-10,6,Post,C,3,-0.34628779685662403,D,2,-0.5800225829604807,D,2,-0.96835679515911555,A,5
UT,49,Utah,3161105,2020-05-27 15:42:26.283975 UTC,2020-04-17,6,Post,C,3,-0.36713369879974722,D,2,-0.6092106463675907,C,3,-0.923468259726614,B,4
KS,20,Kansas,2911505,2020-05-27 15:42:26.283975 UTC,2020-05-18,2,Post,D-,1.7,-0.19872870757127239,F,1,-0.17348360898567197,F,1,-0.78547675742554379,C,3
CO,08,Colorado,5695564,2020-05-27 15:42:26.283975 UTC,2020-04-29,4,Post,D+,2.3,-0.33432932666212867,D,2,-0.50754082534173761,F,1,-0.8855814545672358,B,4
CO,08,Colorado,5695564,2020-05-27 15:42:26.283975 UTC,2020-05-10,1,Post,D-,1.7,-0.2213956963023076,F,1,-0.34514740225117391,F,1,-0.79836760516972727,C,3
CO,08,Colorado,5695564,2020-05-27 15:42:26.283975 UTC,2020-03-25,4,Post,D+,2.3,-0.33368868360312415,D,2,-0.51969427123099321,F,1,-0.88539069535473591,B,4
AZ,04,Arizona,7171646,2020-05-27 15:42:26.283975 UTC,2020-05-01,6,Post,C-,2.7,-0.35772256577123579,D,2,-0.56453447669809009,D,2,-0.89597479616376274,B,4
WV,54,West Virginia,1805832,2020-05-27 15:42:26.283975 UTC,2020-03-29,1,Post,C-,2.7,-0.40613290947295883,C,3,-0.53965325084560212,F,1,-0.89156084276054737,B,4
WV,54,West Virginia,1805832,2020-05-27 15:42:26.283975 UTC,2020-03-04,4,Pre,F,1.3,-0.013657568607152675,F,1,-0.014965248299020585,F,1,-0.45592656073730231,D,2
WA,53,Washington,7535591,2020-05-27 15:42:26.283975 UTC,2020-03-29,1,Post,C+,3.3,-0.52236537143876727,C,3,-0.64376794534731818,C,3,-0.87722477709407654,B,4
CA,06,California,39557045,2020-05-27 15:42:26.283975 UTC,2020-05-14,5,Post,D,2,-0.28720314406569009,D,2,-0.55730568007384385,D,2,-0.58703281625951154,D,2
CA,06,California,39557045,2020-05-27 15:42:26.283975 UTC,2020-04-21,3,Post,C,3,-0.34985702267928331,D,2,-0.72586561592060383,A,5,-0.7083017808191141,D,2
CA,06,California,39557045,2020-05-27 15:42:26.283975 UTC,2020-04-17,6,Post,B-,3.7,-0.40706792335070685,C,3,-0.71614568990147365,A,5,-0.78362118710288209,C,3
CA,06,California,39557045,2020-05-27 15:42:26.283975 UTC,2020-03-30,2,Post,C+,3.3,-0.41310727430813005,C,3,-0.62984499308461406,C,3,-0.82851037661044691,B,4
KY,21,Kentucky,4468402,2020-05-27 15:42:26.283975 UTC,2020-03-05,5,Pre,F,1,0.0046601834959536749,F,1,-0.093120375477620934,F,1,0.26765233387116982,F,1
MI,26,Michigan,9995915,2020-05-27 15:42:26.283975 UTC,2020-05-22,6,Post,F,1,-0.15514627498401085,F,1,-0.40831953176693875,F,1,-0.24782041048412151,F,1
MI,26,Michigan,9995915,2020-05-27 15:42:26.283975 UTC,2020-05-05,3,Post,D-,1.7,-0.33598435747453381,D,2,-0.46123314641616087,F,1,-0.51991897321876057,D,2
MS,28,Mississippi,2986530,2020-05-27 15:42:26.283975 UTC,2020-03-16,2,Post,F,1.3,-0.036734180245365067,F,1,-0.11478280853296699,F,1,-0.50260927165538938,D,2
MS,28,Mississippi,2986530,2020-05-27 15:42:26.283975 UTC,2020-02-29,7,Pre,F,1,0.05369779218727079,F,1,0.10773333021803301,F,1,0.32443913957370629,F,1
NH,33,New Hampshire,1356458,2020-05-27 15:42:26.283975 UTC,2020-05-08,6,Post,D-,1.7,-0.37466918636774971,D,2,-0.45376785098438105,F,1,-0.61651786504332229,D,2
AR,05,Arkansas,3013825,2020-05-27 15:42:26.283975 UTC,2020-05-13,4,Post,F,1.3,-0.11918121728752283,F,1,-0.14835694167017749,F,1,-0.50515192652571139,D,2
AR,05,Arkansas,3013825,2020-05-27 15:42:26.283975 UTC,2020-05-12,3,Post,F,1.3,-0.17432951748106373,F,1,-0.20384075192220213,F,1,-0.56683724404784819,D,2
OK,40,Oklahoma,3943079,2020-05-27 15:42:26.283975 UTC,2020-05-03,1,Post,D-,1.7,-0.33078319153561764,D,2,-0.38387554163994775,F,1,-0.6825717772453328,D,2
HI,15,Hawaii,1420491,2020-05-27 15:42:26.283975 UTC,2020-03-19,5,Post,F,1,-0.13888188387533024,F,1,-0.3851525161725608,F,1,0.07973665949947728,F,1
PA,42,Pennsylvania,12807060,2020-05-27 15:42:26.283975 UTC,2020-04-01,4,Post,D+,2.3,-0.38135527925760482,D,2,-0.60423533818519215,C,3,-0.7327121063229014,D,2
PA,42,Pennsylvania,12807060,2020-05-27 15:42:26.283975 UTC,2020-04-20,2,Post,C,3,-0.40441087454608854,C,3,-0.65829207086523345,B,4,-0.72080107051026276,D,2
IN,18,Indiana,6691878,2020-05-27 15:42:26.283975 UTC,2020-05-05,3,Post,F,1.3,-0.26543924650823497,D,2,-0.35366172518325706,F,1,-0.13193182305141504,F,1
MO,29,Missouri,6126452,2020-05-27 15:42:26.283975 UTC,2020-05-24,1,Post,F,1,-0.12980393212488545,F,1,-0.11071019286515943,F,1,-0.2261074848377107,F,1
MO,29,Missouri,6126452,2020-05-27 15:42:26.283975 UTC,2020-05-12,3,Post,F,1.3,-0.21088301419901026,F,1,-0.27030973916507278,F,1,-0.4956346356305904,D,2
MO,29,Missouri,6126452,2020-05-27 15:42:26.283975 UTC,2020-04-29,4,Post,F,1.3,-0.24834774241187343,F,1,-0.42033734067923167,F,1,-0.64489121097070623,D,2
MO,29,Missouri,6126452,2020-05-27 15:42:26.283975 UTC,2020-03-10,3,Post,F,1,0.013169443801642896,F,1,-0.037027145967015049,F,1,0.031746224891495034,F,1
NC,37,North Carolina,10383620,2020-05-27 15:42:26.283975 UTC,2020-03-21,7,Post,D,2,-0.33632007967681177,D,2,-0.553745205743582,D,2,-0.60529730724509689,D,2
NC,37,North Carolina,10383620,2020-05-27 15:42:26.283975 UTC,2020-04-16,5,Post,D-,1.7,-0.27653986163385497,D,2,-0.52076686393629579,F,1,-0.46759956354090459,D,2
IL,17,Illinois,12741080,2020-05-27 15:42:26.283975 UTC,2020-05-02,7,Post,C-,2.7,-0.43039127281633011,C,3,-0.61814990687563554,C,3,-0.59129429008798162,D,2
TN,47,Tennessee,6770010,2020-05-27 15:42:26.283975 UTC,2020-04-16,5,Post,D-,1.7,-0.28749852738776727,D,2,-0.53143436551129553,F,1,-0.41032036043667752,D,2
TN,47,Tennessee,6770010,2020-05-27 15:42:26.283975 UTC,2020-05-15,6,Post,F,1,-0.13227301740714426,F,1,-0.14186996859916007,F,1,1.1755433112219489,F,1
VA,51,Virginia,8517685,2020-05-27 15:42:26.283975 UTC,2020-05-21,5,Post,F,1,-0.20075060904083211,F,1,-0.38354919723470959,F,1,-0.3059861116170346,F,1
VA,51,Virginia,8517685,2020-05-27 15:42:26.283975 UTC,2020-04-22,4,Post,D,2,-0.38162077521509907,D,2,-0.57624734005627554,D,2,-0.45085540863807627,D,2
VA,51,Virginia,8517685,2020-05-27 15:42:26.283975 UTC,2020-04-05,1,Post,C-,2.7,-0.53529352122290019,C,3,-0.61189967763927988,C,3,-0.73494136422995837,D,2
NY,36,New York,19542209,2020-05-27 15:42:26.283975 UTC,2020-03-15,1,Post,F,1.3,-0.25704364355551446,D,2,-0.2674292385505741,F,1,0.66424984974904655,F,1
OH,39,Ohio,11689442,2020-05-27 15:42:26.283975 UTC,2020-04-07,3,Post,D,2,-0.37394062265995359,D,2,-0.57632326409882439,D,2,-0.56928468163680079,D,2
OH,39,Ohio,11689442,2020-05-27 15:42:26.283975 UTC,2020-04-06,2,Post,D,2,-0.34956648330263346,D,2,-0.56672007479709285,D,2,-0.53443137330893487,D,2
LA,22,Louisiana,4659978,2020-05-27 15:42:26.283975 UTC,2020-05-25,2,Post,F,1,-0.10950147261844204,F,1,-0.23652995316470127,F,1,-0.25685072376315465,F,1
LA,22,Louisiana,4659978,2020-05-27 15:42:26.283975 UTC,2020-03-24,3,Post,D,2,-0.31439408607605657,D,2,-0.585659450272525,D,2,-0.71167699224766767,D,2
SC,45,South Carolina,5084127,2020-05-27 15:42:26.283975 UTC,2020-03-27,6,Post,F,1.3,-0.30521450288099589,D,2,-0.5197616132784646,F,1,-0.25830301804790368,F,1
TX,48,Texas,28701845,2020-05-27 15:42:26.283975 UTC,2020-04-07,3,Post,C-,2.7,-0.32212157169696776,D,2,-0.60596572264816617,C,3,-0.74362843280447843,C,3
TX,48,Texas,28701845,2020-05-27 15:42:26.283975 UTC,2020-03-24,3,Post,F,1.3,-0.22494748900258721,F,1,-0.46534806067994861,F,1,-0.50977108953003858,D,2
TX,48,Texas,28701845,2020-05-27 15:42:26.283975 UTC,2020-04-17,6,Post,D+,2.3,-0.37648815260187329,D,2,-0.63928041963629756,C,3,-0.600266035869426,D,2
TX,48,Texas,28701845,2020-05-27 15:42:26.283975 UTC,2020-02-27,5,Pre,F,1,0.036019701924189851,F,1,-0.01860006431186241,F,1,0.981699813198603,F,1
GA,13,Georgia,10519475,2020-05-27 15:42:26.283975 UTC,2020-04-05,1,Post,C,3,-0.54698253930293439,C,3,-0.67591022367826536,B,4,-0.66427792608917835,D,2
CT,09,Connecticut,3572665,2020-05-27 15:42:26.283975 UTC,2020-02-24,2,Pre,F,1,0.0026863025001986774,F,1,-0.060985078101018456,F,1,2.898706540984322,F,1
MA,25,Massachusetts,6902149,2020-05-27 15:42:26.283975 UTC,2020-05-02,7,Post,D+,2.3,-0.51462798650772912,C,3,-0.6363876633696,C,3,-0.30917290264127706,F,1
MA,25,Massachusetts,6902149,2020-05-27 15:42:26.283975 UTC,2020-03-28,7,Post,C-,2.7,-0.53887813256962958,C,3,-0.67352347640804278,B,4,-0.087565614199209052,F,1
AL,01,Alabama,4887871,2020-05-27 15:42:26.283975 UTC,2020-03-19,5,Post,F,1,-0.098890504810107235,F,1,-0.44942420914257469,F,1,-0.25007543050735215,F,1
RI,44,Rhode Island,1057315,2020-05-27 15:42:26.283975 UTC,2020-05-16,7,Post,F,1.3,-0.30319732411173667,D,2,-0.43581591984850221,F,1,1.4344182620105768,F,1
MD,24,Maryland,6042718,2020-05-27 15:42:26.283975 UTC,2020-05-20,4,Post,F,1.3,-0.27513303804086781,D,2,-0.45646454360190375,F,1,0.57325641124303139,F,1
MD,24,Maryland,6042718,2020-05-27 15:42:26.283975 UTC,2020-05-07,5,Post,F,1.3,-0.37826056882650927,D,2,-0.53012669052273109,F,1,0.676948632618025,F,1
FL,12,Florida,21299325,2020-05-27 15:42:26.283975 UTC,2020-05-17,1,Post,F,1.3,-0.27567440489729844,D,2,-0.43136420004581516,F,1,1.3734796708491466,F,1
NJ,34,New Jersey,8908520,2020-05-27 15:42:26.283975 UTC,2020-05-16,7,Post,D-,1.7,-0.322032580857569,D,2,-0.58156473977786971,D,2,3.5146191731858707,F,1
NJ,34,New Jersey,8908520,2020-05-27 15:42:26.283975 UTC,2020-03-05,5,Pre,F,1,-0.0032734881163616605,F,1,-0.090002667867946293,F,1,10.18023036298087,F,1
DC,11,District of Columbia,702455,2020-05-27 15:42:26.283975 UTC,2020-05-15,6,Post,C,3,-0.50859578938231931,C,3,-0.706033028723913,A,5,25.476442700408931,F,1
DC,11,District of Columbia,702455,2020-05-27 15:42:26.283975 UTC,2020-05-06,4,Post,C+,3.3,-0.56654737500890018,B,4,-0.751335426369277,A,5,20.250999581062352,F,1
DC,11,District of Columbia,702455,2020-05-27 15:42:26.283975 UTC,2020-03-04,4,Pre,F,1,0.00517429715206631,F,1,0.0036586797340885458,F,1,296.296896056353,F,1
DC,11,District of Columbia,702455,2020-05-27 15:42:26.283975 UTC,2020-03-19,5,Post,C-,2.7,-0.51001032256782219,C,3,-0.6593604571015691,B,4,34.315918908315645,F,1
DC,11,District of Columbia,702455,2020-05-27 15:42:26.283975 UTC,2020-03-13,6,Post,F,1,-0.11673215675603157,F,1,-0.24352390302847221,F,1,92.74004986205874,F,1
MT,30,Montana,1062305,2020-05-27 15:42:26.283975 UTC,2020-04-23,5,Post,C-,2.7,-0.3885522861195404,D,2,-0.51281123586144106,F,1,-0.98994899791294166,A,5
MT,30,Montana,1062305,2020-05-27 15:42:26.283975 UTC,2020-04-22,4,Post,C+,3.3,-0.35984540542698479,D,2,-0.60695995815289849,C,3,-0.99026032269394382,A,5
MT,30,Montana,1062305,2020-05-27 15:42:26.283975 UTC,2020-03-05,5,Pre,D+,2.3,-0.099722313565208137,F,1,-0.03618451031794459,F,1,-0.97490024525543584,A,5
AK,02,Alaska,737438,2020-05-27 15:42:26.283975 UTC,2020-04-26,1,Post,C-,2.7,-0.37755791177712411,D,2,-0.30476914081979789,F,1,-0.99878509364262591,A,5
AK,02,Alaska,737438,2020-05-27 15:42:26.283975 UTC,2020-04-03,6,Post,C,3,-0.49291695409927405,C,3,-0.45798063946870388,F,1,-0.99936326763567584,A,5
WY,56,Wyoming,577737,2020-05-27 15:42:26.283975 UTC,2020-04-19,1,Post,D+,2.3,-0.22118826083733453,F,1,-0.5174639921692612,F,1,-0.99483880051868256,A,5
ND,38,North Dakota,760077,2020-05-27 15:42:26.283975 UTC,2020-03-03,3,Pre,D,2,-0.02396571592234804,F,1,-0.032923744932415927,F,1,-0.93142732964569008,B,4
NM,35,New Mexico,2095428,2020-05-27 15:42:26.283975 UTC,2020-05-13,4,Post,D+,2.3,-0.20799760194179778,F,1,-0.39141261774710107,F,1,-0.96429716582729774,A,5
NM,35,New Mexico,2095428,2020-05-27 15:42:26.283975 UTC,2020-03-08,1,Pre,D+,2.3,-0.0158516581222757,F,1,-0.040209988691580295,F,1,-0.940796112312131,A,5
SD,46,South Dakota,882235,2020-05-27 15:42:26.283975 UTC,2020-04-22,4,Post,C,3,-0.306657645786368,D,2,-0.57455965073221693,D,2,-0.97188139760341719,A,5
SD,46,South Dakota,882235,2020-05-27 15:42:26.283975 UTC,2020-04-10,6,Post,C,3,-0.3835484856390437,D,2,-0.57053023113652213,D,2,-0.9795644167182409,A,5
VT,50,Vermont,626299,2020-05-27 15:42:26.283975 UTC,2020-03-02,2,Pre,D,2,-0.054703264745758283,F,1,-0.045944538846047753,F,1,-0.86121893367384672,B,4
NV,32,Nevada,3034392,2020-05-27 15:42:26.283975 UTC,2020-04-01,4,Post,B,4,-0.47771616082650981,C,3,-0.66658156891912246,B,4,-0.96033908161339077,A,5
OR,41,Oregon,4190713,2020-05-27 15:42:26.283975 UTC,2020-04-06,2,Post,C,3,-0.33977323126160353,D,2,-0.59673076913687628,D,2,-0.96494570992745243,A,5
OR,41,Oregon,4190713,2020-05-27 15:42:26.283975 UTC,2020-03-25,4,Post,C,3,-0.28344516902645939,D,2,-0.57324954428628316,D,2,-0.94069032848248346,A,5
OR,41,Oregon,4190713,2020-05-27 15:42:26.283975 UTC,2020-03-24,3,Post,C,3,-0.27843180258331623,D,2,-0.59390381860538966,D,2,-0.94269539280250025,A,5
ID,16,Idaho,1754208,2020-05-27 15:42:26.283975 UTC,2020-05-11,2,Post,D,2,-0.19604856723001005,F,1,-0.17905558827681642,F,1,-0.917154769438416,B,4
ID,16,Idaho,1754208,2020-05-27 15:42:26.283975 UTC,2020-05-05,3,Post,D,2,-0.19341777643721783,F,1,-0.2174464765649852,F,1,-0.9141433556968932,B,4
ID,16,Idaho,1754208,2020-05-27 15:42:26.283975 UTC,2020-03-07,7,Pre,D,2,-0.080451087873379332,F,1,0.018562879924809407,F,1,-0.87295604191458342,B,4
NE,31,Nebraska,1929268,2020-05-27 15:42:26.283975 UTC,2020-03-05,5,Pre,F,1.3,-0.010644542027741212,F,1,-0.097298295617316469,F,1,-0.6966114525560817,D,2
NE,31,Nebraska,1929268,2020-05-27 15:42:26.283975 UTC,2020-03-17,3,Post,D,2,-0.15591267491281494,F,1,-0.32148934042134714,F,1,-0.88640911584783855,B,4
UT,49,Utah,3161105,2020-05-27 15:42:26.283975 UTC,2020-05-02,7,Post,D+,2.3,-0.29935914180216339,D,2,-0.48196653084585017,F,1,-0.93387109174113547,B,4
KS,20,Kansas,2911505,2020-05-27 15:42:26.283975 UTC,2020-05-21,5,Post,D-,1.7,-0.050838478085260888,F,1,-0.18037526549716063,F,1,-0.74231179881255471,C,3
KS,20,Kansas,2911505,2020-05-27 15:42:26.283975 UTC,2020-03-16,2,Post,D-,1.7,-0.08124573703429061,F,1,-0.18374442343532205,F,1,-0.81843055919799856,C,3
KS,20,Kansas,2911505,2020-05-27 15:42:26.283975 UTC,2020-02-26,4,Pre,F,1.3,0.062841469969394131,F,1,0.036775213685236161,F,1,-0.63160918304000246,D,2
MN,27,Minnesota,5611179,2020-05-27 15:42:26.283975 UTC,2020-05-03,1,Post,C-,2.7,-0.41435074699156466,C,3,-0.54375521768633672,F,1,-0.83606867126137951,B,4
MN,27,Minnesota,5611179,2020-05-27 15:42:26.283975 UTC,2020-04-06,2,Post,C+,3.3,-0.4198144033858261,C,3,-0.63303712835073755,C,3,-0.93123214170788593,B,4
AZ,04,Arizona,7171646,2020-05-27 15:42:26.283975 UTC,2020-02-25,3,Pre,F,1.3,0.035991944197260775,F,1,0.014932994699071516,F,1,-0.41199127450194462,D,2
AZ,04,Arizona,7171646,2020-05-27 15:42:26.283975 UTC,2020-05-17,1,Post,D-,1.7,-0.2187488792228815,F,1,-0.37026116783492297,F,1,-0.76700430974282163,C,3
AZ,04,Arizona,7171646,2020-05-27 15:42:26.283975 UTC,2020-04-27,2,Post,D+,2.3,-0.354383453146615,D,2,-0.54000033822179039,F,1,-0.85241526229423736,B,4
AZ,04,Arizona,7171646,2020-05-27 15:42:26.283975 UTC,2020-04-16,5,Post,C+,3.3,-0.35397283145369818,D,2,-0.66870586508597152,B,4,-0.89396506807139864,B,4
WV,54,West Virginia,1805832,2020-05-27 15:42:26.283975 UTC,2020-05-08,6,Post,F,1.3,-0.2122489804731616,F,1,-0.35248590663243873,F,1,-0.67435250163040927,D,2
WV,54,West Virginia,1805832,2020-05-27 15:42:26.283975 UTC,2020-03-19,5,Post,D-,1.7,-0.10531732167227299,F,1,-0.44497739515693535,F,1,-0.78830641975055016,C,3
WA,53,Washington,7535591,2020-05-27 15:42:26.283975 UTC,2020-04-22,4,Post,C+,3.3,-0.46397367274955331,C,3,-0.67621428443873433,B,4,-0.77072006647398206,C,3
IA,19,Iowa,3156145,2020-05-27 15:42:26.283975 UTC,2020-02-25,3,Pre,F,1.3,0.012839599090649979,F,1,-0.018940872838181636,F,1,-0.44580243401926756,D,2
WI,55,Wisconsin,5813568,2020-05-27 15:42:26.283975 UTC,2020-04-24,6,Post,C-,2.7,-0.40427484281001141,C,3,-0.57417338735030587,D,2,-0.75189329817081219,C,3
WI,55,Wisconsin,5813568,2020-05-27 15:42:26.283975 UTC,2020-02-26,4,Pre,F,1,0.044900345106083206,F,1,-0.0050000050538187265,F,1,-0.36290425509130275,F,1
WI,55,Wisconsin,5813568,2020-05-27 15:42:26.283975 UTC,2020-04-01,4,Post,C-,2.7,-0.31765830707436638,D,2,-0.56062168564073689,D,2,-0.89775476549624766,B,4
KY,21,Kentucky,4468402,2020-05-27 15:42:26.283975 UTC,2020-04-03,6,Post,D-,1.7,-0.34445544781452164,D,2,-0.50652427855640758,F,1,-0.69658227569952524,D,2
MI,26,Michigan,9995915,2020-05-27 15:42:26.283975 UTC,2020-03-18,4,Post,F,1.3,-0.19711374253458888,F,1,-0.45567042779433992,F,1,-0.5634210757078818,D,2
MI,26,Michigan,9995915,2020-05-27 15:42:26.283975 UTC,2020-03-25,4,Post,C+,3.3,-0.43464628820753581,C,3,-0.65440647964403931,B,4,-0.75492783833273991,C,3
MS,28,Mississippi,2986530,2020-05-27 15:42:26.283975 UTC,2020-04-30,5,Post,D-,1.7,-0.21470261348405292,F,1,-0.3628297260865419,F,1,-0.78591756598721629,C,3
MS,28,Mississippi,2986530,2020-05-27 15:42:26.283975 UTC,2020-02-27,5,Pre,F,1,0.05470787948998624,F,1,-0.023529001500163935,F,1,0.05160395466833867,F,1
MS,28,Mississippi,2986530,2020-05-27 15:42:26.283975 UTC,2020-04-27,2,Post,F,1.3,-0.18172667754087168,F,1,-0.32623215402795686,F,1,-0.65593419298816924,D,2
NH,33,New Hampshire,1356458,2020-05-27 15:42:26.283975 UTC,2020-04-12,1,Post,A-,4.7,-0.56785535652703667,B,4,-0.736881913433333,A,5,-0.94025722361532982,A,5
AR,05,Arkansas,3013825,2020-05-27 15:42:26.283975 UTC,2020-04-13,2,Post,D-,1.7,-0.2128265783597578,F,1,-0.4153022799548462,F,1,-0.77099132715284124,C,3
OK,40,Oklahoma,3943079,2020-05-27 15:42:26.283975 UTC,2020-05-16,7,Post,F,1,-0.17214595102777897,F,1,-0.15813589440203477,F,1,-0.1675869920982177,F,1
HI,15,Hawaii,1420491,2020-05-27 15:42:26.283975 UTC,2020-03-06,6,Pre,F,1,-0.019008150060159674,F,1,-0.067167542821674128,F,1,1.7986716466930441,F,1
PA,42,Pennsylvania,12807060,2020-05-27 15:42:26.283975 UTC,2020-03-19,5,Post,D-,1.7,-0.2371704580436079,F,1,-0.55991625967774172,D,2,-0.42022904497538105,D,2
IN,18,Indiana,6691878,2020-05-27 15:42:26.283975 UTC,2020-04-12,1,Post,B,4,-0.53101867847519535,C,3,-0.74690906121856482,A,5,-0.82243699651083257,B,4
MO,29,Missouri,6126452,2020-05-27 15:42:26.283975 UTC,2020-05-15,6,Post,F,1,-0.18045571175256883,F,1,-0.243329246384519,F,1,-0.073712182988771691,F,1
NC,37,North Carolina,10383620,2020-05-27 15:42:26.283975 UTC,2020-05-03,1,Post,D-,1.7,-0.38015789581229176,D,2,-0.51756618125343878,F,1,-0.41605066257045176,D,2
NC,37,North Carolina,10383620,2020-05-27 15:42:26.283975 UTC,2020-04-21,3,Post,F,1.3,-0.28018093798983612,D,2,-0.5241709904168006,F,1,-0.30808814519696415,F,1
NC,37,North Carolina,10383620,2020-05-27 15:42:26.283975 UTC,2020-03-20,6,Post,F,1.3,-0.23235396527489569,F,1,-0.55930809555289718,D,2,-0.37933772302634805,F,1
NC,37,North Carolina,10383620,2020-05-27 15:42:26.283975 UTC,2020-03-05,5,Pre,F,1,0.0362204539119956,F,1,-0.092481621528533939,F,1,1.062702818273475,F,1
NC,37,North Carolina,10383620,2020-05-27 15:42:26.283975 UTC,2020-05-22,6,Post,F,1,-0.10035588701010546,F,1,-0.25461888429701246,F,1,0.66582559848033562,F,1
IL,17,Illinois,12741080,2020-05-27 15:42:26.283975 UTC,2020-04-06,2,Post,D+,2.3,-0.38536857200648583,D,2,-0.64466722186260916,C,3,-0.67856185170474115,D,2
TN,47,Tennessee,6770010,2020-05-27 15:42:26.283975 UTC,2020-04-13,2,Post,D-,1.7,-0.31994768582922295,D,2,-0.4597422890097892,F,1,-0.54091933611363374,D,2
TN,47,Tennessee,6770010,2020-05-27 15:42:26.283975 UTC,2020-04-08,4,Post,D-,1.7,-0.36266131072300345,D,2,-0.53392570323723232,F,1,-0.5419867276546475,D,2
VA,51,Virginia,8517685,2020-05-27 15:42:26.283975 UTC,2020-03-10,3,Post,F,1,-0.0034822626462253782,F,1,-0.069207114861370975,F,1,0.51160883670111756,F,1
NY,36,New York,19542209,2020-05-27 15:42:26.283975 UTC,2020-03-03,3,Pre,F,1,-0.043763683366235193,F,1,-0.040762823126487331,F,1,5.070853584186561,F,1
NY,36,New York,19542209,2020-05-27 15:42:26.283975 UTC,2020-05-17,1,Post,F,1.3,-0.38386295134600196,D,2,-0.54761079070665764,F,1,-0.014874335831170926,F,1
NY,36,New York,19542209,2020-05-27 15:42:26.283975 UTC,2020-05-06,4,Post,D,2,-0.44714203312962891,C,3,-0.599763052488092,D,2,0.14468286833559763,F,1
NY,36,New York,19542209,2020-05-27 15:42:26.283975 UTC,2020-03-09,2,Post,F,1,-0.075908392398584448,F,1,-0.053849027045324516,F,1,4.609858838977944,F,1
OH,39,Ohio,11689442,2020-05-27 15:42:26.283975 UTC,2020-03-06,6,Pre,F,1,-0.0048947621925557521,F,1,-0.092000701995031034,F,1,2.0235542527971528,F,1
LA,22,Louisiana,4659978,2020-05-27 15:42:26.283975 UTC,2020-05-14,5,Post,F,1,-0.21705926402623968,F,1,-0.39950817761637658,F,1,-0.22226057342509464,F,1
LA,22,Louisiana,4659978,2020-05-27 15:42:26.283975 UTC,2020-04-10,6,Post,C-,2.7,-0.47788058660559446,C,3,-0.645651576980155,C,3,-0.60698595268386368,D,2
LA,22,Louisiana,4659978,2020-05-27 15:42:26.283975 UTC,2020-02-28,6,Pre,F,1,0.042390933554925431,F,1,-0.025888182865836041,F,1,0.972711380284329,F,1
