state_code,state_fips,state_name,state_population,last_updated,date,weekday,covid,grade_total,n_grade_total,daily_distance_diff,grade_distance,n_grade_distance,daily_visitation_diff,grade_visitation,n_grade_visitation,encounters_rate,grade_encounters,n_grade_encounters
LA,22,Louisiana,4659978,2020-05-29 15:42:34.991635 UTC,2020-05-27,4,Post,F,1,-0.069894288599905485,F,1,-0.081719516274902385,F,1,0.080314723570616975,F,1
LA,22,Louisiana,4659978,2020-05-29 15:42:34.991635 UTC,2020-04-12,1,Post,B+,4.3,-0.58674319603824576,B,4,-0.76362092858455166,A,5,-0.87210363227598209,B,4
SC,45,South Carolina,5084127,2020-05-29 15:42:34.991635 UTC,2020-05-05,3,Post,F,1,-0.19409166692698623,F,1,-0.26076808491192027,F,1,0.26699836770674912,F,1
SC,45,South Carolina,5084127,2020-05-29 15:42:34.991635 UTC,2020-04-25,7,Post,F,1.3,-0.39873543132362388,D,2,-0.47753268249109854,F,1,0.014592936776578247,F,1
SC,45,South Carolina,5084127,2020-05-29 15:42:34.991635 UTC,2020-04-18,7,Post,D-,1.7,-0.34173701814733082,D,2,-0.55695252955712093,D,2,-0.26303381819452343,F,1
NY,36,New York,19542209,2020-05-29 15:42:34.991635 UTC,2020-03-17,3,Post,F,1,-0.23801895269153506,F,1,-0.42011437146488284,F,1,0.99552876410762914,F,1
NY,36,New York,19542209,2020-05-29 15:42:34.991635 UTC,2020-03-27,6,Post,C-,2.7,-0.537647485245572,C,3,-0.66712592894222367,B,4,-0.054895057752413434,F,1
CT,09,Connecticut,3572665,2020-05-29 15:42:34.991635 UTC,2020-05-08,6,Post,D-,1.7,-0.37955111521502005,D,2,-0.56208838345181589,D,2,0.33833011966770088,F,1
CT,09,Connecticut,3572665,2020-05-29 15:42:34.991635 UTC,2020-03-07,7,Pre,F,1,0.0016043899175006064,F,1,0.014113465386231467,F,1,2.9601250622979212,F,1
CT,09,Connecticut,3572665,2020-05-29 15:42:34.991635 UTC,2020-04-24,6,Post,D+,2.3,-0.51034432802814433,C,3,-0.63497406232290765,C,3,0.11035017360081656,F,1
CT,09,Connecticut,3572665,2020-05-29 15:42:34.991635 UTC,2020-04-17,6,Post,D+,2.3,-0.43235092306013484,C,3,-0.63805581526551536,C,3,-0.39355577347682791,F,1
HI,15,Hawaii,1420491,2020-05-29 15:42:34.991635 UTC,2020-04-24,6,Post,C+,3.3,-0.65826019488851761,B,4,-0.66228525031942087,B,4,-0.586387271473942,D,2
HI,15,Hawaii,1420491,2020-05-29 15:42:34.991635 UTC,2020-03-29,1,Post,B,4,-0.7123268198382473,A,5,-0.70258420973224089,A,5,-0.62539275199588085,D,2
HI,15,Hawaii,1420491,2020-05-29 15:42:34.991635 UTC,2020-03-15,1,Post,F,1,0.0794297398853984,F,1,-0.084249373421840482,F,1,0.62322341135670567,F,1
TN,47,Tennessee,6770010,2020-05-29 15:42:34.991635 UTC,2020-05-13,4,Post,F,1,-0.15374209976510009,F,1,-0.1439235254266463,F,1,0.20325465547361699,F,1
TN,47,Tennessee,6770010,2020-05-29 15:42:34.991635 UTC,2020-04-20,2,Post,D-,1.7,-0.28392292042956985,D,2,-0.50825656022337928,F,1,-0.43807788758692523,D,2
TN,47,Tennessee,6770010,2020-05-29 15:42:34.991635 UTC,2020-05-21,5,Post,F,1,-0.027627941791350131,F,1,-0.14510520294281368,F,1,0.6258762683025596,F,1
TN,47,Tennessee,6770010,2020-05-29 15:42:34.991635 UTC,2020-04-08,4,Post,D-,1.7,-0.36266131072300334,D,2,-0.53392570323723232,F,1,-0.5419867276546475,D,2
TN,47,Tennessee,6770010,2020-05-29 15:42:34.991635 UTC,2020-04-01,4,Post,D-,1.7,-0.26955416473643834,D,2,-0.47595685864810061,F,1,-0.53966730164556953,D,2
TN,47,Tennessee,6770010,2020-05-29 15:42:34.991635 UTC,2020-03-19,5,Post,F,1,-0.10646410053960101,F,1,-0.41827882679566936,F,1,-0.1634321576651333,F,1
DE,10,Delaware,967171,2020-05-29 15:42:34.991635 UTC,2020-02-25,3,Pre,F,1,-0.0071558829895145256,F,1,-0.028184819454505163,F,1,2.3559370741331334,F,1
DE,10,Delaware,967171,2020-05-29 15:42:34.991635 UTC,2020-04-23,5,Post,D+,2.3,-0.41462638727671586,C,3,-0.61846711447770852,C,3,-0.0021366012497102682,F,1
DE,10,Delaware,967171,2020-05-29 15:42:34.991635 UTC,2020-03-29,1,Post,C-,2.7,-0.52443622776988741,C,3,-0.68439448108615586,B,4,-0.35638091829204044,F,1
AK,02,Alaska,737438,2020-05-29 15:42:34.991635 UTC,2020-02-24,2,Pre,D+,2.3,0.03185145415626392,F,1,-0.0214004960436846,F,1,-0.996683227937607,A,5
AK,02,Alaska,737438,2020-05-29 15:42:34.991635 UTC,2020-04-30,5,Post,C-,2.7,-0.39808014436076672,D,2,-0.26676276941494953,F,1,-0.99907606562804541,A,5
AL,01,Alabama,4887871,2020-05-29 15:42:34.991635 UTC,2020-05-06,4,Post,F,1,-0.068436190783890988,F,1,-0.19269432302220774,F,1,0.46978428989774423,F,1
NM,35,New Mexico,2095428,2020-05-29 15:42:34.991635 UTC,2020-05-12,3,Post,D+,2.3,-0.20657333600977604,F,1,-0.36875444704675631,F,1,-0.965719579990021,A,5
WA,53,Washington,7535591,2020-05-29 15:42:34.991635 UTC,2020-05-09,7,Post,F,1.3,-0.18957390366158192,F,1,-0.38210215070894876,F,1,-0.53530020977612591,D,2
WA,53,Washington,7535591,2020-05-29 15:42:34.991635 UTC,2020-02-29,7,Pre,F,1,0.041166557481807142,F,1,0.092316401139070789,F,1,-0.23245658401654434,F,1
WA,53,Washington,7535591,2020-05-29 15:42:34.991635 UTC,2020-02-26,4,Pre,F,1,0.055038228939292173,F,1,0.03846611757080419,F,1,-0.26226973739291748,F,1
WA,53,Washington,7535591,2020-05-29 15:42:34.991635 UTC,2020-03-02,2,Pre,F,1,-0.043081058869464346,F,1,-0.0555651282027983,F,1,-0.37432485198560195,F,1
MS,28,Mississippi,2986530,2020-05-29 15:42:34.991635 UTC,2020-04-06,2,Post,D+,2.3,-0.2943838278140174,D,2,-0.54674071942237612,F,1,-0.82602432159200412,B,4
MS,28,Mississippi,2986530,2020-05-29 15:42:34.991635 UTC,2020-03-15,1,Post,F,1.3,-0.033671246852500988,F,1,-0.11713599546513449,F,1,-0.57119750430050453,D,2
MS,28,Mississippi,2986530,2020-05-29 15:42:34.991635 UTC,2020-05-11,2,Post,F,1,-0.072927450226672158,F,1,-0.027890922784341306,F,1,-0.33383490806434568,F,1
MI,26,Michigan,9995915,2020-05-29 15:42:34.991635 UTC,2020-04-15,4,Post,B-,3.7,-0.46894943505727116,C,3,-0.660072668260709,B,4,-0.82793239375367234,B,4
GA,13,Georgia,10519475,2020-05-29 15:42:34.991635 UTC,2020-03-09,2,Post,F,1,-0.019638444988558146,F,1,-0.046565552575095287,F,1,1.5382863478941218,F,1
AZ,04,Arizona,7171646,2020-05-29 15:42:34.991635 UTC,2020-04-23,5,Post,C+,3.3,-0.40014443229990987,C,3,-0.60130639416683218,C,3,-0.83751580841053719,B,4
TX,48,Texas,28701845,2020-05-29 15:42:34.991635 UTC,2020-05-26,3,Post,F,1,-0.12764521499937084,F,1,-0.18985052996514967,F,1,-0.0639622946414542,F,1
TX,48,Texas,28701845,2020-05-29 15:42:34.991635 UTC,2020-04-27,2,Post,D-,1.7,-0.29409533751788752,D,2,-0.48897164235106794,F,1,-0.510323870595851,D,2
TX,48,Texas,28701845,2020-05-29 15:42:34.991635 UTC,2020-03-07,7,Pre,F,1,0.079271753374292611,F,1,-0.014910932475984429,F,1,0.88208693629652268,F,1
TX,48,Texas,28701845,2020-05-29 15:42:34.991635 UTC,2020-02-27,5,Pre,F,1,0.036019701924189844,F,1,-0.018600064311862417,F,1,0.98169981319860433,F,1
VT,50,Vermont,626299,2020-05-29 15:42:34.991635 UTC,2020-03-12,5,Post,D,2,-0.18650325588356156,F,1,-0.090795248032023324,F,1,-0.89234186511499325,B,4
CA,06,California,39557045,2020-05-29 15:42:34.991635 UTC,2020-05-13,4,Post,D,2,-0.31713617830599122,D,2,-0.55080188779008121,D,2,-0.67623188125494216,D,2
CA,06,California,39557045,2020-05-29 15:42:34.991635 UTC,2020-04-14,3,Post,C+,3.3,-0.37542386963512459,D,2,-0.68066856798602582,B,4,-0.824657038051005,B,4
CA,06,California,39557045,2020-05-29 15:42:34.991635 UTC,2020-03-28,7,Post,C,3,-0.48103304055148804,C,3,-0.6814218152358793,B,4,-0.70975494853196874,D,2
CA,06,California,39557045,2020-05-29 15:42:34.991635 UTC,2020-05-11,2,Post,D,2,-0.30306234396317111,D,2,-0.56168329809629947,D,2,-0.62529761113972382,D,2
IA,19,Iowa,3156145,2020-05-29 15:42:34.991635 UTC,2020-02-27,5,Pre,F,1.3,0.065535346271289235,F,1,0.0099938756122700135,F,1,-0.42596622324802635,D,2
OR,41,Oregon,4190713,2020-05-29 15:42:34.991635 UTC,2020-04-11,7,Post,C,3,-0.3755510188752455,D,2,-0.58761857513128257,D,2,-0.94784877742767615,A,5
OR,41,Oregon,4190713,2020-05-29 15:42:34.991635 UTC,2020-04-02,5,Post,C,3,-0.33113680938490531,D,2,-0.58326791256103239,D,2,-0.961228188798994,A,5
NJ,34,New Jersey,8908520,2020-05-29 15:42:34.991635 UTC,2020-04-11,7,Post,C+,3.3,-0.56219620669752135,B,4,-0.73529181675539212,A,5,0.61407573375299518,F,1
MN,27,Minnesota,5611179,2020-05-29 15:42:34.991635 UTC,2020-04-13,2,Post,C,3,-0.42168426357390931,C,3,-0.56075372667522683,D,2,-0.93179945179013157,B,4
MN,27,Minnesota,5611179,2020-05-29 15:42:34.991635 UTC,2020-04-11,7,Post,C+,3.3,-0.49388897843019042,C,3,-0.61710090712686638,C,3,-0.87356279593457109,B,4
MN,27,Minnesota,5611179,2020-05-29 15:42:34.991635 UTC,2020-02-29,7,Pre,F,1,0.037081357789792241,F,1,0.073630854693383527,F,1,-0.2204285635174521,F,1
KS,20,Kansas,2911505,2020-05-29 15:42:34.991635 UTC,2020-04-17,6,Post,C,3,-0.3924668946089257,D,2,-0.60617854356026,C,3,-0.90010633946370844,B,4
KS,20,Kansas,2911505,2020-05-29 15:42:34.991635 UTC,2020-03-03,3,Pre,F,1.3,-0.0010428843041285826,F,1,-0.01825498846151646,F,1,-0.65301583738831415,D,2
IN,18,Indiana,6691878,2020-05-29 15:42:34.991635 UTC,2020-03-17,3,Post,F,1,-0.092166502923928181,F,1,-0.34539064617509135,F,1,-0.27949066476614626,F,1
IN,18,Indiana,6691878,2020-05-29 15:42:34.991635 UTC,2020-03-06,6,Pre,F,1,0.0053143446038851818,F,1,-0.07323993775966478,F,1,1.05189893082532,F,1
IN,18,Indiana,6691878,2020-05-29 15:42:34.991635 UTC,2020-05-20,4,Post,F,1,-0.10886528242417323,F,1,-0.1631146105536854,F,1,0.026407810435741252,F,1
IN,18,Indiana,6691878,2020-05-29 15:42:34.991635 UTC,2020-05-02,7,Post,D-,1.7,-0.37977208570215681,D,2,-0.5070515567568129,F,1,-0.56775668760688625,D,2
CO,08,Colorado,5695564,2020-05-29 15:42:34.991635 UTC,2020-03-17,3,Post,D,2,-0.10415389649813686,F,1,-0.36378799646626842,F,1,-0.84376700412656636,B,4
OH,39,Ohio,11689442,2020-05-29 15:42:34.991635 UTC,2020-04-15,4,Post,D-,1.7,-0.33541621502231872,D,2,-0.53134765708588849,F,1,-0.45983386948997651,D,2
OH,39,Ohio,11689442,2020-05-29 15:42:34.991635 UTC,2020-04-06,2,Post,D,2,-0.34956648330263357,D,2,-0.56672007479709308,D,2,-0.53443137330893487,D,2
OH,39,Ohio,11689442,2020-05-29 15:42:34.991635 UTC,2020-03-10,3,Post,F,1,-0.025927661814186275,F,1,-0.0624103440369329,F,1,1.3810013250953985,F,1
ID,16,Idaho,1754208,2020-05-29 15:42:34.991635 UTC,2020-03-02,2,Pre,D,2,-0.0076923436715962508,F,1,-0.033508629225494448,F,1,-0.90161429192502884,B,4
ID,16,Idaho,1754208,2020-05-29 15:42:34.991635 UTC,2020-04-21,3,Post,C,3,-0.29593546435699997,D,2,-0.57046228964885581,D,2,-0.95644558509394284,A,5
ID,16,Idaho,1754208,2020-05-29 15:42:34.991635 UTC,2020-03-31,3,Post,C-,2.7,-0.34479581506499435,D,2,-0.53127894577190715,F,1,-0.9794528790580963,A,5
ID,16,Idaho,1754208,2020-05-29 15:42:34.991635 UTC,2020-03-05,5,Pre,D,2,-0.0900460658123247,F,1,-0.077934049628761659,F,1,-0.89415772294016926,B,4
RI,44,Rhode Island,1057315,2020-05-29 15:42:34.991635 UTC,2020-05-22,6,Post,F,1,-0.20440748611819851,F,1,-0.3443921340689311,F,1,1.7866461305151344,F,1
RI,44,Rhode Island,1057315,2020-05-29 15:42:34.991635 UTC,2020-05-18,2,Post,F,1.3,-0.35315252608670994,D,2,-0.46428428883150563,F,1,0.46401175003644735,F,1
RI,44,Rhode Island,1057315,2020-05-29 15:42:34.991635 UTC,2020-05-12,3,Post,F,1.3,-0.37024331558293511,D,2,-0.47543811569213484,F,1,0.36598337419090465,F,1
RI,44,Rhode Island,1057315,2020-05-29 15:42:34.991635 UTC,2020-03-23,2,Post,D,2,-0.39649033506882697,D,2,-0.61540636212167255,C,3,0.098273274542484357,F,1
RI,44,Rhode Island,1057315,2020-05-29 15:42:34.991635 UTC,2020-03-04,4,Pre,F,1,-0.019371846837601788,F,1,-0.037734969044836766,F,1,4.355330476660523,F,1
PA,42,Pennsylvania,12807060,2020-05-29 15:42:34.991635 UTC,2020-04-25,7,Post,D+,2.3,-0.47479065162546097,C,3,-0.617282336464875,C,3,-0.35673301472649577,F,1
PA,42,Pennsylvania,12807060,2020-05-29 15:42:34.991635 UTC,2020-05-01,6,Post,D+,2.3,-0.4282277123803348,C,3,-0.57216364746426818,D,2,-0.6581747511972158,D,2
PA,42,Pennsylvania,12807060,2020-05-29 15:42:34.991635 UTC,2020-04-04,7,Post,C+,3.3,-0.50420951537284875,C,3,-0.72061624830785986,A,5,-0.71379319493223714,D,2
KY,21,Kentucky,4468402,2020-05-29 15:42:34.991635 UTC,2020-03-27,6,Post,D-,1.7,-0.33307469586248739,D,2,-0.54073262777524622,F,1,-0.62122145020239228,D,2
KY,21,Kentucky,4468402,2020-05-29 15:42:34.991635 UTC,2020-03-30,2,Post,D,2,-0.28937337973330773,D,2,-0.4569578648242722,F,1,-0.77334338177024065,C,3
KY,21,Kentucky,4468402,2020-05-29 15:42:34.991635 UTC,2020-03-06,6,Pre,F,1,0.013085185511506902,F,1,-0.080786912872697472,F,1,0.43260763413614556,F,1
KY,21,Kentucky,4468402,2020-05-29 15:42:34.991635 UTC,2020-03-01,1,Pre,F,1,0.022577882929212048,F,1,0.043809195745869875,F,1,0.019491662417966182,F,1
AR,05,Arkansas,3013825,2020-05-29 15:42:34.991635 UTC,2020-03-04,4,Pre,F,1,0.0095119694436269445,F,1,-0.025124703410132829,F,1,-0.12556688109152669,F,1
OK,40,Oklahoma,3943079,2020-05-29 15:42:34.991635 UTC,2020-03-18,4,Post,F,1.3,-0.0499950746507042,F,1,-0.29551111531560242,F,1,-0.64021572466391552,D,2
OK,40,Oklahoma,3943079,2020-05-29 15:42:34.991635 UTC,2020-05-04,2,Post,D-,1.7,-0.26868665082200555,D,2,-0.27882679925779724,F,1,-0.57883236580038944,D,2
OK,40,Oklahoma,3943079,2020-05-29 15:42:34.991635 UTC,2020-03-30,2,Post,D+,2.3,-0.30603024037446591,D,2,-0.50379116734659413,F,1,-0.83852899935824,B,4
OK,40,Oklahoma,3943079,2020-05-29 15:42:34.991635 UTC,2020-02-26,4,Pre,F,1,0.0410756829952616,F,1,0.01123183940334053,F,1,-0.10887444697501636,F,1
VA,51,Virginia,8517685,2020-05-29 15:42:34.991635 UTC,2020-03-09,2,Post,F,1,-0.025046583803943284,F,1,-0.07282098066224002,F,1,0.44775698327353441,F,1
VA,51,Virginia,8517685,2020-05-29 15:42:34.991635 UTC,2020-03-08,1,Pre,F,1,-0.01891494466680127,F,1,-0.031720728168108739,F,1,0.17673876796280985,F,1
NE,31,Nebraska,1929268,2020-05-29 15:42:34.991635 UTC,2020-04-13,2,Post,C-,2.7,-0.35554594343619189,D,2,-0.50241077994349148,F,1,-0.95097769409314747,A,5
IL,17,Illinois,12741080,2020-05-29 15:42:34.991635 UTC,2020-03-20,6,Post,D,2,-0.29117825147565818,D,2,-0.64548978785840183,C,3,-0.35878611818148343,F,1
IL,17,Illinois,12741080,2020-05-29 15:42:34.991635 UTC,2020-04-22,4,Post,D+,2.3,-0.38777794516540115,D,2,-0.65952666276170346,B,4,-0.373283794072102,F,1
WI,55,Wisconsin,5813568,2020-05-29 15:42:34.991635 UTC,2020-05-05,3,Post,D-,1.7,-0.26616095552484675,D,2,-0.40716749339436947,F,1,-0.70283781782649668,D,2
WI,55,Wisconsin,5813568,2020-05-29 15:42:34.991635 UTC,2020-04-08,4,Post,C,3,-0.37236296480700848,D,2,-0.61041128294465985,C,3,-0.892693948504081,B,4
SD,46,South Dakota,882235,2020-05-29 15:42:34.991635 UTC,2020-04-24,6,Post,C,3,-0.43867795492363859,C,3,-0.505160819466503,F,1,-0.9673513030196883,A,5
NH,33,New Hampshire,1356458,2020-05-29 15:42:34.991635 UTC,2020-02-26,4,Pre,F,1.3,0.052270819712064709,F,1,0.00024950262660732269,F,1,-0.455196499759598,D,2
SC,45,South Carolina,5084127,2020-05-29 15:42:34.991635 UTC,2020-03-30,2,Post,D-,1.7,-0.26753807452727218,D,2,-0.44254523376609217,F,1,-0.51170957803057582,D,2
SC,45,South Carolina,5084127,2020-05-29 15:42:34.991635 UTC,2020-04-30,5,Post,D-,1.7,-0.26832733380291945,D,2,-0.28684767976226294,F,1,-0.55263846791480387,D,2
SC,45,South Carolina,5084127,2020-05-29 15:42:34.991635 UTC,2020-04-08,4,Post,D,2,-0.34168075810021842,D,2,-0.58711836880395163,D,2,-0.58323001157338272,D,2
CT,09,Connecticut,3572665,2020-05-29 15:42:34.991635 UTC,2020-05-23,7,Post,F,1.3,-0.32846466900705418,D,2,-0.428560605195611,F,1,0.67286689693377744,F,1
CT,09,Connecticut,3572665,2020-05-29 15:42:34.991635 UTC,2020-02-25,3,Pre,F,1,0.0070496893983602489,F,1,-0.014693859397653938,F,1,2.9915063968890947,F,1
HI,15,Hawaii,1420491,2020-05-29 15:42:34.991635 UTC,2020-04-28,3,Post,C,3,-0.57158725796129461,B,4,-0.64100228301177553,C,3,-0.67493634098236743,D,2
UT,49,Utah,3161105,2020-05-29 15:42:34.991635 UTC,2020-03-02,2,Pre,D-,1.7,-0.025494072229233243,F,1,-0.070254495772217485,F,1,-0.76074478793639866,C,3
UT,49,Utah,3161105,2020-05-29 15:42:34.991635 UTC,2020-03-14,7,Post,D,2,-0.22574875503425657,F,1,-0.24268571640839492,F,1,-0.84499501959446344,B,4
TN,47,Tennessee,6770010,2020-05-29 15:42:34.991635 UTC,2020-04-24,6,Post,F,1.3,-0.37453369432488209,D,2,-0.49349683703613034,F,1,0.012801860449549229,F,1
TN,47,Tennessee,6770010,2020-05-29 15:42:34.991635 UTC,2020-03-31,3,Post,D-,1.7,-0.2893398468334058,D,2,-0.51072695381013911,F,1,-0.57625633385946973,D,2
DE,10,Delaware,967171,2020-05-29 15:42:34.991635 UTC,2020-05-06,4,Post,F,1.3,-0.36508329542634715,D,2,-0.51014539866245678,F,1,0.3060205509855709,F,1
MA,25,Massachusetts,6902149,2020-05-29 15:42:34.991635 UTC,2020-03-31,3,Post,C-,2.7,-0.48357632882127727,C,3,-0.62275841633891726,C,3,-0.51261659843552343,D,2
MA,25,Massachusetts,6902149,2020-05-29 15:42:34.991635 UTC,2020-03-19,5,Post,D-,1.7,-0.38109777428221642,D,2,-0.58698536127805534,D,2,0.20020805962849542,F,1
MA,25,Massachusetts,6902149,2020-05-29 15:42:34.991635 UTC,2020-03-04,4,Pre,F,1,-0.04366663525830846,F,1,-0.0700200830814556,F,1,3.7109704529339451,F,1
WY,56,Wyoming,577737,2020-05-29 15:42:34.991635 UTC,2020-03-09,2,Post,D+,2.3,-0.0514023461248938,F,1,-0.06358779855904545,F,1,-0.97902542186556174,A,5
AL,01,Alabama,4887871,2020-05-29 15:42:34.991635 UTC,2020-05-08,6,Post,F,1,-0.16973426412634962,F,1,-0.35993443246950241,F,1,0.85300380367812778,F,1
AL,01,Alabama,4887871,2020-05-29 15:42:34.991635 UTC,2020-04-28,3,Post,F,1,-0.17077384150606184,F,1,-0.39882744087108246,F,1,-0.32106371289131908,F,1
AL,01,Alabama,4887871,2020-05-29 15:42:34.991635 UTC,2020-04-27,2,Post,F,1,-0.17603272141504195,F,1,-0.380830320933982,F,1,-0.31005272467929412,F,1
NM,35,New Mexico,2095428,2020-05-29 15:42:34.991635 UTC,2020-04-23,5,Post,C-,2.7,-0.39787932939901488,D,2,-0.54252301250159662,F,1,-0.96979440470336631,A,5
NM,35,New Mexico,2095428,2020-05-29 15:42:34.991635 UTC,2020-04-05,1,Post,B-,3.7,-0.41820636438668785,C,3,-0.64434911993638144,C,3,-0.98736706265914642,A,5
NM,35,New Mexico,2095428,2020-05-29 15:42:34.991635 UTC,2020-02-25,3,Pre,D,2,0.080802659230011314,F,1,0.0424967628285533,F,1,-0.92965159647278217,B,4
NM,35,New Mexico,2095428,2020-05-29 15:42:34.991635 UTC,2020-05-19,3,Post,D+,2.3,-0.16365503808636675,F,1,-0.29750212595082159,F,1,-0.95731980356432467,A,5
NM,35,New Mexico,2095428,2020-05-29 15:42:34.991635 UTC,2020-03-05,5,Pre,D,2,-0.036884126909218461,F,1,-0.051280249297805336,F,1,-0.92877977573417647,B,4
