state_code,state_fips,state_name,state_population,last_updated,date,weekday,covid,grade_total,n_grade_total,daily_distance_diff,grade_distance,n_grade_distance,daily_visitation_diff,grade_visitation,n_grade_visitation,encounters_rate,grade_encounters,n_grade_encounters
AK,02,Alaska,737438,2020-06-02 15:35:34.457534 UTC,2020-05-25,2,Post,D+,2.3,-0.01292006911571761,F,1,0.40611536889801564,F,1,-0.99794034258753817,A,5
AK,02,Alaska,737438,2020-06-02 15:35:34.457534 UTC,2020-04-30,5,Post,C-,2.7,-0.39808014436076672,D,2,-0.26676276941494953,F,1,-0.99907606562804541,A,5
AK,02,Alaska,737438,2020-06-02 15:35:34.457534 UTC,2020-04-06,2,Post,C,3,-0.50301407946844312,C,3,-0.48438837495949527,F,1,-0.99946759136846419,A,5
AK,02,Alaska,737438,2020-06-02 15:35:34.457534 UTC,2020-03-05,5,Pre,D+,2.3,-0.0765033154936522,F,1,-0.017591614308470643,F,1,-0.99681098016171743,A,5
WY,56,Wyoming,577737,2020-06-02 15:35:34.457534 UTC,2020-05-08,6,Post,D+,2.3,-0.11614998464352816,F,1,-0.3237530971315018,F,1,-0.97786818357242855,A,5
WY,56,Wyoming,577737,2020-06-02 15:35:34.457534 UTC,2020-03-11,4,Post,D+,2.3,-0.019152621530176415,F,1,-0.11474438093794675,F,1,-0.97215460450805324,A,5
MT,30,Montana,1062305,2020-06-02 15:35:34.457534 UTC,2020-05-07,5,Post,C-,2.7,-0.27425481554824238,D,2,-0.27780044220871286,F,1,-0.9822428556194448,A,5
NM,35,New Mexico,2095428,2020-06-02 15:35:34.457534 UTC,2020-04-09,5,Post,C+,3.3,-0.34612039159889191,D,2,-0.6152518927021331,C,3,-0.9855312734009769,A,5
ND,38,North Dakota,760077,2020-06-02 15:35:34.457534 UTC,2020-03-11,4,Post,D,2,-0.0083164025795773189,F,1,-0.11992069263670675,F,1,-0.92437672848713415,B,4
SD,46,South Dakota,882235,2020-06-02 15:35:34.457534 UTC,2020-04-15,4,Post,C-,2.7,-0.3554153315672744,D,2,-0.52661840418650041,F,1,-0.9855984988848957,A,5
SD,46,South Dakota,882235,2020-06-02 15:35:34.457534 UTC,2020-03-29,1,Post,C,3,-0.38868510532657524,D,2,-0.55789532991665347,D,2,-0.981171257041752,A,5
VT,50,Vermont,626299,2020-06-02 15:35:34.457534 UTC,2020-04-12,1,Post,A-,4.7,-0.622232354628819,B,4,-0.746559425330033,A,5,-0.99013838816017574,A,5
VT,50,Vermont,626299,2020-06-02 15:35:34.457534 UTC,2020-03-21,7,Post,B-,3.7,-0.49529534599853237,C,3,-0.63758215940266538,C,3,-0.95974298738800945,A,5
VT,50,Vermont,626299,2020-06-02 15:35:34.457534 UTC,2020-03-03,3,Pre,D,2,-0.054128642993162772,F,1,0.0218941054349468,F,1,-0.8577667642919149,B,4
ME,23,Maine,1338404,2020-06-02 15:35:34.457534 UTC,2020-05-23,7,Post,D,2,-0.162644624038511,F,1,-0.22700814306806513,F,1,-0.92758674454019263,B,4
ME,23,Maine,1338404,2020-06-02 15:35:34.457534 UTC,2020-05-13,4,Post,C-,2.7,-0.25956410051428935,D,2,-0.31088226513199019,F,1,-0.95150781876243729,A,5
ME,23,Maine,1338404,2020-06-02 15:35:34.457534 UTC,2020-05-05,3,Post,C-,2.7,-0.29877209091793339,D,2,-0.34135481038420112,F,1,-0.94886059641772547,A,5
ME,23,Maine,1338404,2020-06-02 15:35:34.457534 UTC,2020-03-28,7,Post,C+,3.3,-0.403204570967012,C,3,-0.56701214154682189,D,2,-0.95439934474388333,A,5
ID,16,Idaho,1754208,2020-06-02 15:35:34.457534 UTC,2020-05-26,3,Post,D,2,-0.10758768432491418,F,1,0.0040268223625502322,F,1,-0.90325177689999436,B,4
OR,41,Oregon,4190713,2020-06-02 15:35:34.457534 UTC,2020-05-04,2,Post,D+,2.3,-0.29670373627769558,D,2,-0.43188165797116385,F,1,-0.90075402957326522,B,4
OR,41,Oregon,4190713,2020-06-02 15:35:34.457534 UTC,2020-04-01,4,Post,C-,2.7,-0.30906837012554939,D,2,-0.54873272544229634,F,1,-0.96332327765236891,A,5
OR,41,Oregon,4190713,2020-06-02 15:35:34.457534 UTC,2020-03-09,2,Post,D-,1.7,-0.055607317785073419,F,1,-0.064898510946400825,F,1,-0.8116323704274172,C,3
NV,32,Nevada,3034392,2020-06-02 15:35:34.457534 UTC,2020-03-06,6,Pre,F,1.3,-0.040440790947892304,F,1,-0.042950813272696294,F,1,-0.50122123574139066,D,2
NE,31,Nebraska,1929268,2020-06-02 15:35:34.457534 UTC,2020-04-07,3,Post,C-,2.7,-0.28723746229438207,D,2,-0.51736720762928634,F,1,-0.94391484421966176,A,5
UT,49,Utah,3161105,2020-06-02 15:35:34.457534 UTC,2020-05-21,5,Post,D,2,-0.0688897911726606,F,1,-0.22348937984441755,F,1,-0.82526014353514821,B,4
CO,08,Colorado,5695564,2020-06-02 15:35:34.457534 UTC,2020-05-10,1,Post,D-,1.7,-0.22139569630230754,F,1,-0.34514740225117391,F,1,-0.79836760516972727,C,3
CO,08,Colorado,5695564,2020-06-02 15:35:34.457534 UTC,2020-05-08,6,Post,D,2,-0.27695633048707691,D,2,-0.48571010984749718,F,1,-0.77141163992833672,C,3
CO,08,Colorado,5695564,2020-06-02 15:35:34.457534 UTC,2020-04-27,2,Post,D+,2.3,-0.35794101804213596,D,2,-0.503755705173532,F,1,-0.88361808765283745,B,4
KS,20,Kansas,2911505,2020-06-02 15:35:34.457534 UTC,2020-05-04,2,Post,D+,2.3,-0.36014686855641415,D,2,-0.43448101177620124,F,1,-0.85871239871987315,B,4
KS,20,Kansas,2911505,2020-06-02 15:35:34.457534 UTC,2020-03-11,4,Post,F,1.3,0.13188200890965546,F,1,-0.072779310905019282,F,1,-0.64224585746768192,D,2
MN,27,Minnesota,5611179,2020-06-02 15:35:34.457534 UTC,2020-05-19,3,Post,F,1.3,-0.22056025413664548,F,1,-0.28841403168382351,F,1,-0.73449634329624569,D,2
WA,53,Washington,7535591,2020-06-02 15:35:34.457534 UTC,2020-05-25,2,Post,D-,1.7,-0.2107391185143738,F,1,-0.31573136609572688,F,1,-0.74425268627913033,C,3
WA,53,Washington,7535591,2020-06-02 15:35:34.457534 UTC,2020-05-16,7,Post,D-,1.7,-0.29338503776238095,D,2,-0.44131055218485271,F,1,-0.67360054679373671,D,2
WA,53,Washington,7535591,2020-06-02 15:35:34.457534 UTC,2020-03-26,5,Post,C+,3.3,-0.42307380472055967,C,3,-0.63896046737621381,C,3,-0.85507975049000373,B,4
WA,53,Washington,7535591,2020-06-02 15:35:34.457534 UTC,2020-03-24,3,Post,C-,2.7,-0.34088123642377527,D,2,-0.55614662349946986,D,2,-0.83081782454592457,B,4
WA,53,Washington,7535591,2020-06-02 15:35:34.457534 UTC,2020-03-10,3,Post,F,1.3,-0.10574961439263028,F,1,-0.12367268435683713,F,1,-0.51835961322301649,D,2
AZ,04,Arizona,7171646,2020-06-02 15:35:34.457534 UTC,2020-05-03,1,Post,C+,3.3,-0.41533851062995447,C,3,-0.6082065668740595,C,3,-0.85201690036135314,B,4
AZ,04,Arizona,7171646,2020-06-02 15:35:34.457534 UTC,2020-04-15,4,Post,C,3,-0.33326210017791508,D,2,-0.61915061744352418,C,3,-0.89301964640604858,B,4
AZ,04,Arizona,7171646,2020-06-02 15:35:34.457534 UTC,2020-03-23,2,Post,D+,2.3,-0.29632633910780515,D,2,-0.51335514304922936,F,1,-0.8334113964850951,B,4
WV,54,West Virginia,1805832,2020-06-02 15:35:34.457534 UTC,2020-03-06,6,Pre,F,1,-0.024177710198890187,F,1,-0.11006835341258178,F,1,-0.39418698443457967,F,1
WV,54,West Virginia,1805832,2020-06-02 15:35:34.457534 UTC,2020-03-02,2,Pre,F,1.3,-0.0049704950851439658,F,1,-0.030938485656988663,F,1,-0.47487885473524283,D,2
WI,55,Wisconsin,5813568,2020-06-02 15:35:34.457534 UTC,2020-04-15,4,Post,C-,2.7,-0.3220432542816376,D,2,-0.57887566370698318,D,2,-0.88555354393823971,B,4
WI,55,Wisconsin,5813568,2020-06-02 15:35:34.457534 UTC,2020-04-03,6,Post,C+,3.3,-0.40482430628089017,C,3,-0.60962361632306639,C,3,-0.87133104132174688,B,4
WI,55,Wisconsin,5813568,2020-06-02 15:35:34.457534 UTC,2020-04-01,4,Post,C-,2.7,-0.31765830707436626,D,2,-0.560621685640737,D,2,-0.89775476549624755,B,4
WI,55,Wisconsin,5813568,2020-06-02 15:35:34.457534 UTC,2020-03-03,3,Pre,F,1.3,-0.01060676378062185,F,1,0.005681049208766312,F,1,-0.48780690612568667,D,2
CA,06,California,39557045,2020-06-02 15:35:34.457534 UTC,2020-05-03,1,Post,C,3,-0.42238843880859256,C,3,-0.654418307216109,B,4,-0.71082737921170369,D,2
CA,06,California,39557045,2020-06-02 15:35:34.457534 UTC,2020-03-23,2,Post,C-,2.7,-0.40941699629197109,C,3,-0.63420857865812,C,3,-0.67689034388039038,D,2
CA,06,California,39557045,2020-06-02 15:35:34.457534 UTC,2020-03-04,4,Pre,F,1,-0.017442451451047541,F,1,0.019986260907650672,F,1,0.52223560411003955,F,1
NH,33,New Hampshire,1356458,2020-06-02 15:35:34.457534 UTC,2020-03-10,3,Post,F,1,-0.054895617449227732,F,1,-0.0095311229891549658,F,1,-0.37873962982745768,F,1
AR,05,Arkansas,3013825,2020-06-02 15:35:34.457534 UTC,2020-04-30,5,Post,D-,1.7,-0.20439397610591986,F,1,-0.31541534123996567,F,1,-0.79073892800606282,C,3
AR,05,Arkansas,3013825,2020-06-02 15:35:34.457534 UTC,2020-04-27,2,Post,F,1.3,-0.2136165678611226,F,1,-0.33159622904011138,F,1,-0.6658740092879023,D,2
MI,26,Michigan,9995915,2020-06-02 15:35:34.457534 UTC,2020-05-16,7,Post,F,1.3,-0.25727519210837063,D,2,-0.47990928888879258,F,1,-0.36619424203495787,F,1
KY,21,Kentucky,4468402,2020-06-02 15:35:34.457534 UTC,2020-04-24,6,Post,D-,1.7,-0.38579473655939767,D,2,-0.49227296131745674,F,1,-0.52569574597333146,D,2
KY,21,Kentucky,4468402,2020-06-02 15:35:34.457534 UTC,2020-04-05,1,Post,C-,2.7,-0.44622468429572759,C,3,-0.56269325316365559,D,2,-0.80124403974761882,C,3
MS,28,Mississippi,2986530,2020-06-02 15:35:34.457534 UTC,2020-05-21,5,Post,F,1,0.015156386575983177,F,1,-0.14693136472289983,F,1,-0.29612226399896058,F,1
MS,28,Mississippi,2986530,2020-06-02 15:35:34.457534 UTC,2020-05-16,7,Post,F,1,-0.15884116296415307,F,1,-0.193098332496263,F,1,-0.22323433955777583,F,1
OK,40,Oklahoma,3943079,2020-06-02 15:35:34.457534 UTC,2020-05-21,5,Post,F,1,-0.025271215812177065,F,1,-0.13389353648644964,F,1,-0.33760421245798733,F,1
OK,40,Oklahoma,3943079,2020-06-02 15:35:34.457534 UTC,2020-05-17,1,Post,F,1.3,-0.056430889840930615,F,1,-0.040932577517983848,F,1,-0.40161776073126765,D,2
OK,40,Oklahoma,3943079,2020-06-02 15:35:34.457534 UTC,2020-04-24,6,Post,D-,1.7,-0.35867993001959941,D,2,-0.46828942222284892,F,1,-0.59201926203744626,D,2
OK,40,Oklahoma,3943079,2020-06-02 15:35:34.457534 UTC,2020-04-20,2,Post,D,2,-0.26117434371232934,D,2,-0.50042573406640467,F,1,-0.76913972052567858,C,3
OK,40,Oklahoma,3943079,2020-06-02 15:35:34.457534 UTC,2020-04-19,1,Post,D,2,-0.34051910026615617,D,2,-0.52122100674600924,F,1,-0.80582383847881933,C,3
OK,40,Oklahoma,3943079,2020-06-02 15:35:34.457534 UTC,2020-03-18,4,Post,F,1.3,-0.049995074650704206,F,1,-0.29551111531560237,F,1,-0.64021572466391552,D,2
HI,15,Hawaii,1420491,2020-06-02 15:35:34.457534 UTC,2020-02-24,2,Pre,F,1,0.064399650123086349,F,1,-0.074189885473764969,F,1,1.242154417301887,F,1
MO,29,Missouri,6126452,2020-06-02 15:35:34.457534 UTC,2020-04-04,7,Post,C+,3.3,-0.43104062951125943,C,3,-0.66330183938099307,B,4,-0.74236843014414577,C,3
PA,42,Pennsylvania,12807060,2020-06-02 15:35:34.457534 UTC,2020-05-26,3,Post,F,1,-0.15544896054424154,F,1,-0.35611486901263667,F,1,-0.25065478936857533,F,1
PA,42,Pennsylvania,12807060,2020-06-02 15:35:34.457534 UTC,2020-05-18,2,Post,F,1.3,-0.27902771445174446,D,2,-0.43204382686206949,F,1,-0.33906634751250486,F,1
PA,42,Pennsylvania,12807060,2020-06-02 15:35:34.457534 UTC,2020-04-30,5,Post,D,2,-0.43010026572106458,C,3,-0.48127465551520809,F,1,-0.68636056720395888,D,2
VA,51,Virginia,8517685,2020-06-02 15:35:34.457534 UTC,2020-03-15,1,Post,F,1,-0.19910526481893465,F,1,-0.234466749010342,F,1,-0.31263947891048727,F,1
VA,51,Virginia,8517685,2020-06-02 15:35:34.457534 UTC,2020-03-09,2,Post,F,1,-0.025046583803943284,F,1,-0.072820980662240034,F,1,0.44775698327353464,F,1
LA,22,Louisiana,4659978,2020-06-02 15:35:34.457534 UTC,2020-04-18,7,Post,C-,2.7,-0.4182622244431608,C,3,-0.62006975092844452,C,3,-0.60446063699895014,D,2
TX,48,Texas,28701845,2020-06-02 15:35:34.457534 UTC,2020-05-01,6,Post,D-,1.7,-0.33215807850234086,D,2,-0.51744000926068778,F,1,-0.65746747017463458,D,2
TX,48,Texas,28701845,2020-06-02 15:35:34.457534 UTC,2020-04-26,1,Post,D,2,-0.42150062991290954,C,3,-0.52286854276828953,F,1,-0.50642014587617146,D,2
TX,48,Texas,28701845,2020-06-02 15:35:34.457534 UTC,2020-04-16,5,Post,D+,2.3,-0.34283802517370537,D,2,-0.62129240745846259,C,3,-0.6497570369999609,D,2
TX,48,Texas,28701845,2020-06-02 15:35:34.457534 UTC,2020-02-25,3,Pre,F,1,0.03535396365438373,F,1,0.019387812759053064,F,1,0.84794197185710729,F,1
IN,18,Indiana,6691878,2020-06-02 15:35:34.457534 UTC,2020-03-15,1,Post,F,1,-0.16516892587954288,F,1,-0.19417891472890669,F,1,-0.21818449515498117,F,1
NC,37,North Carolina,10383620,2020-06-02 15:35:34.457534 UTC,2020-05-27,4,Post,F,1,-0.15141701232476359,F,1,-0.206574026293785,F,1,0.18634933314300506,F,1
NC,37,North Carolina,10383620,2020-06-02 15:35:34.457534 UTC,2020-04-18,7,Post,F,1.3,-0.37561244797715521,D,2,-0.54768259852527634,F,1,-0.33871731909429625,F,1
NC,37,North Carolina,10383620,2020-06-02 15:35:34.457534 UTC,2020-04-01,4,Post,D-,1.7,-0.32990146919495023,D,2,-0.53617099842055993,F,1,-0.62243060351357293,D,2
NC,37,North Carolina,10383620,2020-06-02 15:35:34.457534 UTC,2020-03-31,3,Post,D-,1.7,-0.33290955987769777,D,2,-0.54855048330598177,F,1,-0.64077210575611243,D,2
AL,01,Alabama,4887871,2020-06-02 15:35:34.457534 UTC,2020-03-08,1,Pre,F,1,0.021131195310465988,F,1,-0.00876425129026194,F,1,0.5204377675908296,F,1
NY,36,New York,19542209,2020-06-02 15:35:34.457534 UTC,2020-05-24,1,Post,F,1.3,-0.30617640736247043,D,2,-0.49635358428919329,F,1,0.17754336906528012,F,1
NY,36,New York,19542209,2020-06-02 15:35:34.457534 UTC,2020-05-03,1,Post,C-,2.7,-0.51708917169867219,C,3,-0.68435720842583336,B,4,-0.32088438526810026,F,1
TN,47,Tennessee,6770010,2020-06-02 15:35:34.457534 UTC,2020-05-16,7,Post,F,1,-0.12808501684775714,F,1,-0.16284308673503842,F,1,0.99679075469216394,F,1
TN,47,Tennessee,6770010,2020-06-02 15:35:34.457534 UTC,2020-04-25,7,Post,D-,1.7,-0.45361349616594049,C,3,-0.50178612937095246,F,1,-0.060311761998895319,F,1
SC,45,South Carolina,5084127,2020-06-02 15:35:34.457534 UTC,2020-04-26,1,Post,F,1.3,-0.39073057433202796,D,2,-0.43796570997204487,F,1,-0.28985619146290331,F,1
GA,13,Georgia,10519475,2020-06-02 15:35:34.457534 UTC,2020-04-03,6,Post,D,2,-0.40827657161105596,C,3,-0.58231913808704794,D,2,-0.33058522427709569,F,1
GA,13,Georgia,10519475,2020-06-02 15:35:34.457534 UTC,2020-03-07,7,Pre,F,1,0.020460937350857623,F,1,0.0014514228158191299,F,1,2.526956666543148,F,1
GA,13,Georgia,10519475,2020-06-02 15:35:34.457534 UTC,2020-03-05,5,Pre,F,1,-0.038924116993728788,F,1,-0.15437683098173194,F,1,1.622280461676378,F,1
OH,39,Ohio,11689442,2020-06-02 15:35:34.457534 UTC,2020-04-29,4,Post,F,1.3,-0.32205199147568914,D,2,-0.43767431146861618,F,1,-0.18358783746130591,F,1
OH,39,Ohio,11689442,2020-06-02 15:35:34.457534 UTC,2020-03-23,2,Post,F,1.3,-0.26578392650415639,D,2,-0.47280954962229826,F,1,-0.15704189494581866,F,1
OH,39,Ohio,11689442,2020-06-02 15:35:34.457534 UTC,2020-02-29,7,Pre,F,1,0.021684284721415321,F,1,0.061519592071708207,F,1,2.7451072688815232,F,1
CT,09,Connecticut,3572665,2020-06-02 15:35:34.457534 UTC,2020-05-23,7,Post,F,1.3,-0.32846466900705418,D,2,-0.42856060519561107,F,1,0.67286689693377744,F,1
DE,10,Delaware,967171,2020-06-02 15:35:34.457534 UTC,2020-05-01,6,Post,D,2,-0.43073821218912756,C,3,-0.59139816145030677,D,2,-0.34030965843271666,F,1
DE,10,Delaware,967171,2020-06-02 15:35:34.457534 UTC,2020-04-28,3,Post,D-,1.7,-0.31714870099488274,D,2,-0.55090110049894081,D,2,-0.055304476436695116,F,1
DE,10,Delaware,967171,2020-06-02 15:35:34.457534 UTC,2020-03-05,5,Pre,F,1,-0.016547161770878345,F,1,-0.069356760917325913,F,1,2.216305530511165,F,1
MA,25,Massachusetts,6902149,2020-06-02 15:35:34.457534 UTC,2020-03-20,6,Post,D+,2.3,-0.42336636898537172,C,3,-0.64037882533347812,C,3,0.18865981049847691,F,1
MD,24,Maryland,6042718,2020-06-02 15:35:34.457534 UTC,2020-05-12,3,Post,F,1.3,-0.36915794781142192,D,2,-0.53710978423996747,F,1,0.23504297476264902,F,1
MD,24,Maryland,6042718,2020-06-02 15:35:34.457534 UTC,2020-03-31,3,Post,C,3,-0.44350414217218426,C,3,-0.65836878554723688,B,4,-0.52035831942634869,D,2
RI,44,Rhode Island,1057315,2020-06-02 15:35:34.457534 UTC,2020-04-18,7,Post,C+,3.3,-0.57319133717492987,B,4,-0.71546177188450244,A,5,-0.3793353481714381,F,1
RI,44,Rhode Island,1057315,2020-06-02 15:35:34.457534 UTC,2020-04-17,6,Post,D+,2.3,-0.4446691640842772,C,3,-0.64511273831509752,C,3,-0.20422640608954279,F,1
NJ,34,New Jersey,8908520,2020-06-02 15:35:34.457534 UTC,2020-03-09,2,Post,F,1,-0.041953974989590435,F,1,-0.08285219583252057,F,1,9.27593429594002,F,1
DC,11,District of Columbia,702455,2020-06-02 15:35:34.457534 UTC,2020-05-23,7,Post,C-,2.7,-0.39494963158535829,D,2,-0.74272588055130173,A,5,16.566241164322705,F,1
DC,11,District of Columbia,702455,2020-06-02 15:35:34.457534 UTC,2020-05-12,3,Post,C,3,-0.54201994353826211,C,3,-0.760909105041429,A,5,18.522541475129042,F,1
DC,11,District of Columbia,702455,2020-06-02 15:35:34.457534 UTC,2020-04-03,6,Post,C+,3.3,-0.65158642017259349,B,4,-0.76551368224957828,A,5,7.56271085425826,F,1
AK,02,Alaska,737438,2020-06-02 15:35:34.457534 UTC,2020-05-02,7,Post,D+,2.3,-0.16154252814457346,F,1,-0.39607847257781509,F,1,-0.9990632754235016,A,5
AK,02,Alaska,737438,2020-06-02 15:35:34.457534 UTC,2020-04-23,5,Post,C,3,-0.51561383115534309,C,3,-0.40537365598016678,F,1,-0.99874774720266435,A,5
AK,02,Alaska,737438,2020-06-02 15:35:34.457534 UTC,2020-03-28,7,Post,C,3,-0.49104820381620595,C,3,-0.50334590089509246,F,1,-0.998830360621219,A,5
AK,02,Alaska,737438,2020-06-02 15:35:34.457534 UTC,2020-03-25,4,Post,C,3,-0.45339510420660845,C,3,-0.44914066977540995,F,1,-0.99882046932848123,A,5
WY,56,Wyoming,577737,2020-06-02 15:35:34.457534 UTC,2020-05-25,2,Post,D+,2.3,0.14620855058692206,F,1,0.098663490401493248,F,1,-0.9811651607350762,A,5
MT,30,Montana,1062305,2020-06-02 15:35:34.457534 UTC,2020-04-03,6,Post,C+,3.3,-0.40631193893270234,C,3,-0.59058013757795957,D,2,-0.994339615787401,A,5
ND,38,North Dakota,760077,2020-06-02 15:35:34.457534 UTC,2020-05-28,5,Post,D,2,-0.16479970121957613,F,1,0.00097169717089525042,F,1,-0.93800100096385608,B,4
ND,38,North Dakota,760077,2020-06-02 15:35:34.457534 UTC,2020-04-26,1,Post,C,3,-0.47307608840183468,C,3,-0.50249826495982342,F,1,-0.97726382906550591,A,5
ND,38,North Dakota,760077,2020-06-02 15:35:34.457534 UTC,2020-02-27,5,Pre,D,2,0.10469480378332018,F,1,0.03974350859004587,F,1,-0.91001074463389209,B,4
SD,46,South Dakota,882235,2020-06-02 15:35:34.457534 UTC,2020-04-20,2,Post,C,3,-0.39365145512620525,D,2,-0.58971603920530313,D,2,-0.98587873483999489,A,5
VT,50,Vermont,626299,2020-06-02 15:35:34.457534 UTC,2020-03-11,4,Post,D,2,-0.067233152199299956,F,1,-0.19861279061066484,F,1,-0.83290432051374752,B,4
ME,23,Maine,1338404,2020-06-02 15:35:34.457534 UTC,2020-02-28,6,Pre,D-,1.7,0.05358077172557528,F,1,0.0088657396226206522,F,1,-0.81991831067808307,C,3
ID,16,Idaho,1754208,2020-06-02 15:35:34.457534 UTC,2020-05-03,1,Post,C-,2.7,-0.35081344749058069,D,2,-0.40069555521078354,F,1,-0.95644705859234636,A,5
ID,16,Idaho,1754208,2020-06-02 15:35:34.457534 UTC,2020-03-21,7,Post,D+,2.3,-0.24349451544401032,F,1,-0.50258755943105882,F,1,-0.97400112280875983,A,5
OR,41,Oregon,4190713,2020-06-02 15:35:34.457534 UTC,2020-03-23,2,Post,D+,2.3,-0.26072159852590571,D,2,-0.52211767913680507,F,1,-0.92932468820095049,B,4
NV,32,Nevada,3034392,2020-06-02 15:35:34.457534 UTC,2020-05-25,2,Post,D+,2.3,-0.294410213843969,D,2,-0.47109137252854089,F,1,-0.89282198381211275,B,4
NV,32,Nevada,3034392,2020-06-02 15:35:34.457534 UTC,2020-05-04,2,Post,B-,3.7,-0.48582734222442936,C,3,-0.654245609046039,B,4,-0.91452467774306634,B,4
NV,32,Nevada,3034392,2020-06-02 15:35:34.457534 UTC,2020-02-28,6,Pre,F,1.3,0.053108882849494075,F,1,0.02251931102143272,F,1,-0.44127161350819444,D,2
NE,31,Nebraska,1929268,2020-06-02 15:35:34.457534 UTC,2020-04-21,3,Post,D+,2.3,-0.29323070634072412,D,2,-0.53143672021039956,F,1,-0.91352618234311533,B,4
UT,49,Utah,3161105,2020-06-02 15:35:34.457534 UTC,2020-05-15,6,Post,D-,1.7,-0.16546598126446485,F,1,-0.21261668009858661,F,1,-0.77603895199405748,C,3
UT,49,Utah,3161105,2020-06-02 15:35:34.457534 UTC,2020-05-09,7,Post,F,1.3,-0.11829998022840363,F,1,-0.20905798585745264,F,1,-0.71137499772958024,D,2
UT,49,Utah,3161105,2020-06-02 15:35:34.457534 UTC,2020-02-25,3,Pre,F,1.3,0.050640790128196576,F,1,-0.0057056579996893264,F,1,-0.73290466663885523,D,2
CO,08,Colorado,5695564,2020-06-02 15:35:34.457534 UTC,2020-04-18,7,Post,B-,3.7,-0.45299359892482993,C,3,-0.68260182445505824,B,4,-0.92069243639501253,B,4
CO,08,Colorado,5695564,2020-06-02 15:35:34.457534 UTC,2020-03-10,3,Post,F,1.3,0.0313950759706949,F,1,-0.019620523375364771,F,1,-0.5697395980693214,D,2
CO,08,Colorado,5695564,2020-06-02 15:35:34.457534 UTC,2020-02-28,6,Pre,F,1.3,0.044789047913727155,F,1,0.0034546570468715768,F,1,-0.49985147636760052,D,2
KS,20,Kansas,2911505,2020-06-02 15:35:34.457534 UTC,2020-02-26,4,Pre,F,1.3,0.062841469969394131,F,1,0.036775213685236154,F,1,-0.63160918304000235,D,2
MN,27,Minnesota,5611179,2020-06-02 15:35:34.457534 UTC,2020-05-14,5,Post,D-,1.7,-0.22001888979041292,F,1,-0.38002295039957817,F,1,-0.745993990255791,C,3
WA,53,Washington,7535591,2020-06-02 15:35:34.457534 UTC,2020-05-18,2,Post,D-,1.7,-0.299249454690706,D,2,-0.36702103916703216,F,1,-0.736141238940692,D,2
WA,53,Washington,7535591,2020-06-02 15:35:34.457534 UTC,2020-05-09,7,Post,F,1.3,-0.18957390366158192,F,1,-0.38210215070894882,F,1,-0.53530020977612569,D,2
WA,53,Washington,7535591,2020-06-02 15:35:34.457534 UTC,2020-04-27,2,Post,D,2,-0.39351328486896492,D,2,-0.510833836779192,F,1,-0.81975802700722333,C,3
WA,53,Washington,7535591,2020-06-02 15:35:34.457534 UTC,2020-04-21,3,Post,C+,3.3,-0.3984978638335594,D,2,-0.66492672250753126,B,4,-0.83338413265138878,B,4
WV,54,West Virginia,1805832,2020-06-02 15:35:34.457534 UTC,2020-04-19,1,Post,D+,2.3,-0.38752740579871692,D,2,-0.51776963119905606,F,1,-0.91171707520930612,B,4
IA,19,Iowa,3156145,2020-06-02 15:35:34.457534 UTC,2020-05-28,5,Post,F,1.3,-0.12305265186468646,F,1,-0.019230658746662851,F,1,-0.60688119554421238,D,2
IA,19,Iowa,3156145,2020-06-02 15:35:34.457534 UTC,2020-04-27,2,Post,D+,2.3,-0.27497482702132975,D,2,-0.41592355622270377,F,1,-0.82125471898554991,B,4
IA,19,Iowa,3156145,2020-06-02 15:35:34.457534 UTC,2020-04-11,7,Post,C+,3.3,-0.46672353475443262,C,3,-0.630210793549127,C,3,-0.83317256504618742,B,4
IA,19,Iowa,3156145,2020-06-02 15:35:34.457534 UTC,2020-03-11,4,Post,F,1.3,0.025548311249989,F,1,-0.11723123378637242,F,1,-0.44349291432382443,D,2
WI,55,Wisconsin,5813568,2020-06-02 15:35:34.457534 UTC,2020-05-16,7,Post,F,1.3,-0.19060164227624182,F,1,-0.37846593711436061,F,1,-0.54225497837659087,D,2
WI,55,Wisconsin,5813568,2020-06-02 15:35:34.457534 UTC,2020-04-20,2,Post,C,3,-0.36869290228134849,D,2,-0.60121540944694152,C,3,-0.8866322087026608,B,4
WI,55,Wisconsin,5813568,2020-06-02 15:35:34.457534 UTC,2020-03-15,1,Post,F,1.3,-0.17438192565702026,F,1,-0.22404455386521457,F,1,-0.71348434559401164,D,2
CA,06,California,39557045,2020-06-02 15:35:34.457534 UTC,2020-04-27,2,Post,D+,2.3,-0.36753603399864809,D,2,-0.611256606837939,C,3,-0.68930901865114924,D,2
NH,33,New Hampshire,1356458,2020-06-02 15:35:34.457534 UTC,2020-05-28,5,Post,F,1.3,-0.22363551824292616,F,1,-0.13282352249640325,F,1,-0.60530641122446793,D,2
NH,33,New Hampshire,1356458,2020-06-02 15:35:34.457534 UTC,2020-05-24,1,Post,D-,1.7,-0.26479757522805275,D,2,-0.050829289966428812,F,1,-0.51215205973456213,D,2
NH,33,New Hampshire,1356458,2020-06-02 15:35:34.457534 UTC,2020-05-20,4,Post,F,1.3,-0.24913855827549602,F,1,-0.20684731361279843,F,1,-0.64536793097773637,D,2
NH,33,New Hampshire,1356458,2020-06-02 15:35:34.457534 UTC,2020-04-15,4,Post,C-,2.7,-0.40581984962713286,C,3,-0.535931315622793,F,1,-0.87154691296424336,B,4
