state_code,state_fips,state_name,state_population,last_updated,date,weekday,covid,grade_total,n_grade_total,daily_distance_diff,grade_distance,n_grade_distance,daily_visitation_diff,grade_visitation,n_grade_visitation,encounters_rate,grade_encounters,n_grade_encounters
KS,20,Kansas,2911505,2020-05-28 15:46:20.812598 UTC,2020-05-05,3,Post,D-,1.7,-0.22143151461071719,F,1,-0.26156088026125435,F,1,-0.78325554126249175,C,3
MN,27,Minnesota,5611179,2020-05-28 15:46:20.812598 UTC,2020-05-22,6,Post,F,1.3,-0.1136478773605471,F,1,-0.3492124208820131,F,1,-0.64016334239668748,D,2
NJ,34,New Jersey,8908520,2020-05-28 15:46:20.812598 UTC,2020-04-27,2,Post,C-,2.7,-0.4698133070531394,C,3,-0.67818215079892574,B,4,0.83353090788464446,F,1
OR,41,Oregon,4190713,2020-05-28 15:46:20.812598 UTC,2020-03-24,3,Post,C,3,-0.27843180258331612,D,2,-0.59390381860538954,D,2,-0.94269539280250025,A,5
OR,41,Oregon,4190713,2020-05-28 15:46:20.812598 UTC,2020-03-13,6,Post,D,2,-0.18357229758407898,F,1,-0.15112692480803772,F,1,-0.84251440698570823,B,4
FL,12,Florida,21299325,2020-05-28 15:46:20.812598 UTC,2020-05-04,2,Post,D-,1.7,-0.39767343101713037,D,2,-0.5593657203194955,D,2,0.78195105285763855,F,1
IA,19,Iowa,3156145,2020-05-28 15:46:20.812598 UTC,2020-04-19,1,Post,C-,2.7,-0.3874056279647316,D,2,-0.56253300668051665,D,2,-0.872615163383041,B,4
IA,19,Iowa,3156145,2020-05-28 15:46:20.812598 UTC,2020-05-19,3,Post,F,1.3,-0.15956412368450471,F,1,-0.12225430783782801,F,1,-0.68115705153676731,D,2
CA,06,California,39557045,2020-05-28 15:46:20.812598 UTC,2020-02-26,4,Pre,F,1,-0.016279676372432435,F,1,-0.24566286410936258,F,1,-0.1042641904636824,F,1
ND,38,North Dakota,760077,2020-05-28 15:46:20.812598 UTC,2020-05-25,2,Post,D+,2.3,-0.040549773614559283,F,1,-0.050326607287185049,F,1,-0.95392908184734226,A,5
VT,50,Vermont,626299,2020-05-28 15:46:20.812598 UTC,2020-04-20,2,Post,B-,3.7,-0.48659993663552142,C,3,-0.627912336859038,C,3,-0.97821544182819586,A,5
VT,50,Vermont,626299,2020-05-28 15:46:20.812598 UTC,2020-03-11,4,Post,D,2,-0.067233152199299928,F,1,-0.19861279061066486,F,1,-0.83290432051374763,B,4
TX,48,Texas,28701845,2020-05-28 15:46:20.812598 UTC,2020-04-02,5,Post,D+,2.3,-0.36678484599823152,D,2,-0.60797676284216684,C,3,-0.70989498524347028,D,2
AZ,04,Arizona,7171646,2020-05-28 15:46:20.812598 UTC,2020-05-16,7,Post,F,1.3,-0.18354243580529397,F,1,-0.36617674054420113,F,1,-0.6690892055488169,D,2
AZ,04,Arizona,7171646,2020-05-28 15:46:20.812598 UTC,2020-02-25,3,Pre,F,1.3,0.035991944197260775,F,1,0.014932994699071516,F,1,-0.4119912745019445,D,2
MD,24,Maryland,6042718,2020-05-28 15:46:20.812598 UTC,2020-05-05,3,Post,F,1.3,-0.36934309799260451,D,2,-0.50346565020095058,F,1,0.44531098527210689,F,1
MD,24,Maryland,6042718,2020-05-28 15:46:20.812598 UTC,2020-03-25,4,Post,D,2,-0.38054359942633337,D,2,-0.62069847788177568,C,3,-0.10298213510811871,F,1
MD,24,Maryland,6042718,2020-05-28 15:46:20.812598 UTC,2020-03-12,5,Post,F,1,-0.10654752529608376,F,1,-0.068095877857321366,F,1,2.2983127436784496,F,1
NV,32,Nevada,3034392,2020-05-28 15:46:20.812598 UTC,2020-03-19,5,Post,B-,3.7,-0.40499659233645,C,3,-0.68335907884898317,B,4,-0.92470836178162463,B,4
NV,32,Nevada,3034392,2020-05-28 15:46:20.812598 UTC,2020-05-01,6,Post,B,4,-0.48500350002736414,C,3,-0.6964576973985247,B,4,-0.95302509624724319,A,5
GA,13,Georgia,10519475,2020-05-28 15:46:20.812598 UTC,2020-04-28,3,Post,F,1,-0.24509992312271475,F,1,-0.40669334697477955,F,1,-0.14902889035430222,F,1
GA,13,Georgia,10519475,2020-05-28 15:46:20.812598 UTC,2020-04-21,3,Post,D-,1.7,-0.27400325598066033,D,2,-0.55481682236208563,D,2,-0.25232629460865419,F,1
GA,13,Georgia,10519475,2020-05-28 15:46:20.812598 UTC,2020-04-15,4,Post,F,1.3,-0.31377478505391004,D,2,-0.52951178571958912,F,1,-0.37613939967154064,F,1
GA,13,Georgia,10519475,2020-05-28 15:46:20.812598 UTC,2020-03-15,1,Post,F,1,-0.15772435692336126,F,1,-0.22318969851796416,F,1,0.0584239734539691,F,1
GA,13,Georgia,10519475,2020-05-28 15:46:20.812598 UTC,2020-04-02,5,Post,F,1.3,-0.28853655104234821,D,2,-0.503669835580585,F,1,-0.28101380287477473,F,1
DC,11,District of Columbia,702455,2020-05-28 15:46:20.812598 UTC,2020-03-12,5,Post,F,1,0.022506208027196981,F,1,-0.15649802648362321,F,1,144.13249155785419,F,1
DC,11,District of Columbia,702455,2020-05-28 15:46:20.812598 UTC,2020-03-01,1,Pre,F,1,-0.057568435900156076,F,1,-0.088563830887127118,F,1,104.01007885978224,F,1
WV,54,West Virginia,1805832,2020-05-28 15:46:20.812598 UTC,2020-03-23,2,Post,D+,2.3,-0.25267528963763913,D,2,-0.49145512927532081,F,1,-0.84876161537416073,B,4
WV,54,West Virginia,1805832,2020-05-28 15:46:20.812598 UTC,2020-04-04,7,Post,C-,2.7,-0.37538053583469266,D,2,-0.59314522473423215,D,2,-0.8991709355023626,B,4
WV,54,West Virginia,1805832,2020-05-28 15:46:20.812598 UTC,2020-03-09,2,Post,F,1.3,-0.021871235737047547,F,1,-0.037632875862715666,F,1,-0.53050027400318556,D,2
MS,28,Mississippi,2986530,2020-05-28 15:46:20.812598 UTC,2020-04-19,1,Post,B-,3.7,-0.51677201854797217,C,3,-0.6537719711217248,B,4,-0.86218687196952826,B,4
MI,26,Michigan,9995915,2020-05-28 15:46:20.812598 UTC,2020-03-01,1,Pre,F,1,-0.0027463920613310963,F,1,-0.012371329157105043,F,1,0.010749624710603145,F,1
WA,53,Washington,7535591,2020-05-28 15:46:20.812598 UTC,2020-05-21,5,Post,F,1.3,-0.20342394014782866,F,1,-0.39851252442719237,F,1,-0.716758716519508,D,2
WA,53,Washington,7535591,2020-05-28 15:46:20.812598 UTC,2020-04-30,5,Post,C-,2.7,-0.41842276557117797,C,3,-0.46961026935062083,F,1,-0.87720375013595109,B,4
WA,53,Washington,7535591,2020-05-28 15:46:20.812598 UTC,2020-03-08,1,Pre,F,1.3,-0.084375261162356191,F,1,-0.08474512268447594,F,1,-0.63796926185584613,D,2
NM,35,New Mexico,2095428,2020-05-28 15:46:20.812598 UTC,2020-05-21,5,Post,D+,2.3,-0.082082634977963392,F,1,-0.33688563926913379,F,1,-0.95499517651810617,A,5
NM,35,New Mexico,2095428,2020-05-28 15:46:20.812598 UTC,2020-05-15,6,Post,D+,2.3,-0.21956700813530261,F,1,-0.38880550144470311,F,1,-0.94469198936950394,A,5
NM,35,New Mexico,2095428,2020-05-28 15:46:20.812598 UTC,2020-03-17,3,Post,D+,2.3,0.033921407728354468,F,1,-0.17647527319103676,F,1,-0.95716456358831314,A,5
NM,35,New Mexico,2095428,2020-05-28 15:46:20.812598 UTC,2020-03-09,2,Post,D,2,0.013661924607294481,F,1,-0.013506004209663976,F,1,-0.92583368897396667,B,4
MO,29,Missouri,6126452,2020-05-28 15:46:20.812598 UTC,2020-04-29,4,Post,F,1.3,-0.24834774241187343,F,1,-0.42033734067923173,F,1,-0.64489121097070623,D,2
AL,01,Alabama,4887871,2020-05-28 15:46:20.812598 UTC,2020-04-23,5,Post,D-,1.7,-0.3628547682357588,D,2,-0.57322074874766393,D,2,-0.39503172883024218,F,1
WY,56,Wyoming,577737,2020-05-28 15:46:20.812598 UTC,2020-05-15,6,Post,D+,2.3,-0.051955005889196978,F,1,-0.15987974003178562,F,1,-0.97613633223189611,A,5
WY,56,Wyoming,577737,2020-05-28 15:46:20.812598 UTC,2020-04-06,2,Post,D+,2.3,-0.18950931784146768,F,1,-0.52857283761348006,F,1,-0.99465058515449323,A,5
WY,56,Wyoming,577737,2020-05-28 15:46:20.812598 UTC,2020-04-02,5,Post,C,3,-0.26249410825650016,D,2,-0.58491011790125291,D,2,-0.994973868470042,A,5
DE,10,Delaware,967171,2020-05-28 15:46:20.812598 UTC,2020-05-04,2,Post,D-,1.7,-0.38784646294488584,D,2,-0.55450851567797266,D,2,0.042817779935673039,F,1
DE,10,Delaware,967171,2020-05-28 15:46:20.812598 UTC,2020-04-07,3,Post,D+,2.3,-0.39307136524192982,D,2,-0.64522429777802925,C,3,-0.49845496701061609,D,2
DE,10,Delaware,967171,2020-05-28 15:46:20.812598 UTC,2020-03-07,7,Pre,F,1,0.003758500982152471,F,1,0.023274208387069961,F,1,2.6326873130074615,F,1
DE,10,Delaware,967171,2020-05-28 15:46:20.812598 UTC,2020-05-11,2,Post,F,1.3,-0.285998334570801,D,2,-0.49181865349299275,F,1,0.21918657127845087,F,1
DE,10,Delaware,967171,2020-05-28 15:46:20.812598 UTC,2020-02-28,6,Pre,F,1,0.082824458695955824,F,1,0.00460076735520702,F,1,2.9692475545562362,F,1
DE,10,Delaware,967171,2020-05-28 15:46:20.812598 UTC,2020-02-25,3,Pre,F,1,-0.0071558829895145247,F,1,-0.028184819454505163,F,1,2.3559370741331342,F,1
MA,25,Massachusetts,6902149,2020-05-28 15:46:20.812598 UTC,2020-03-23,2,Post,D,2,-0.44454097416907229,C,3,-0.58620580503338215,D,2,0.084499441410005982,F,1
AK,02,Alaska,737438,2020-05-28 15:46:20.812598 UTC,2020-04-25,7,Post,C-,2.7,-0.34588791783786504,D,2,-0.38105547726131039,F,1,-0.99840023886758877,A,5
AK,02,Alaska,737438,2020-05-28 15:46:20.812598 UTC,2020-04-12,1,Post,B,4,-0.59712236660253337,B,4,-0.64455636574627018,C,3,-0.99966941891343553,A,5
AK,02,Alaska,737438,2020-05-28 15:46:20.812598 UTC,2020-04-08,4,Post,C,3,-0.50965847562627065,C,3,-0.46106148654626222,F,1,-0.99938193909030348,A,5
TN,47,Tennessee,6770010,2020-05-28 15:46:20.812598 UTC,2020-05-07,5,Post,F,1,-0.17899334598711597,F,1,-0.24461083548970625,F,1,0.57558861615863322,F,1
TN,47,Tennessee,6770010,2020-05-28 15:46:20.812598 UTC,2020-03-07,7,Pre,F,1,0.042002726146680151,F,1,0.014934684588439091,F,1,2.4537035738544728,F,1
HI,15,Hawaii,1420491,2020-05-28 15:46:20.812598 UTC,2020-05-05,3,Post,D-,1.7,-0.48738979828879975,C,3,-0.4793831900037745,F,1,-0.36088244471563469,F,1
UT,49,Utah,3161105,2020-05-28 15:46:20.812598 UTC,2020-02-27,5,Pre,F,1.3,0.036653623916482768,F,1,-0.04104694748328748,F,1,-0.70550359732056489,D,2
CT,09,Connecticut,3572665,2020-05-28 15:46:20.812598 UTC,2020-05-18,2,Post,F,1.3,-0.3596877881180584,D,2,-0.48361801373293706,F,1,0.10147227295614192,F,1
CT,09,Connecticut,3572665,2020-05-28 15:46:20.812598 UTC,2020-05-14,5,Post,F,1.3,-0.29739386647375987,D,2,-0.47358091930828849,F,1,0.35673055845270252,F,1
CT,09,Connecticut,3572665,2020-05-28 15:46:20.812598 UTC,2020-04-16,5,Post,C-,2.7,-0.43255741916810092,C,3,-0.63206823079418473,C,3,-0.46263315561636309,D,2
SD,46,South Dakota,882235,2020-05-28 15:46:20.812598 UTC,2020-05-14,5,Post,D+,2.3,-0.13430452725781442,F,1,-0.16684736042694881,F,1,-0.9503611268983494,A,5
SD,46,South Dakota,882235,2020-05-28 15:46:20.812598 UTC,2020-05-04,2,Post,C-,2.7,-0.36344878329822444,D,2,-0.36052504399626994,F,1,-0.96915426273856842,A,5
SD,46,South Dakota,882235,2020-05-28 15:46:20.812598 UTC,2020-03-29,1,Post,C,3,-0.3886851053265753,D,2,-0.55789532991665347,D,2,-0.981171257041752,A,5
SD,46,South Dakota,882235,2020-05-28 15:46:20.812598 UTC,2020-03-18,4,Post,D+,2.3,-0.085245209385002046,F,1,-0.24248743743441267,F,1,-0.96869819116449485,A,5
SD,46,South Dakota,882235,2020-05-28 15:46:20.812598 UTC,2020-02-26,4,Pre,D,2,0.1385423017058415,F,1,0.068993210234668145,F,1,-0.92949733313285543,B,4
SD,46,South Dakota,882235,2020-05-28 15:46:20.812598 UTC,2020-03-13,6,Post,D+,2.3,-0.2458863349591216,F,1,-0.17549912304598966,F,1,-0.95043387215999664,A,5
SC,45,South Carolina,5084127,2020-05-28 15:46:20.812598 UTC,2020-05-16,7,Post,F,1,-0.076422515654892109,F,1,-0.22193103285011506,F,1,1.1555386907118161,F,1
SC,45,South Carolina,5084127,2020-05-28 15:46:20.812598 UTC,2020-05-04,2,Post,F,1.3,-0.27638510966656954,D,2,-0.35810657442040261,F,1,-0.07824420099096574,F,1
WI,55,Wisconsin,5813568,2020-05-28 15:46:20.812598 UTC,2020-05-24,1,Post,F,1.3,-0.13032807560491547,F,1,-0.16171247068686267,F,1,-0.5215608649530894,D,2
WI,55,Wisconsin,5813568,2020-05-28 15:46:20.812598 UTC,2020-05-11,2,Post,F,1.3,-0.21979917487208328,F,1,-0.34166690424806723,F,1,-0.71261656339282431,D,2
WI,55,Wisconsin,5813568,2020-05-28 15:46:20.812598 UTC,2020-04-12,1,Post,A-,4.7,-0.57729762244865412,B,4,-0.81626353712997546,A,5,-0.94536576998037336,A,5
WI,55,Wisconsin,5813568,2020-05-28 15:46:20.812598 UTC,2020-04-01,4,Post,C-,2.7,-0.31765830707436643,D,2,-0.56062168564073678,D,2,-0.89775476549624766,B,4
LA,22,Louisiana,4659978,2020-05-28 15:46:20.812598 UTC,2020-05-03,1,Post,D-,1.7,-0.38142285011412397,D,2,-0.52893242719559563,F,1,-0.61663351047072967,D,2
NH,33,New Hampshire,1356458,2020-05-28 15:46:20.812598 UTC,2020-05-07,5,Post,D-,1.7,-0.35520732108766179,D,2,-0.40613570673694421,F,1,-0.66448091516045049,D,2
NH,33,New Hampshire,1356458,2020-05-28 15:46:20.812598 UTC,2020-03-13,6,Post,F,1.3,-0.22327162822795643,F,1,-0.14978868747396223,F,1,-0.44356584264432908,D,2
NH,33,New Hampshire,1356458,2020-05-28 15:46:20.812598 UTC,2020-03-21,7,Post,C-,2.7,-0.45148350895472061,C,3,-0.58596407480832413,D,2,-0.816614396694258,C,3
AR,05,Arkansas,3013825,2020-05-28 15:46:20.812598 UTC,2020-05-04,2,Post,D-,1.7,-0.25686389445491331,D,2,-0.32482707320120163,F,1,-0.60151532050723577,D,2
AR,05,Arkansas,3013825,2020-05-28 15:46:20.812598 UTC,2020-04-18,7,Post,F,1.3,-0.24056368616023832,F,1,-0.46873373220959491,F,1,-0.6312228600547376,D,2
AR,05,Arkansas,3013825,2020-05-28 15:46:20.812598 UTC,2020-04-11,7,Post,D,2,-0.40151768181437364,C,3,-0.50953425275127961,F,1,-0.69996488886521258,D,2
AR,05,Arkansas,3013825,2020-05-28 15:46:20.812598 UTC,2020-04-10,6,Post,D-,1.7,-0.31430933157716479,D,2,-0.51484972958543129,F,1,-0.67374588919121692,D,2
AR,05,Arkansas,3013825,2020-05-28 15:46:20.812598 UTC,2020-03-28,7,Post,D-,1.7,-0.3751277603628731,D,2,-0.53911196338830791,F,1,-0.73596348402580936,D,2
NE,31,Nebraska,1929268,2020-05-28 15:46:20.812598 UTC,2020-04-16,5,Post,B,4,-0.44569489843746163,C,3,-0.65697649853194529,B,4,-0.95043313124922324,A,5
NE,31,Nebraska,1929268,2020-05-28 15:46:20.812598 UTC,2020-04-01,4,Post,D+,2.3,-0.25987114147340407,D,2,-0.43424352030529323,F,1,-0.935656699419128,B,4
KY,21,Kentucky,4468402,2020-05-28 15:46:20.812598 UTC,2020-04-24,6,Post,D-,1.7,-0.38579473655939767,D,2,-0.49227296131745685,F,1,-0.52569574597333135,D,2
VA,51,Virginia,8517685,2020-05-28 15:46:20.812598 UTC,2020-03-25,4,Post,D-,1.7,-0.33331521104352568,D,2,-0.5412499182829138,F,1,-0.60346534264089313,D,2
OK,40,Oklahoma,3943079,2020-05-28 15:46:20.812598 UTC,2020-05-14,5,Post,F,1,-0.11780650594949506,F,1,-0.14095811936459865,F,1,-0.33277498498897329,F,1
RI,44,Rhode Island,1057315,2020-05-28 15:46:20.812598 UTC,2020-05-17,1,Post,F,1.3,-0.36401089300474582,D,2,-0.41973067469343134,F,1,0.7572169436232179,F,1
ID,16,Idaho,1754208,2020-05-28 15:46:20.812598 UTC,2020-04-25,7,Post,D+,2.3,-0.34617807428181457,D,2,-0.45012953774564279,F,1,-0.93938918828973239,B,4
ID,16,Idaho,1754208,2020-05-28 15:46:20.812598 UTC,2020-04-03,6,Post,C,3,-0.36898051841562313,D,2,-0.56636361026850879,D,2,-0.9714798476233969,A,5
ME,23,Maine,1338404,2020-05-28 15:46:20.812598 UTC,2020-04-30,5,Post,C,3,-0.40152797027535958,C,3,-0.41488782548474823,F,1,-0.96516015737350269,A,5
ME,23,Maine,1338404,2020-05-28 15:46:20.812598 UTC,2020-03-29,1,Post,B-,3.7,-0.52429129481952041,C,3,-0.60904455455568363,C,3,-0.96382405651710312,A,5
NC,37,North Carolina,10383620,2020-05-28 15:46:20.812598 UTC,2020-05-24,1,Post,F,1,-0.1679020668029774,F,1,-0.16775056457235515,F,1,0.288490854244871,F,1
NC,37,North Carolina,10383620,2020-05-28 15:46:20.812598 UTC,2020-05-11,2,Post,F,1,-0.19104819424995884,F,1,-0.23479363563288785,F,1,0.11546345194642615,F,1
NC,37,North Carolina,10383620,2020-05-28 15:46:20.812598 UTC,2020-03-09,2,Post,F,1,0.0097578703525243188,F,1,-0.045750008264546484,F,1,0.768395949431917,F,1
CO,08,Colorado,5695564,2020-05-28 15:46:20.812598 UTC,2020-04-26,1,Post,C-,2.7,-0.47392282578545375,C,3,-0.54355219281059353,F,1,-0.88215271396140693,B,4
CO,08,Colorado,5695564,2020-05-28 15:46:20.812598 UTC,2020-04-23,5,Post,C+,3.3,-0.47788364236205633,C,3,-0.61703661910369534,C,3,-0.87463238711468361,B,4
CO,08,Colorado,5695564,2020-05-28 15:46:20.812598 UTC,2020-03-01,1,Pre,F,1.3,-0.0038418863741853438,F,1,0.0051031084048865924,F,1,-0.67294182044469375,D,2
IN,18,Indiana,6691878,2020-05-28 15:46:20.812598 UTC,2020-05-04,2,Post,F,1.3,-0.32158171168939209,D,2,-0.39032074517879989,F,1,-0.27484430795817838,F,1
IN,18,Indiana,6691878,2020-05-28 15:46:20.812598 UTC,2020-05-02,7,Post,D-,1.7,-0.3797720857021567,D,2,-0.507051556756813,F,1,-0.56775668760688636,D,2
IN,18,Indiana,6691878,2020-05-28 15:46:20.812598 UTC,2020-04-30,5,Post,D-,1.7,-0.33984914834943886,D,2,-0.34020776766274158,F,1,-0.6261019817924115,D,2
IN,18,Indiana,6691878,2020-05-28 15:46:20.812598 UTC,2020-03-20,6,Post,D,2,-0.23446075526803775,F,1,-0.61507392313961085,C,3,-0.45747406519377,D,2
MN,27,Minnesota,5611179,2020-05-28 15:46:20.812598 UTC,2020-04-21,3,Post,C,3,-0.38070404964016119,D,2,-0.6015343709891211,C,3,-0.8647079754324285,B,4
MN,27,Minnesota,5611179,2020-05-28 15:46:20.812598 UTC,2020-05-12,3,Post,D,2,-0.29200431322672121,D,2,-0.41301653739962485,F,1,-0.80456692932323159,C,3
MN,27,Minnesota,5611179,2020-05-28 15:46:20.812598 UTC,2020-05-06,4,Post,D,2,-0.30820733366826281,D,2,-0.37428903562151217,F,1,-0.7419726931541375,C,3
MN,27,Minnesota,5611179,2020-05-28 15:46:20.812598 UTC,2020-04-25,7,Post,D+,2.3,-0.4492854149253771,C,3,-0.52913591135195881,F,1,-0.78142612223232277,C,3
MN,27,Minnesota,5611179,2020-05-28 15:46:20.812598 UTC,2020-04-24,6,Post,C-,2.7,-0.4639072145552901,C,3,-0.55801236695318657,D,2,-0.79386269973076506,C,3
NJ,34,New Jersey,8908520,2020-05-28 15:46:20.812598 UTC,2020-03-22,1,Post,C+,3.3,-0.5885091606561168,B,4,-0.74492725014132255,A,5,0.60216991631956818,F,1
NJ,34,New Jersey,8908520,2020-05-28 15:46:20.812598 UTC,2020-03-17,3,Post,F,1.3,-0.25697874121602432,D,2,-0.47083828464484495,F,1,2.4578984766202074,F,1
FL,12,Florida,21299325,2020-05-28 15:46:20.812598 UTC,2020-03-07,7,Pre,F,1,0.039236614049362011,F,1,0.022174045718403972,F,1,7.3952946104736075,F,1
FL,12,Florida,21299325,2020-05-28 15:46:20.812598 UTC,2020-02-25,3,Pre,F,1,0.0063091235924071648,F,1,-0.012150744060854826,F,1,6.087839788520788,F,1
IA,19,Iowa,3156145,2020-05-28 15:46:20.812598 UTC,2020-04-09,5,Post,C-,2.7,-0.28123753913607918,D,2,-0.57784864736654074,D,2,-0.88819729587246166,B,4
CA,06,California,39557045,2020-05-28 15:46:20.812598 UTC,2020-05-14,5,Post,D,2,-0.28720314406569003,D,2,-0.55730568007384385,D,2,-0.587032816259512,D,2
ND,38,North Dakota,760077,2020-05-28 15:46:20.812598 UTC,2020-04-08,4,Post,C,3,-0.37453980965295763,D,2,-0.57907838560136771,D,2,-0.986566209240342,A,5
TX,48,Texas,28701845,2020-05-28 15:46:20.812598 UTC,2020-05-03,1,Post,D,2,-0.40662002340655179,C,3,-0.5433282208535537,F,1,-0.50833487662307353,D,2
TX,48,Texas,28701845,2020-05-28 15:46:20.812598 UTC,2020-05-01,6,Post,D-,1.7,-0.332158078502341,D,2,-0.51744000926068767,F,1,-0.65746747017463469,D,2
MT,30,Montana,1062305,2020-05-28 15:46:20.812598 UTC,2020-04-29,4,Post,C-,2.7,-0.28048075782097892,D,2,-0.36668717877023926,F,1,-0.98968388756972137,A,5
MD,24,Maryland,6042718,2020-05-28 15:46:20.812598 UTC,2020-05-15,6,Post,F,1.3,-0.29330258210201127,D,2,-0.48101880349724807,F,1,1.1880645105843097,F,1
MD,24,Maryland,6042718,2020-05-28 15:46:20.812598 UTC,2020-03-10,3,Post,F,1,-0.034263070923592438,F,1,-0.060054582232406221,F,1,2.9109160458217436,F,1
NV,32,Nevada,3034392,2020-05-28 15:46:20.812598 UTC,2020-03-01,1,Pre,F,1.3,-0.032622522341667064,F,1,-0.058536815705958,F,1,-0.63051767209094589,D,2
GA,13,Georgia,10519475,2020-05-28 15:46:20.812598 UTC,2020-03-22,1,Post,D,2,-0.39876310374620927,D,2,-0.55502077444443454,D,2,-0.4448554839997958,D,2
GA,13,Georgia,10519475,2020-05-28 15:46:20.812598 UTC,2020-05-04,2,Post,F,1.3,-0.31002946542815069,D,2,-0.39004316588396581,F,1,-0.00641411931027891,F,1
DC,11,District of Columbia,702455,2020-05-28 15:46:20.812598 UTC,2020-02-28,6,Pre,F,1,-0.02347736934444104,F,1,0.043608237041512475,F,1,253.50080408291998,F,1
MS,28,Mississippi,2986530,2020-05-28 15:46:20.812598 UTC,2020-05-01,6,Post,D,2,-0.26803210651596132,D,2,-0.43538243430118329,F,1,-0.74856556093909643,C,3
MS,28,Mississippi,2986530,2020-05-28 15:46:20.812598 UTC,2020-04-12,1,Post,B+,4.3,-0.60960139948586045,B,4,-0.76383275440460519,A,5,-0.93464679705460507,B,4
MI,26,Michigan,9995915,2020-05-28 15:46:20.812598 UTC,2020-05-02,7,Post,C,3,-0.45189519906339676,C,3,-0.60131189650438976,C,3,-0.77724338011877148,C,3
NM,35,New Mexico,2095428,2020-05-28 15:46:20.812598 UTC,2020-03-22,1,Post,C-,2.7,-0.25366263952390572,D,2,-0.52864255036137164,F,1,-0.97610124500254236,A,5
NM,35,New Mexico,2095428,2020-05-28 15:46:20.812598 UTC,2020-02-26,4,Pre,D,2,0.095322137301936408,F,1,0.040700302477561359,F,1,-0.92607075116859916,B,4
MO,29,Missouri,6126452,2020-05-28 15:46:20.812598 UTC,2020-05-23,7,Post,F,1,-0.064265246913803059,F,1,-0.19296220114843485,F,1,0.069191669853466475,F,1
MO,29,Missouri,6126452,2020-05-28 15:46:20.812598 UTC,2020-05-02,7,Post,D-,1.7,-0.31485774360796576,D,2,-0.5320246674522523,F,1,-0.73696150094559654,D,2
AL,01,Alabama,4887871,2020-05-28 15:46:20.812598 UTC,2020-05-04,2,Post,F,1,-0.17023600818491125,F,1,-0.31566834278773764,F,1,-0.031638734310035943,F,1
AL,01,Alabama,4887871,2020-05-28 15:46:20.812598 UTC,2020-04-16,5,Post,D-,1.7,-0.23929136792160505,F,1,-0.56237521161955439,D,2,-0.40414471720736389,D,2
AL,01,Alabama,4887871,2020-05-28 15:46:20.812598 UTC,2020-04-02,5,Post,F,1.3,-0.23818103322707193,F,1,-0.5376315318875784,F,1,-0.46262991759237471,D,2
DE,10,Delaware,967171,2020-05-28 15:46:20.812598 UTC,2020-05-06,4,Post,F,1.3,-0.36508329542634715,D,2,-0.51014539866245678,F,1,0.3060205509855709,F,1
DE,10,Delaware,967171,2020-05-28 15:46:20.812598 UTC,2020-04-20,2,Post,D,2,-0.39211017212579552,D,2,-0.64359630885492247,C,3,-0.39331971890597572,F,1
DE,10,Delaware,967171,2020-05-28 15:46:20.812598 UTC,2020-03-26,5,Post,D,2,-0.34856825778980366,D,2,-0.61127572113728834,C,3,-0.1522997273802249,F,1
MA,25,Massachusetts,6902149,2020-05-28 15:46:20.812598 UTC,2020-04-11,7,Post,C-,2.7,-0.53595132576039106,C,3,-0.65974439204920221,B,4,-0.34300715462525022,F,1
MA,25,Massachusetts,6902149,2020-05-28 15:46:20.812598 UTC,2020-04-10,6,Post,C,3,-0.52145708425068649,C,3,-0.69190693034939776,B,4,-0.4338881209357629,D,2
AK,02,Alaska,737438,2020-05-28 15:46:20.812598 UTC,2020-03-28,7,Post,C,3,-0.49104820381620595,C,3,-0.50334590089509246,F,1,-0.998830360621219,A,5
HI,15,Hawaii,1420491,2020-05-28 15:46:20.812598 UTC,2020-05-18,2,Post,D,2,-0.53288478707708586,C,3,-0.46306236253749072,F,1,-0.44236904686692913,D,2
HI,15,Hawaii,1420491,2020-05-28 15:46:20.812598 UTC,2020-03-11,4,Post,F,1,0.1455096350368221,F,1,-0.13787070246575511,F,1,1.4079871792479444,F,1
NY,36,New York,19542209,2020-05-28 15:46:20.812598 UTC,2020-03-21,7,Post,D+,2.3,-0.49519517621312187,C,3,-0.64991019215070445,C,3,-0.26459926091005581,F,1
UT,49,Utah,3161105,2020-05-28 15:46:20.812598 UTC,2020-04-20,2,Post,C+,3.3,-0.3686865228645973,D,2,-0.61306462638398762,C,3,-0.9415604477126478,A,5
UT,49,Utah,3161105,2020-05-28 15:46:20.812598 UTC,2020-04-18,7,Post,C-,2.7,-0.31686036313455263,D,2,-0.58160740164043512,D,2,-0.91452802965482871,B,4
UT,49,Utah,3161105,2020-05-28 15:46:20.812598 UTC,2020-04-06,2,Post,C,3,-0.38241132837203085,D,2,-0.58188340311834752,D,2,-0.9497367796751417,A,5
CT,09,Connecticut,3572665,2020-05-28 15:46:20.812598 UTC,2020-04-01,4,Post,D+,2.3,-0.43947938902952888,C,3,-0.58574055708413031,D,2,-0.50500088714800784,D,2
CT,09,Connecticut,3572665,2020-05-28 15:46:20.812598 UTC,2020-05-08,6,Post,D-,1.7,-0.37955111521502011,D,2,-0.56208838345181589,D,2,0.3383301196677011,F,1
CT,09,Connecticut,3572665,2020-05-28 15:46:20.812598 UTC,2020-03-06,6,Pre,F,1,-0.0012985821559134089,F,1,-0.090364278467438566,F,1,2.9129217518483514,F,1
