FIPS,region,shift,correlation
19081,county,74.0,0.46228036694177593
19083,county,56.0,0.02165395924443972
19085,state,61,0.1489330025378818
19087,county,74.0,0.23227532453804953
19089,county,74.0,0.07848358991082519
19091,state,70,0.17460622628935837
19093,county,66.0,0.10055526679760571
19095,county,74.0,0.11853269058379601
19097,county,74.0,0.17754096034488726
19099,county,10.0,0.4265952979971615
19101,county,74.0,0.384550810881542
19103,county,14.0,0.583536175040169
19105,county,11.0,0.3196385140340684
19107,county,74.0,0.40396742159443905
19109,county,74.0,0.23865078644861673
19111,county,74.0,0.1412485954815573
19113,county,16.0,0.48681073303815525
19115,state,8,0.5224225903362644
19117,state,63,0.29557999928564965
19119,county,74.0,0.10355367161301499
19121,county,68.0,0.09449225288407416
19123,county,74.0,0.32985877818138876
19125,county,73.0,0.37250089883157955
19127,county,13.0,0.7258412888577509
19129,state,15,0.04810791109960211
19131,county,74.0,0.43070793594159096
19133,state,74,0.1474622821629396
19135,state,66,0.2766265224547072
19137,county,74.0,0.35818932436488704
19139,county,13.0,0.5111970107659894
19141,state,4,0.0851362138113678
19143,county,59.0,0.18531466166617216
19145,county,10.0,0.07328416813467732
19147,county,63.0,0.0
19149,county,33.0,0.6365887233662983
19151,county,74.0,0.5449197478014475
19153,county,13.0,0.2053344388331684
19155,county,27.0,0.3977627328331481
19157,state,15,0.19396471376903293
19159,county,74.0,0.3884175825692318
19161,county,68.0,0.13399411407340647
19163,county,24.0,0.3777870896747257
19165,county,11.0,0.010638437651081861
19167,county,40.0,0.6663542123114996
19169,county,12.0,0.6492390914734599
19171,state,8,0.6234593372251702
19173,county,74.0,0.34267479793653366
19175,county,66.0,0.3291955201070569
19177,county,74.0,0.4749352589151199
19179,county,13.0,0.36535202934468247
19181,county,72.0,0.49395117601978156
19183,county,69.0,0.376733646757935
19185,county,13.0,0.3193245474075458
19187,county,56.0,0.5665394740418607
19189,county,71.0,0.2648958399003393
19191,county,74.0,0.11602685023181086
19193,county,17.0,0.5903310227356704
19195,county,73.0,0.366438915252657
19197,state,52,0.4233429707699707
20001,county,74.0,0.3946636434953356
20003,county,74.0,0.3157177855677146
20005,state,60,0.16827176893702817
20007,county,31.0,0.3686532653308309
20009,state,22,0.3021441345670739
20011,county,14.0,0.13111273558867897
20013,county,74.0,0.43649380011504213
20015,county,65.0,0.16815731062067713
20017,state,46,0.2877710341397124
20019,state,64,0.2655034982263587
20021,state,74,0.278854610794387
20023,state,74,0.14502739571411882
20025,state,36,0.5114344711288912
20027,county,52.0,0.5232726302350411
20029,county,42.0,0.48931245561846964
20031,county,67.0,0.41789362801425817
20033,state,42,0.23574229713754655
20035,county,13.0,0.3545499007517286
20037,county,13.0,0.6213524756478582
20041,county,55.0,0.28471783425736374
20043,county,74.0,0.3072286243485204
20045,county,14.0,0.509749668167274
20047,state,21,0.26805208126378155
20049,state,65,0.25056344198537545
20051,county,74.0,0.4907137312758957
20053,county,42.0,0.4588478186208697
20055,state,24,0.5939298520965554
20057,state,33,0.5458640381272889
20059,county,53.0,0.26853790441417313
20061,county,12.0,0.14887430936368845
20063,county,37.0,0.3744678452785
20065,state,20,0.19714343072311286
20067,state,14,0.35444125581018476
20069,county,74.0,0.48180080822465216
20071,state,10,0.29295272970518005
20073,county,64.0,0.5355400088679635
20075,state,39,0.3634958326715622
20077,state,69,0.33158678709023365
20079,county,12.0,0.38067858563939777
20081,state,24,0.36704275454223245
20083,state,8,0.09621606731477272
20085,state,37,0.34490535965976915
20087,county,71.0,0.10299393303762296
20089,county,50.0,0.3965351954871367
20091,county,48.0,0.24820973970571794
20093,state,24,0.42328726591519983
20097,state,66,0.24921397118700175
20099,county,39.0,0.3043174639505755
20101,state,38,0.3160507990746259
20103,county,10.0,0.6132953070568159
20105,state,41,0.2085622896889144
20107,county,74.0,0.4424060853696782
20111,county,16.0,0.6588904362672846
20113,county,34.0,0.32165701949557984
20115,county,74.0,0.30916569608270134
20117,county,42.0,0.41500336743464183
20119,county,71.0,0.5018418363951113
20121,state,74,0.2547500651838065
20123,county,65.0,0.5401878603155664
20125,county,30.0,0.24791744583356456
20127,county,74.0,0.5050216448150463
20129,state,29,0.16929681076536982
20131,county,63.0,0.4296811370053292
20133,county,74.0,0.39875708616400424
20135,county,12.0,0.3185837153704343
20137,county,23.0,0.671464858000282
20139,county,66.0,0.27022773541277445
20141,county,53.0,0.6110835982988686
20143,county,74.0,0.5457715412436497
20145,county,34.0,0.3762068553072413
20147,county,74.0,0.40681272480682357
20149,county,57.0,0.11611989764526215
20151,county,68.0,0.5900184684408611
20155,county,37.0,0.34905585272885287
20157,county,55.0,0.5285483753292557
20159,county,74.0,0.45338516588528077
20161,county,15.0,0.6837570305772652
20163,county,72.0,0.34003888102902696
20169,county,48.0,0.42042756948314397
20171,county,70.0,0.376265059915068
20173,county,36.0,0.4427997434163999
20175,state,36,0.5881795956165372
20177,county,42.0,0.4563558863129813
20179,county,27.0,0.4759386577017284
20181,county,32.0,0.45476185258730645
20183,county,17.0,0.2813177760164768
20185,state,67,0.23617095105102787
20187,state,15,0.29609994792094224
20189,state,17,0.40975892292362287
20191,county,74.0,0.3160677571714691
20193,county,74.0,0.6074927380892358
20195,county,74.0,0.4718334226874847
20197,county,74.0,0.5134282126689035
20199,state,4,0.28872078418001373
20201,county,16.0,0.44482158030429325
20203,state,20,0.26023200653790435
20205,county,70.0,0.4043203380284018
20207,state,74,0.1854719985824076
20209,state,12,0.5802121367759507
21001,state,15,0.4211325650658033
21003,state,74,0.41608084424675884
21005,state,66,0.2836814027115741
21007,state,19,0.24852038264149906
21009,county,15.0,0.5894563901006236
21011,county,62.0,0.10906882706700073
21013,county,16.0,0.57684481949806
21015,county,69.0,0.630367255038111
21017,state,72,0.3490585339876377
21019,county,73.0,0.33087412044706305
21021,county,36.0,0.4088768445158419
21023,state,13,0.09654335934715516
21025,county,74.0,0.5312328604405038
21027,state,74,0.17865109376116062
21029,county,45.0,0.27753535426298115
21031,state,19,0.47585897611968175
21033,state,56,0.057210598112790945
21035,county,66.0,0.4714293689174487
21037,county,74.0,0.5410907250922987
21039,state,42,0.26802787643232734
21041,county,71.0,0.3719724937116372
21043,state,67,0.20473245305840804
21045,county,60.0,0.31647734535167793
21047,county,54.0,0.4833665858776646
21049,county,11.0,0.27992926282636565
21051,county,74.0,0.4094785853388667
21053,state,66,0.3144069393149791
21055,county,11.0,0.2542741985783628
21057,state,56,0.23038129689371167
21059,county,71.0,0.7233199939165095
21061,state,31,0.46197597433869864
21063,county,74.0,0.31315346771095426
21065,state,74,0.34555803424634224
21067,county,74.0,0.5144381882657216
21069,state,74,0.2643447420266301
21071,county,28.0,0.21392930171204877
21073,county,23.0,0.5700760710181935
21075,state,31,0.32223392128779443
21077,state,60,0.42705150094023026
21079,state,74,0.26992260877476787
21081,county,62.0,0.10042512521205235
21083,state,21,0.5507590508578949
21085,state,26,0.4534880147128511
21087,state,59,0.4088163315971714
21089,county,51.0,0.3676129821699825
21091,state,74,0.29751440892258946
21093,county,74.0,0.35625501604695264
21095,county,28.0,0.3415335273917622
21097,state,74,0.28945551394186136
21099,county,57.0,0.276370964570953
21101,county,13.0,0.44538307109953296
21103,state,57,0.2019714674959875
21105,state,35,0.3114432145856985
21107,state,22,0.39816547894355997
21109,state,65,0.4383575430003695
21111,state,21,0.36789192430678613
21113,county,56.0,0.46052584378121325
21115,county,34.0,0.12780875146112106
21117,county,74.0,0.6248419711041345
21119,state,74,0.19433834056109459
21121,county,27.0,0.39582114649346706
21123,state,61,0.14685213048687398
21125,county,74.0,0.3890435055777245
21127,county,62.0,0.12990316429131493
21129,county,35.0,0.46270132336325587
21131,state,74,0.14244544845614118
21133,state,74,0.23516255298941077
21135,county,22.0,0.359732772534198
21137,county,74.0,0.221568834273505
21139,county,74.0,0.24895879793259876
21141,county,68.0,0.45813099483240083
21143,county,13.0,0.6057293634676357
21145,county,45.0,0.4127045526437741
21147,county,33.0,0.24105984959433024
21149,state,12,0.29151912364908567
21151,county,67.0,0.51718371111921
21153,county,60.0,0.3962795812137634
21155,state,45,0.19175995291878542
21157,state,74,0.23862296988955897
21159,county,74.0,0.3160121027699985
21161,county,74.0,0.22735140910773924
21163,state,74,0.21672436396634015
21165,county,72.0,0.4030953667648827
21167,county,41.0,0.3664514629019043
21169,state,38,0.1331364297356469
21171,state,54,0.2966995621661145
21173,county,45.0,0.2412115443454874
21175,county,11.0,0.4302179201408848
21177,state,36,0.4565264678702258
21179,county,21.0,0.49270938506346795
21181,county,15.0,0.08943364517066348
21183,county,13.0,0.4187220373190614
21185,county,13.0,0.5129381219354173
21187,county,73.0,0.4878026500232445
21189,county,52.0,0.3290112953599083
21191,county,74.0,0.36498018694353146
21193,county,40.0,0.41672968367219776
21195,county,36.0,0.5332158491948913
21197,county,74.0,0.049582227214543674
21199,county,48.0,0.511289111261315
21201,state,61,0.08177430469669182
21203,state,74,0.13961186518137023
21205,state,59,0.16893579872248257
21207,state,62,0.21590281655098462
21209,county,54.0,0.3848302628991776
21211,county,49.0,0.6325885744961531
21213,state,74,0.1172434026892533
21215,county,44.0,0.20383507288914182
21217,county,47.0,0.2709850581776454
21219,county,11.0,0.36275963275189266
21221,state,72,0.187423474658762
21223,county,74.0,0.4031036510890862
21225,state,64,0.4178785843485479
21227,county,55.0,0.5082647881636675
21229,state,74,0.230824222413617
21231,state,67,0.2890961556915657
21233,state,16,0.22765159009437377
21235,county,38.0,0.1117403403019946
21237,county,0.0,0.0
21239,county,73.0,0.37215094570453444
22001,county,16.0,0.7533565304790991
22003,county,12.0,0.5228540709186426
22005,county,27.0,0.6135605142083347
22007,county,14.0,0.5041629610714311
22009,county,50.0,0.5423718982314433
22011,county,59.0,0.5706735131148013
22013,county,10.0,0.4784414979538696
22015,county,11.0,0.5311687449464572
22017,county,17.0,0.5147989916302195
22019,county,27.0,0.7382492202909883
22021,state,36,0.5159215201916074
22023,state,22,0.3443142101370198
22025,state,44,0.46076709997922366
22027,state,55,0.4963312270799772
22029,county,41.0,0.5024917937730429
22031,state,29,0.5842961763055472
22033,county,30.0,0.6042156305960192
22035,county,48.0,0.41320341928874205
22037,county,11.0,0.617382755287544
22039,county,10.0,0.6414846589480002
22041,state,62,0.4707640188750757
22043,county,48.0,0.5151149581458816
22045,county,25.0,0.7623933916029344
22047,county,17.0,0.6822544363139099
22049,county,9.0,0.5894751046567691
22051,county,31.0,0.5972739472487288
22053,county,28.0,0.7615919332083099
22055,county,32.0,0.6791917777578292
22057,county,14.0,0.6738611021634404
22059,state,31,0.320922719736878
22061,county,10.0,0.6854879512810754
22063,county,32.0,0.6122146665127984
22065,state,70,0.41851079299160815
22067,county,10.0,0.5311259644296384
22069,county,9.0,0.6210762483355843
22071,county,56.0,0.6265632668712281
22073,county,11.0,0.6493421665828493
22075,county,59.0,0.3894264971660378
22077,county,16.0,0.6772523220883249
22079,county,9.0,0.6362483910213346
22081,state,33,0.4800202050534082
22083,state,34,0.47602670275226855
22085,state,30,0.532112455975091
22087,county,60.0,0.6912064863214271
22089,county,12.0,0.622226455635653
22091,county,46.0,0.574754088809774
22093,state,45,0.6137753616665432
22095,county,29.0,0.7164017440146093
22097,county,31.0,0.7134165956304435
22099,county,22.0,0.7495302340434761
22101,county,18.0,0.7951355174889583
22103,county,57.0,0.637293830735963
22105,county,10.0,0.6843441277913042
22107,state,66,0.5528719533135354
22109,county,17.0,0.680572567411754
22111,state,48,0.41034663709486596
22113,county,43.0,0.7109844920407123
22115,county,45.0,0.6974938271797413
22117,county,9.0,0.6363136369136467
22119,county,11.0,0.6469384191849483
22121,county,12.0,0.5753789702162102
22123,state,12,0.5242288560775357
22125,state,67,0.5575360890863064
22127,state,58,0.3686808742362877
23001,county,21.0,0.3176144919088517
23003,state,72,0.18841668340247597
23005,county,22.0,0.23005456238626396
23007,state,25,0.12891930425556816
23009,state,15,0.07928490940045581
23011,state,16,0.08460200525501835
23013,state,14,0.05468699696876359
23015,state,24,0.07279545463411488
23017,state,21,0.09479129111032766
23019,state,74,0.10585011176080848
23021,county,25.0,0.10238924649989897
23023,state,74,0.1205332655275282
23025,state,18,0.20445715273013607
23027,county,15.0,0.07165221392605878
23029,state,74,0.2631970810093255
23031,county,26.0,0.19348520465192715
24001,county,26.0,0.6555911129043553
24003,state,27,0.6732070076139706
24005,state,25,0.7316408435817154
24009,state,12,0.5975022353719147
24011,state,42,0.6105580285952733
24013,state,32,0.6385731625809831
24015,state,18,0.6493182622001186
24017,state,28,0.6722812221874483
24019,county,14.0,0.6354128651449793
24021,state,26,0.6504252395838845
24023,county,46.0,0.4705666796050582
24025,state,23,0.7202568397928459
24027,state,28,0.6584836202665569
24029,state,43,0.6240163399817433
24031,state,53,0.6848537897379281
24033,state,50,0.6626655349431243
24035,county,12.0,0.7175137410776317
24037,county,14.0,0.6389529740792264
24039,state,31,0.5550016682696438
24041,county,13.0,0.6461492127983193
24043,county,37.0,0.6284963949855981
24045,county,21.0,0.6640204296080219
24047,county,16.0,0.7356016313613993
24510,state,18,0.6313424257793636
25001,county,24.0,0.5888423291602352
25003,state,9,0.48105313905749497
25005,state,44,0.6587452656270135
25007,state,0,0.6587446159796391
25009,state,40,0.6584639683138996
25011,state,31,0.5313066559837198
25013,county,74.0,0.7050987740840584
25015,county,47.0,0.5715404462611043
25017,state,40,0.6507856947094894
25019,state,0,0.6505618327376884
25021,state,33,0.5538534609196538
25023,state,41,0.6211303668814073
25025,state,38,0.6411217042487173
25027,state,47,0.6633354310747201
26001,state,33,0.507462801077498
26003,state,74,0.26270207677863044
26005,county,27.0,0.7521065581777282
26007,state,42,0.5107043309273784
26009,state,16,0.3154792257110126
26011,state,33,0.5986877909912234
26013,county,52.0,0.504384714553696
26015,state,32,0.5470481127350451
26017,county,25.0,0.7562602391205282
26019,state,33,0.408857941432227
26021,county,28.0,0.6791754961480977
26023,county,16.0,0.5080124084726432
26025,county,32.0,0.7999171567521982
26027,state,16,0.4462525402767228
26029,state,29,0.5507358478650821
26031,state,27,0.45532653374995613
26033,state,33,0.36740775417222216
26035,state,36,0.5166398007589081
26037,state,14,0.4559595049587852
26039,state,27,0.5401378095513079
26041,state,21,0.477450576008042
26043,state,23,0.5028575111243041
26045,county,22.0,0.6355130947001327
26047,state,28,0.5504674956729376
26049,county,32.0,0.6835857877352175
26051,state,30,0.5914899430930197
26053,county,24.0,0.42736397836317075
26055,state,24,0.3604676393109336
26057,state,34,0.5983692149116071
26059,state,39,0.4469715469657351
26061,county,74.0,0.45085718554741727
26063,state,24,0.40194971377032895
26065,county,17.0,0.6644556553325071
26067,state,33,0.5787461220136522
26069,state,30,0.6008204315456819
26071,county,34.0,0.4615418482513709
26073,state,34,0.5498176872059759
26075,county,32.0,0.6672467559721652
26077,county,28.0,0.6746826696400623
26079,state,18,0.5334979082511583
26081,county,29.0,0.6073473015001432
26083,state,74,0.27122305160843985
26085,state,34,0.5038108673366556
26087,county,26.0,0.6895607079804584
26089,state,19,0.34375669462365027
26091,county,18.0,0.5885393927537748
26093,county,27.0,0.6396925213522612
26095,state,51,0.3217870214815411
26097,county,67.0,0.4799586399192127
26099,state,26,0.6621859895938838
26101,state,36,0.4800120412526588
26103,state,24,0.5943137230947919
26105,state,33,0.5346978432914957
26107,state,30,0.5459347994180813
26109,state,29,0.421971898917712
26111,state,29,0.5503095673968517
26113,state,22,0.31020320320653616
26115,county,28.0,0.642560806806195
26117,state,33,0.5445894942103198
26119,county,42.0,0.5642927442340925
26121,county,26.0,0.6850704665150907
26123,state,33,0.4567438865097101
26125,state,27,0.5884342988035935
26127,county,15.0,0.5102842809118117
26129,state,42,0.5470038319132322
26131,county,19.0,0.476366743897761
26133,state,25,0.44442656213092147
26135,state,36,0.3341366434041555
26137,state,24,0.5941632209997639
26139,state,32,0.6122043826849128
26141,state,37,0.5162018154957659
26143,state,23,0.5034945761028201
26145,county,31.0,0.720412993679736
26147,county,28.0,0.6729680642145646
26149,county,13.0,0.5995018598737539
26151,state,21,0.45242610321171767
26153,state,60,0.30431084780236145
26155,state,28,0.5576214631008184
26157,county,23.0,0.6107369638372504
26159,county,26.0,0.6751788564212503
26161,state,26,0.5144042169212578
26163,county,29.0,0.6322210046752021
26165,state,19,0.36486315148522963
27001,county,74.0,0.46298947081559977
27003,county,17.0,0.6802975216158295
27005,state,19,0.42906364546043896
27007,county,18.0,0.43460562264833535
27009,county,14.0,0.6889316334775342
27011,county,74.0,0.21909259210599621
27013,county,13.0,0.7173736129598376
27015,county,16.0,0.3256023633959731
27017,county,17.0,0.45333760162965264
27019,county,16.0,0.7186067159537332
27021,county,15.0,0.28586369195382405
27023,state,26,0.5363076860141437
27025,county,14.0,0.29462582552893485
27027,county,20.0,0.7645885747922916
27029,county,41.0,0.5240006265656949
27031,state,37,0.14045066871992937
27033,state,29,0.5578174378551882
27035,county,17.0,0.4304520801750592
27037,county,16.0,0.6581407867491138
27039,state,12,0.2553615971397198
27041,county,16.0,0.34079529443365103
27043,county,74.0,0.07473228778532351
27045,county,74.0,0.5121090219441087
27047,county,13.0,0.6510568245557957
27049,county,14.0,0.3862097865070916
27051,county,56.0,0.21660277222922267
27053,state,22,0.8048888948312272
27055,county,59.0,0.25183414611175803
27057,county,47.0,0.4814356923087162
27059,county,14.0,0.27394225798504795
27061,county,12.0,0.35982372742786445
27063,state,15,0.4890138368851981
27065,state,28,0.3334507554373425
27067,county,18.0,0.8136188491335188
27069,county,15.0,0.2727877494700591
27071,county,69.0,0.4969838789598535
27073,county,74.0,0.3007305579788037
27075,county,69.0,0.48134949292147666
27079,county,13.0,0.31195385343722837
27081,county,74.0,0.35143144359742545
27083,county,14.0,0.7782262005801476
27085,county,17.0,0.591610353044308
27087,state,24,0.37048084789136676
27089,county,34.0,0.4131286787130539
27091,state,8,0.41308851126958096
27093,state,27,0.4755149437681793
27095,state,19,0.33244037989703834
27097,state,19,0.40810167727358254
27099,county,17.0,0.7120573185706155
27101,state,11,0.5953420935927535
27103,county,13.0,0.6181324537932575
27105,county,14.0,0.751171523019093
27107,state,6,0.47111447588909494
27109,county,58.0,0.5437876165521928
27111,county,15.0,0.46133531553695545
27113,county,13.0,0.24364693787633973
27115,county,12.0,0.3355096095454731
27117,county,15.0,0.450354791002342
27119,county,17.0,0.49923849339542486
27121,state,17,0.3475031725318017
27123,state,29,0.7947620425471398
27125,county,32.0,0.27691247620223736
27127,county,15.0,0.35568590001630407
27129,county,19.0,0.21765277314951723
27131,county,15.0,0.8517993617143768
27133,state,13,0.4785277506037904
27135,county,17.0,0.3813922074681337
27137,county,22.0,0.36612854463111677
27139,county,17.0,0.716098080035525
27141,county,17.0,0.7034619004978181
27143,county,14.0,0.40338443558804987
27145,county,15.0,0.8054040579089582
27147,county,13.0,0.7902194514806116
27149,county,14.0,0.32150720462602983
27151,state,23,0.44658243457156444
27153,state,32,0.6539230252030381
27155,state,1,0.04331935889936178
27157,county,71.0,0.3497519079147306
27159,county,59.0,0.5922662297984871
27161,county,74.0,0.24508423659583928
27163,county,17.0,0.5936592075146055
27165,county,12.0,0.46290479560495906
27167,county,70.0,0.41231786508020823
27169,county,13.0,0.5115746141705328
27171,county,20.0,0.6758582699586212
27173,county,37.0,0.289124733370826
28001,county,15.0,0.6842149242288191
28003,county,36.0,0.2335217834671965
28005,county,22.0,0.15930390178412046
28007,state,35,0.5667302937330261
28009,county,26.0,0.25696695187694657
28011,county,37.0,0.6411995773736769
28013,county,43.0,0.3743601884121507
28015,state,32,0.37922323627937476
28017,state,36,0.5201368705154654
28019,county,54.0,0.3661989811479977
28021,state,61,0.3934942726178457
28023,state,38,0.31205395550464954
28025,state,35,0.4566260401631127
28027,county,32.0,0.4861111092877395
28029,state,35,0.5035367667109113
28031,county,46.0,0.4836128378286056
28033,county,16.0,0.25593932399697605
28035,county,21.0,0.5023191489155772
28037,county,35.0,0.2742340912254971
28039,county,24.0,0.266890223298773
28041,state,64,0.3598714615128237
28043,county,73.0,0.4066767266848738
28045,county,25.0,0.14143712129866692
28047,county,25.0,0.3852159597348549
28049,county,35.0,0.6006202172876172
28051,state,38,0.7319237638593943
28053,state,30,0.487897837258854
28055,county,10.0,0.6419974901998603
28057,county,55.0,0.27929338911241386
28059,county,32.0,0.39874381184613467
28061,county,32.0,0.560259483437842
28063,state,29,0.4478490869356464
28065,state,36,0.5108613371563628
28067,county,37.0,0.6214640384558654
28069,state,34,0.470554256732304
28071,county,13.0,0.625228528937539
28073,county,15.0,0.5050552654125686
28075,county,13.0,0.5916086221736201
28077,state,36,0.40784808561404445
28079,state,29,0.5752004766669776
28081,county,33.0,0.5404558955531141
28083,state,35,0.42871094700011675
28085,county,10.0,0.4748184174820887
28087,county,35.0,0.6047807181160594
28089,state,37,0.5114385653442677
28091,county,50.0,0.5945955828104811
28093,county,12.0,0.24681681141974257
28095,county,35.0,0.4700593702257801
28097,state,35,0.5764415207404765
28099,state,40,0.5232362892921255
28101,county,53.0,0.48464503340979226
28103,state,36,0.7218076581650911
28105,county,10.0,0.5832990024087877
28107,county,35.0,0.5097049414348918
28109,county,43.0,0.30222090451184064
28111,county,60.0,0.4604660938529724
28113,county,32.0,0.5232498652275769
28115,county,40.0,0.5990800846078613
28117,state,57,0.3562389385684668
28119,county,63.0,0.652622397521449
28121,county,38.0,0.47789930079246623
28123,state,30,0.5327233266063096
28125,county,40.0,0.5101243303276116
28127,county,18.0,0.4696727128886365
28129,county,63.0,0.37929062391436935
28131,state,40,0.2619148692951188
28133,county,47.0,0.597636409187211
28135,county,50.0,0.4837570499871375
28137,county,47.0,0.16512768888808263
28139,state,37,0.33593870014765165
28141,state,39,0.2930317682889168
28143,county,57.0,0.5823491645302018
28145,county,31.0,0.5245380954213401
28147,county,60.0,0.6706949075166405
28149,county,31.0,0.6834055607563696
28151,state,35,0.48282611684642185
28153,state,58,0.5861015786668228
28155,state,57,0.5186986551610427
28157,county,41.0,0.5419272052361336
28159,state,35,0.6085589563576584
28161,county,8.0,0.39169771902874073
28163,county,12.0,0.526496351738266
29001,state,0,0.3639121310583267
29003,state,0,0.22344556159595058
29005,county,13.0,0.3321580447813488
29007,state,0,0.10565696810389104
29009,state,0,0.12833494407420765
29011,state,0,0.15101292004452424
29013,state,70,0.15106541535927034
29015,state,0,0.15104947468273158
29017,state,0,0.14416310241798924
29019,state,0,0.1372767301532469
29021,state,0,0.13039035788850456
29023,state,0,0.1235039856237622
29025,state,0,0.11661761335901985
29027,state,0,0.10973124109427751
29029,state,0,0.10284486882953517
29031,state,0,0.09595849656479283
29033,state,0,0.08907212430005047
29035,state,0,0.08218575203530813
29037,state,0,0.07529937977056578
29039,county,74.0,0.20868084399123601
29041,county,19.0,0.14244180018699565
29043,state,0,0.07753503340709211
29045,county,14.0,0.4286312381502421
29047,state,0,0.09870011497978494
29049,state,0,0.12059345042545641
29051,state,0,0.1424867858711279
29053,state,0,0.16438012131679938
29055,state,0,0.18627345676247087
29057,state,0,0.208116113190907
29059,state,0,0.23000944863657846
29061,county,13.0,0.45923333907346403
29063,state,0,0.24500172675336807
29065,state,0,0.2599433258529223
29067,state,70,0.259977912887875
29069,state,0,0.2599357697480388
29071,state,0,0.24172993333880566
29073,state,0,0.2235240969295725
29075,state,0,0.20531826052033939
29077,state,0,0.18715456725094243
29079,state,0,0.1689487308417093
29081,state,0,0.15074289443247615
29083,state,0,0.1326213443029154
29085,county,14.0,0.5112376983448853
29087,state,0,0.11436813299380987
29089,state,0,0.09394955114880767
29091,state,0,0.07357834420367787
29093,county,15.0,0.6281303681919712
29095,state,0,0.053101523971151816
29097,state,0,0.04840849730572808
29099,state,0,0.04371547064030435
29101,state,0,0.03902244397488061
29103,county,14.0,0.5361326218448084
29105,state,0,0.03432517061197915
29107,state,0,0.03249059730159974
29109,state,0,0.03065602399122034
29111,county,9.0,0.3599375025201339
29113,state,0,0.05488951379606806
29115,state,0,0.0809575769112952
29117,state,0,0.10690495454913701
29119,state,0,0.13297301766436415
29121,county,14.0,0.43724008816334564
29123,state,69,0.24109086569353277
29125,state,0,0.24093148025085007
29127,state,0,0.17239573989728257
29129,county,13.0,0.6419547926956466
29131,state,0,0.2731321622104619
29133,state,0,0.4427230957625741
29135,state,20,0.44311566736801883
29137,state,0,0.4430230815937167
29139,state,0,0.4030260270952107
29141,state,0,0.3630289725967047
29143,state,0,0.32303191809819864
29145,state,0,0.2832200351482968
29147,state,0,0.24322298064979078
29149,state,0,0.20322592615128476
29151,county,74.0,0.17457329754462722
29153,state,0,0.18638151751877344
29155,state,0,0.20953416338476813
29157,state,0,0.23268680925076285
29159,state,0,0.25583945511675754
29161,state,0,0.27899210098275223
29163,state,0,0.3021447468487469
29165,state,0,0.3252973927147416
29167,state,0,0.34839644449308355
29169,state,69,0.3484500385807363
29171,state,0,0.3482606918306107
29173,state,0,0.2664628957763471
29175,state,0,0.1846650997220835
29177,state,71,0.1028673036678199
29179,state,71,0.09259210893914038
29181,state,0,0.10016895697469952
29183,state,0,0.10774580501025867
29185,county,12.0,0.23696709108852576
29186,state,0,0.11571738777759778
29187,state,0,0.12367143154485459
29189,state,0,0.13162547531211138
29195,state,0,0.1395795190793682
29197,state,0,0.147533562846625
29199,county,36.0,0.40102921926494584
29201,state,0,0.18745824857548268
29203,county,13.0,0.3748201717703827
29205,state,0,0.18887386720704658
29207,state,0,0.19019711020529909
29209,state,0,0.19152035320355162
29211,state,0,0.19284359620180413
29213,state,0,0.19416683920005667
29215,state,0,0.19549008219830918
29217,state,0,0.19680719907156982
29219,state,0,0.19813044206982233
29221,state,0,0.19945368506807487
29223,state,0,0.20077692806632738
29225,state,0,0.20210017106457992
29227,state,70,0.20210323412707587
29229,county,14.0,0.4383004938413422
29510,state,0,0.4198832229353398
30001,state,48,0.4199619961902114
30003,state,61,0.5553400434016219
30005,county,28.0,0.36705462364282115
30007,state,48,0.16666747896011028
30009,state,45,0.46737707824444086
30011,state,35,0.33434706173291195
30013,state,57,0.32280526629821144
30017,county,74.0,0.37210170090024913
30019,state,66,0.277009786199496
30021,county,74.0,0.5223592238628212
30023,county,74.0,0.5442393226891296
30027,county,67.0,0.6656743645251575
30029,state,56,0.4134628823344033
30031,county,19.0,0.37034571115211373
30033,state,56,0.35637488654547306
30035,county,74.0,0.35727781130546166
30037,state,74,0.15778592696142762
30039,state,46,0.45256226991361326
30041,county,62.0,0.48038729554258613
30043,county,67.0,0.49148214286351033
30045,state,59,0.3991832659917105
30047,state,58,0.43731161364846927
30049,county,53.0,0.5593974683506404
30051,state,68,0.3987062993402048
30053,county,74.0,0.44146948690733273
30055,state,74,0.44046598181374835
30057,state,48,0.4458322649891213
30059,state,1,0.23221071548594988
30061,state,74,0.2859890655636023
30063,county,25.0,0.34399036606888417
30065,state,71,0.3227260377232725
30067,state,55,0.30833590187259796
30069,state,71,0.1913439691404674
30071,state,51,0.4980889857165206
30073,county,67.0,0.3912034312872053
30075,state,15,0.2723461198613668
30079,state,65,0.2529843854239261
30081,county,59.0,0.43544563253443536
30083,county,74.0,0.4290893906494387
30085,county,52.0,0.5708293106226159
30087,state,74,0.623665029583568
30089,county,68.0,0.4305727761923021
30093,state,60,0.35903710651208076
30095,county,74.0,0.5396148896774907
30097,county,39.0,0.5074403041430123
30099,county,67.0,0.508294420831864
30101,county,39.0,0.5783052863192554
30103,state,40,0.1996537436275397
30105,county,67.0,0.4467449138582636
30107,state,74,0.1967673419684213
30109,state,52,0.3428917512642155
30111,state,52,0.64297896191509
31001,state,11,0.7581801407635448
31003,county,74.0,0.36362033372129005
31005,state,18,0.1668416131027696
31007,state,73,0.20548135682298838
31009,state,12,0.1706711006928915
31011,county,26.0,0.3716020384226374
31013,county,69.0,0.5393009367627738
31015,state,24,0.25906948776442273
31017,state,16,0.20602898219823582
